time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3233.629823	336.063934	0.809786	-0.025084	79
3235.679029	336.132294	0.749309	-0.023620	81
3237.731924	336.358429	0.691430	-0.021739	83
3239.786674	336.590637	0.637473	-0.020230	85
3241.833275	336.550262	0.592588	-0.019808	87
3243.878452	342.220642	0.321124	-0.038620	89
3244.931742	145.599991	0.310793	-0.064640	91
3246.983679	157.162201	0.478775	-0.016648	93
3249.029682	156.875916	0.442579	-0.015576	95
3251.081577	173.640305	0.234844	-0.073404	97
3252.087173	324.426971	0.234010	-0.052396	99
3254.128412	336.218414	0.358484	-0.012547	101
3256.184634	336.028961	0.329096	-0.011861	103
3258.225463	335.963898	0.304535	-0.011003	105
3260.272922	335.826782	0.278361	-0.010382	107
3262.313936	335.969269	0.257184	-0.009328	109
