time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
6842.388203	154.168808	0.632109	-0.024590	125
6844.438532	154.437576	0.617972	-0.023695	127
6846.484026	154.953598	0.608397	-0.023831	129
6848.002456	239.095932	0.026903	-0.100000	131
6849.537503	334.289337	0.589454	-0.022936	133
6851.589120	334.759491	0.580365	-0.023509	135
6853.629178	334.243713	0.573738	-0.024161	137
6855.672898	333.659058	0.559116	-0.023611	139
6857.204085	47.912746	0.021905	-0.100000	141
6858.756740	154.609406	0.544059	-0.023069	143
6860.800075	154.491669	0.533037	-0.022805	145
6862.848830	154.403030	0.523567	-0.022312	147
6864.887480	154.400192	0.512055	-0.022331	149
6866.943368	154.280716	0.502408	-0.022121	151
6868.985301	154.072937	0.491666	-0.021882	153
6871.029049	154.058304	0.486174	-0.020924	155
6873.068949	173.767868	0.261534	-0.094475	157
6874.090262	320.438263	0.281533	-0.072040	159
6876.125026	333.795074	0.462079	-0.020449	161
6878.167056	334.127838	0.453177	-0.020133	163
6880.211161	334.183228	0.442460	-0.020109	165
6882.251639	334.092438	0.435024	-0.020166	167
6884.294909	333.930969	0.425745	-0.020038	169
6886.343980	333.783112	0.418027	-0.019746	171
6888.384440	333.696411	0.411667	-0.019333	173
6890.431479	333.621277	0.402909	-0.019236	175
6891.981174	52.582554	0.016509	-0.100000	177
6893.521558	154.716187	0.393132	-0.018778	179
6895.568116	154.635208	0.385124	-0.018721	181
6897.614429	172.034042	0.220685	-0.070936	183
6898.618547	322.915558	0.238556	-0.051318	185
6900.664081	334.446533	0.366495	-0.017912	187
6902.199226	53.892521	0.017738	-0.100000	189
6903.751995	154.059464	0.352998	-0.017243	191
6905.266429	235.790298	0.089312	-0.100000	193
6906.779534	333.477692	0.344757	-0.017296	195
6908.835060	345.506653	0.219934	-0.045375	197
6909.898750	143.056046	0.229012	-0.043464	199
6911.928392	154.270599	0.326804	-0.016661	201
6913.979812	173.838593	0.191068	-0.068190	203
6914.959989	320.638947	0.202785	-0.048921	205
6917.012415	333.742584	0.309324	-0.016445	207
6919.070700	333.323029	0.303591	-0.016297	209
