time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
5979.334696	152.652588	0.677462	-0.016097	113
5981.380084	152.619293	0.660846	-0.016263	115
5983.430546	152.637299	0.644904	-0.015765	117
5985.474204	152.622452	0.630636	-0.015349	119
5987.518280	152.738892	0.614048	-0.015458	121
5989.564888	152.648651	0.598373	-0.015183	123
5991.612825	152.556961	0.586114	-0.014744	125
5993.659703	167.367462	0.302997	-0.083182	127
5994.670365	322.228699	0.306739	-0.062532	129
5996.714646	332.350250	0.549031	-0.014374	131
5998.757306	332.344086	0.535562	-0.014187	133
6000.807812	332.341339	0.523204	-0.014066	135
6002.847967	332.357788	0.510717	-0.013963	137
6004.899927	332.303192	0.498087	-0.013690	139
6006.943602	332.264343	0.484988	-0.013505	141
6008.985888	332.244110	0.473809	-0.013437	143
6011.035877	332.224976	0.461484	-0.013217	145
6013.075582	332.286804	0.451814	-0.012973	147
6015.123694	332.364807	0.440917	-0.012926	149
6017.174894	332.333954	0.427880	-0.012870	151
6019.216949	332.255554	0.417102	-0.012644	153
6020.751659	50.802734	0.011781	-0.100000	155
6022.305552	152.497452	0.402217	-0.012267	157
6024.359631	152.547348	0.391749	-0.012060	159
6026.392579	152.517365	0.380997	-0.011958	161
6028.441088	152.470032	0.373471	-0.011676	163
6030.493934	168.612900	0.211812	-0.061256	165
6031.487267	322.732880	0.227305	-0.041232	167
6033.537824	332.181366	0.347551	-0.011325	169
6035.579289	332.103546	0.339839	-0.011222	171
6037.625988	332.193848	0.332101	-0.010948	173
6039.677663	332.112671	0.321424	-0.010871	175
