time (s)	det(V)
5980.042481	-1.177259	
5980.044033	-1.280856	
5980.045556	-1.262096	
5980.047136	-1.328321	
5980.048620	-1.273927	
5980.050144	-1.384311	
5980.051699	-1.321119	
5980.053229	-1.414874	
5980.054786	-1.389411	
5980.056318	-1.445606	
5980.057882	-1.475190	
5980.059372	-1.471387	
5980.060931	-1.530922	
5980.062449	-1.509983	
5980.064018	-1.505129	
5980.065520	-1.489515	
5980.067054	-1.587246	
5980.068615	-1.536771	
5980.070124	-1.613309	
5980.071676	-1.582702	
5980.073195	-1.687039	
5980.074774	-1.698166	
5980.076267	-1.642885	
5980.077827	-1.732539	
5980.079351	-1.665597	
5980.080940	-1.698669	
5980.082440	-1.766671	
5980.083991	-1.766273	
5980.085517	-1.805770	
5980.087094	-1.840108	
5980.088834	-1.835983	
5980.090322	-1.827455	
5980.092067	-1.854513	
5980.093557	-1.854614	
5980.095336	-1.854956	
5980.096827	-1.855194	
5980.098601	-1.853345	
5980.100080	-1.854835	
5980.101829	-1.855540	
5980.103325	-1.855302	
5980.105040	-1.855588	
5980.106559	-1.855468	
5980.108261	-1.854920	
5980.109792	-1.855379	
5980.111482	-1.854807	
5980.113034	-1.855484	
5980.114720	-1.855568	
5980.116268	-1.855641	
5980.117937	-1.855633	
5980.119517	-1.855568	
5980.121173	-1.855258	
5980.122764	-1.855524	
5980.124384	-1.855560	
5980.126011	-1.855588	
5980.127623	-1.855770	
5980.129276	-1.855335	
5980.130871	-1.855705	
5980.132502	-1.855314	
5980.134097	-1.855721	
5980.135773	-1.855343	
5980.137344	-1.855713	
5980.139043	-1.855617	
5980.140518	-1.855629	
5980.142230	-1.855294	
5980.143714	-1.855556	
5980.145411	-1.855645	
5980.146890	-1.855625	
5980.148574	-1.855713	
5980.150059	-1.855838	
5980.151731	-1.855600	
5980.153253	-1.855786	
5980.154877	-1.855669	
5980.156418	-1.855758	
5980.158033	-1.855689	
5980.159593	-1.855774	
5980.161182	-1.855685	
5980.162781	-1.855818	
5980.164327	-1.855617	
5980.165962	-1.855681	
5980.167466	-1.855645	
5980.169151	-1.855621	
5980.170625	-1.855564	
5980.172365	-1.855411	
5980.173839	-1.855798	
5980.175480	-1.855693	
5980.176968	-1.855822	
5980.178599	-1.855641	
5980.180079	-1.855705	
5980.181679	-1.855608	
5980.183222	-1.855649	
5980.184776	-1.855733	
5980.186372	-1.855737	
5980.187851	-1.855754	
5980.189491	-1.855782	
5980.190974	-1.855713	
5980.192616	-1.855605	
5980.194135	-1.855649	
5980.195772	-1.855681	
5980.197252	-1.855810	
5980.198876	-1.855552	
5980.200355	-1.855798	
5980.201975	-1.855778	
5980.203469	-1.855749	
5980.205066	-1.855778	
5980.206601	-1.855826	
5980.208154	-1.855588	
5980.209708	-1.855790	
5980.211228	-1.855766	
5980.212799	-1.855741	
5980.214292	-1.855806	
5980.215863	-1.855733	
5980.217335	-1.855729	
5980.218912	-1.855625	
5980.220402	-1.855705	
5980.221951	-1.855713	
5980.223452	-1.855745	
5980.224939	-1.855766	
5980.226533	-1.855762	
5980.228035	-1.855613	
5980.229630	-1.855669	
5980.231124	-1.855588	
5980.232689	-1.855762	
5980.234200	-1.855661	
5980.235785	-1.855830	
5980.237259	-1.855572	
5980.238820	-1.855794	
5980.240311	-1.855762	
5980.241848	-1.855677	
5980.243387	-1.855629	
5980.244886	-1.855641	
5980.246451	-1.855605	
5980.247967	-1.855508	
5980.249557	-1.855613	
5980.251055	-1.855395	
5980.252567	-1.855564	
5980.254136	-1.855375	
5980.255645	-1.855435	
5980.257221	-1.854618	
5980.258702	-1.855310	
5980.260287	-1.855254	
5980.261790	-1.854618	
5980.263377	-1.854904	
5980.264874	-1.853997	
5980.266465	-1.854251	
5980.267968	-1.850134	
5980.269522	-1.838959	
5980.271046	-1.778309	
5980.272549	-1.794765	
5980.274126	-1.662015	
5980.275613	-1.649512	
5980.277207	-1.628307	
5980.278689	-1.621789	
5980.280278	-1.614767	
5980.281765	-1.564574	
5980.283351	-1.518664	
