crossing time (s)	slope (V/s)	crossing number
5979.326649	27.461261	9329
5980.289032	23.012110	9330
5981.383227	26.459408	9331
5982.400899	25.297319	9332
5983.460541	25.560054	9333
5984.476957	25.496945	9334
5985.490635	21.764272	9335
5986.471780	25.807836	9336
5987.446332	24.033291	9337
5988.521544	20.759001	9338
5989.570872	23.474816	9339
5990.604588	22.828138	9340
5991.648191	22.141342	9341
5992.599393	20.608027	9342
5993.661985	20.116637	9343
5994.095760	-6.556712	9344
5994.698997	15.960737	9345
5995.696526	20.123876	9346
5996.716089	20.016957	9347
5997.722007	16.837591	9348
5998.748758	16.692010	9349
5999.823115	19.678446	9350
6000.825037	20.292833	9351
6001.842602	16.273047	9352
6002.840532	18.407281	9353
6003.872464	17.580880	9354
6004.882078	16.028588	9355
6005.925498	12.685236	9356
6006.975096	17.070244	9357
6007.967962	15.068848	9358
6008.962586	9.034903	9359
6010.028353	14.876683	9360
6011.043105	18.342570	9361
6012.091403	12.042573	9362
6013.056900	12.235315	9363
6014.123111	11.323389	9364
6015.129639	13.349286	9365
6016.120011	13.939676	9366
6017.167932	13.481816	9367
6018.189335	5.125139	9368
6019.255538	12.234202	9369
6020.254269	9.447661	9370
6020.724751	-3.767069	9371
6021.274869	5.431979	9372
6022.325800	11.284338	9373
6023.303334	12.831943	9374
6024.381125	9.191831	9375
6025.350283	10.494035	9376
6026.363654	9.112993	9377
6027.407584	9.250308	9378
6028.441889	7.885189	9379
6029.441064	7.859439	9380
6030.515521	11.237837	9381
6031.006714	-9.023100	9382
6031.497813	8.089865	9383
6032.507567	9.792829	9384
6033.513709	8.772752	9385
6034.567246	4.910970	9386
6035.594516	8.241286	9387
6036.627827	8.068327	9388
6037.648994	7.291183	9389
6038.658928	6.714995	9390
6039.690613	6.835924	9391
