time (s)	magX	magY	magZ
7316.015805	-237.375229	119.668030	-240.486847
7316.019211	-237.842789	119.784920	-242.649323
7316.022450	-238.134995	120.310928	-244.285782
7316.025795	-238.427231	120.077148	-245.863815
7316.029114	-239.011673	120.427818	-247.617187
7316.032459	-239.888382	120.252480	-249.253647
7316.035778	-240.239029	121.129166	-252.000580
7316.039559	-240.531265	120.720047	-253.286377
7316.042946	-240.823502	121.362946	-255.390411
7316.046285	-240.765030	121.772064	-257.319122
7316.049601	-241.758621	122.531853	-259.890717
7316.052878	-242.343063	122.064293	-261.702515
7316.056217	-242.635300	122.648743	-265.033905
7316.059537	-242.752182	122.298073	-267.137939
7316.062928	-244.037979	122.824074	-270.469330
7316.066301	-243.921097	122.824074	-273.099365
7316.069614	-244.505539	123.525421	-275.554077
7316.072954	-244.388657	123.876091	-277.307434
7316.076649	-244.680862	124.226768	-280.697266
7316.079985	-244.856216	124.109871	-283.677979
7316.083363	-244.739334	124.460548	-287.652252
7316.086709	-245.849777	124.518997	-289.873169
7316.090051	-245.206894	126.155464	-293.379913
7316.093365	-245.908218	125.921684	-296.360626
7316.096675	-246.375778	126.506134	-299.341339
7316.099994	-246.668015	126.623024	-302.205170
7316.103388	-247.018723	127.207481	-305.595001
7316.106723	-247.077133	127.207481	-309.393921
7316.110050	-247.135574	127.499702	-312.257751
7316.113782	-247.135574	128.317947	-315.881378
7316.117102	-247.427811	128.142609	-319.563416
7316.120452	-247.077133	128.668610	-323.713043
7316.123762	-247.018723	129.077728	-327.453552
7316.127033	-247.486282	129.253067	-331.252502
7316.130742	-247.544693	129.369965	-334.291656
7316.134128	-247.486282	129.603745	-338.791962
7316.137403	-248.129166	129.954407	-343.642914
7316.140684	-248.421402	129.720642	-347.909424
7316.143957	-248.421402	129.369965	-351.123901
7316.147206	-247.953842	130.129745	-355.682648
7316.150970	-248.129166	130.655762	-359.715393
7316.154260	-247.778488	129.954407	-363.923462
7316.157554	-248.187607	130.129745	-368.423737
7316.160835	-247.953842	129.369965	-373.391571
7316.164103	-247.544693	129.662186	-377.658112
7316.167896	-246.901810	128.843948	-382.450623
7316.171168	-246.492691	129.311523	-386.892456
7316.174424	-246.901810	128.727051	-391.568085
7316.177683	-246.258926	128.785507	-396.594421
7316.181418	-245.615982	128.201050	-401.328461
7316.184723	-245.265335	127.324371	-406.237885
7316.187996	-244.096451	126.973701	-410.562836
7316.191300	-243.979538	126.739914	-416.524261
7316.194572	-243.570419	126.330795	-421.725891
7316.197856	-243.336655	126.038574	-426.401520
7316.201657	-241.291061	124.811218	-432.304535
