time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
7316.408288	331.211426	0.638926	-0.037867	97
7318.443779	329.910767	0.631412	-0.038722	99
7320.484462	328.921326	0.614321	-0.037194	101
7322.528720	329.868042	0.601199	-0.035041	103
7324.065761	44.041897	0.041668	-0.100000	105
7325.608653	149.564331	0.595731	-0.036344	107
7327.648354	149.744690	0.581411	-0.034959	109
7329.698819	150.423721	0.571448	-0.035217	111
7331.216807	235.173965	0.036970	-0.100000	113
7332.746540	329.784821	0.564664	-0.035334	115
7334.277004	47.672001	0.038269	-0.100000	117
7335.833244	150.417557	0.555427	-0.035290	119
7337.870712	150.567596	0.547483	-0.034753	121
7339.914808	150.877899	0.537175	-0.034740	123
7341.957280	151.025070	0.525447	-0.035618	125
7344.012149	150.706039	0.513754	-0.035535	127
7346.066677	150.157623	0.509243	-0.034752	129
7348.106654	150.131805	0.506435	-0.033628	131
7350.150366	150.353104	0.502862	-0.033399	133
7352.180663	150.534866	0.494153	-0.033780	135
7354.224002	150.367355	0.484307	-0.033827	137
7356.259583	150.084229	0.476150	-0.033762	139
7358.306799	171.638199	0.257973	-0.100000	141
7359.339116	314.242249	0.282256	-0.084065	143
7361.368505	330.173401	0.463025	-0.033068	145
7363.408534	329.334930	0.454860	-0.033540	147
7365.440163	328.717743	0.447178	-0.032822	149
7367.488140	328.726807	0.435411	-0.032022	151
7369.533922	329.360535	0.428336	-0.030964	153
7371.586588	330.041351	0.419954	-0.030832	155
7373.637331	330.587219	0.418074	-0.030447	157
7375.686141	330.727570	0.412216	-0.030902	159
7377.740107	330.459564	0.409259	-0.030512	161
7379.769002	330.027069	0.400658	-0.030548	163
7381.806669	329.858276	0.395397	-0.030044	165
7383.856715	329.586639	0.386419	-0.030128	167
7385.893291	329.516449	0.382251	-0.029519	169
7387.949394	349.205475	0.232269	-0.087425	171
7388.968624	132.007263	0.244825	-0.078594	173
7391.007654	150.677383	0.366892	-0.028723	175
7393.066436	150.639587	0.359536	-0.028494	177
7395.109316	177.997345	0.197564	-0.100000	179
7396.113748	311.494507	0.223258	-0.076354	181
7398.135924	329.888672	0.349110	-0.027567	183
7399.669598	55.050671	0.109571	-0.100000	185
7401.268732	150.118942	0.340973	-0.027407	187
7403.295268	150.230072	0.335785	-0.026962	189
7405.345762	150.167603	0.332270	-0.026616	191
7407.367900	150.149811	0.327008	-0.026605	193
7408.879339	227.084335	0.088283	-0.100000	195
7410.409810	329.363068	0.319078	-0.026017	197
7412.458589	329.328186	0.312856	-0.026075	199
7414.511601	329.367981	0.311298	-0.025669	201
7416.537538	328.986237	0.304130	-0.025960	203
7418.575340	328.558228	0.300293	-0.025499	205
7420.613285	328.360718	0.293140	-0.025350	207
7422.648992	328.310638	0.288523	-0.024984	209
7424.698243	328.411804	0.281774	-0.024944	211
7426.240871	53.897263	0.020008	-0.100000	213
7427.284276	223.659683	0.023878	-0.100000	215
