time (s)	magX	magY	magZ
1577.063992	400.380463	-120.951500	-369.417328
1577.067330	402.718262	-121.652840	-377.073639
1577.070668	405.231415	-122.178841	-383.502625
1577.074385	406.926331	-123.055519	-390.808289
1577.077746	409.790192	-123.172417	-398.172424
1577.081014	411.777313	-122.880196	-405.302765
1577.084327	413.998230	-123.172417	-412.783783
1577.087585	416.043823	-122.880196	-420.615448
1577.091302	418.381622	-123.873756	-429.382233
1577.094669	420.193451	-123.698418	-437.915283
1577.097949	422.355927	-124.107536	-446.506744
1577.101252	424.284607	-124.282875	-454.922882
1577.104587	426.563995	-124.458214	-465.559906
1577.107887	428.375793	-124.808876	-474.151367
1577.111238	430.012268	-124.575096	-483.911743
1577.114501	431.824066	-124.341316	-495.074799
1577.118284	433.285217	-124.750450	-504.893646
1577.121557	434.863220	-123.756874	-515.472229
1577.124870	436.265930	-123.873756	-526.401489
1577.128123	437.960846	-122.997078	-538.382812
1577.131396	438.720612	-123.464638	-548.435364
1577.135178	440.006409	-123.347755	-559.890686
1577.138454	440.590881	-123.406197	-571.053772
1577.141723	441.292206	-122.354179	-583.210388
1577.145049	442.461121	-121.828163	-594.724121
1577.148337	442.694885	-121.009941	-605.478088
1577.151672	443.104034	-120.367027	-617.634705
1577.155346	443.162445	-119.373466	-629.615967
1577.158612	443.045593	-118.496788	-640.662170
1577.161923	442.987122	-118.029213	-652.994141
1577.165181	442.344238	-116.977211	-664.449402
1577.168927	442.052002	-116.042091	-676.606079
1577.172639	441.467529	-115.223839	-689.054932
1577.175972	440.473969	-113.821159	-700.334839
1577.179325	439.188202	-112.710701	-713.426636
1577.182638	437.843933	-111.717125	-725.174133
1577.185969	436.149017	-109.729988	-736.980103
1577.189332	434.220337	-108.327309	-748.669189
1577.192635	432.350067	-106.924599	-760.475159
1577.195975	429.603149	-105.463478	-772.456421
1577.199301	427.732880	-103.534782	-784.846863
1577.202638	424.693756	-101.956764	-796.419006
1577.205965	421.946808	-99.852730	-808.575623
1577.209301	418.498535	-97.982460	-820.907654
1577.212633	414.874908	-96.696663	-832.596741
1577.215965	410.491516	-93.949745	-845.630066
1577.219297	406.517242	-92.605492	-857.435974
1577.222637	401.432495	-89.858559	-869.242004
1577.225967	396.230865	-86.994743	-882.099915
1577.229301	391.087677	-85.007607	-893.321411
1577.232644	385.593781	-81.909996	-906.413147
1577.236401	379.749268	-78.753944	-917.576294
1577.239743	372.618927	-76.007019	-929.382202
1577.243059	365.430145	-73.318527	-940.954346
1577.246387	358.416687	-69.402687	-952.409729
1577.249721	350.877258	-66.129753	-963.397400
1577.253054	342.519562	-62.623032	-975.670959
1577.256403	333.869659	-59.408531	-985.665100
1577.259713	325.161316	-55.200462	-997.412537
1577.263059	315.634705	-51.518410	-1006.413147
1577.266404	305.874329	-47.485680	-1016.407349
1577.269736	296.055511	-43.043839	-1025.875488
1577.273546	285.827576	-39.069550	-1034.057861
1577.276830	275.248993	-34.277031	-1043.584473
1577.280138	264.553467	-30.068962	-1051.474609
1577.283477	252.572189	-25.919342	-1058.780273
1577.286826	241.876678	-21.068382	-1066.202881
1577.290155	231.122742	-17.094093	-1072.164307
1577.293571	218.732330	-11.132671	-1078.768555
1577.296878	206.984802	-6.866158	-1084.262451
1577.300173	194.535950	-2.424313	-1089.171875
1577.303477	182.320862	3.069550	-1093.496826
1577.307257	169.404434	7.336060	-1097.588013
1577.310626	156.312683	12.245468	-1101.328491
1577.313975	144.331390	16.921099	-1103.374146
1577.317314	131.473404	21.830507	-1106.296387
1577.320651	119.258331	26.915253	-1107.523682
1577.323945	106.400352	31.824663	-1108.108154
1577.327244	93.308594	36.266510	-1108.751099
1577.330641	80.450615	41.643482	-1108.751099
1577.333997	67.709526	46.436001	-1109.744629
1577.337348	54.383987	51.754528	-1108.283447
1577.340637	41.175339	56.488602	-1108.108154
1577.343987	28.142023	60.930450	-1105.711914
1577.347767	14.991819	65.898300	-1102.789673
1577.351084	1.783169	70.690826	-1099.633667
1577.354403	-10.841030	75.191116	-1096.828247
1577.357692	-23.640560	79.925186	-1092.795532
1577.360955	-36.790768	84.425476	-1088.528931
1577.364288	-49.590298	89.218002	-1083.911865
1577.367621	-62.448269	93.835182	-1079.002441
1577.371362	-75.540039	97.809464	-1073.274780
1577.374739	-88.690231	102.309761	-1067.254883
1577.378030	-101.431320	107.160721	-1060.650513
1577.381383	-113.704849	111.193451	-1051.942139
1577.384646	-126.153717	116.278198	-1045.220947
1577.387936	-139.771469	120.252480	-1037.155518
1577.391218	-151.694321	124.402107	-1028.388672
1577.394936	-163.266510	127.850372	-1019.329590
1577.398286	-175.130905	132.116882	-1009.218567
1577.401588	-186.586197	136.441833	-999.925781
1577.404966	-197.573944	139.714783	-989.522522
1577.408237	-208.210983	144.039734	-978.476318
1577.411541	-219.783157	146.436005	-968.774414
1577.414840	-229.718857	150.234955	-957.552856
1577.418594	-239.829910	153.566330	-946.565125
1577.421901	-249.882523	156.371719	-934.876038
1577.425195	-258.941559	159.586212	-923.362305
1577.428519	-267.825256	161.514908	-911.790161
1577.431770	-277.001160	164.203384	-899.984253
1577.435524	-284.891296	167.184113	-888.821106
1577.439276	-292.547638	168.879013	-876.489136
1577.442604	-300.145538	171.158386	-864.157166
1577.445946	-307.158966	173.087067	-852.000610
1577.449323	-313.880188	175.600250	-840.253052
1577.452611	-320.893646	177.061371	-828.856262
1577.455960	-326.796600	177.762726	-816.874939
1577.459277	-332.816498	179.808289	-805.653381
1577.462607	-338.018127	181.444763	-793.730591
1577.465941	-343.336670	181.912323	-781.983032
1577.469280	-347.544708	183.198120	-770.703125
1577.472610	-352.278778	184.367035	-759.481567
1577.475943	-356.253052	184.600830	-747.734070
1577.479271	-360.519592	185.535950	-736.395691
1577.482608	-364.201660	186.997070	-726.401489
1577.485937	-368.059021	187.406189	-714.653992
1577.489274	-371.682648	187.756866	-703.374023
1577.492604	-375.130951	188.224426	-692.152527
1577.495935	-377.468719	188.399750	-680.872559
1577.499297	-380.040314	188.458221	-669.475708
1577.503052	-383.196411	188.516663	-658.429565
1577.506373	-384.949738	188.925781	-647.500244
1577.509704	-386.410858	188.633545	-636.044983
1577.513038	-388.807159	188.691986	-624.472778
1577.516363	-390.326691	188.516663	-614.011047
1577.519689	-391.846283	187.932190	-602.906494
1577.523032	-393.599670	187.581543	-592.386292
1577.526368	-395.294586	186.997070	-581.573914
1577.529720	-395.937500	187.406189	-571.404419
1577.533045	-397.807739	186.646393	-560.884277
1577.536413	-397.457031	185.828156	-549.662781
1577.540198	-398.099945	185.769714	-539.610168
1577.543457	-398.450623	184.834595	-529.849792
1577.546784	-398.684418	184.542389	-518.745178
1577.550112	-398.450623	183.665710	-510.212189
1577.553461	-398.392151	183.081238	-500.101135
1577.556807	-398.567505	181.853882	-490.165436
1577.560198	-398.450623	181.678558	-480.229706
1577.563512	-398.567505	180.860321	-470.235535
1577.566855	-397.924622	179.866760	-462.988342
1577.570104	-397.398621	178.814728	-453.403290
1577.573885	-396.463501	177.996490	-445.045624
1577.577310	-395.236115	176.593811	-437.330811
1577.580651	-394.534790	175.366455	-428.856232
1577.583967	-393.482788	174.840454	-420.849243
1577.587295	-392.489197	173.087067	-413.485107
1577.590613	-392.080078	172.677963	-406.296326
1577.593903	-389.683838	171.684387	-399.808899
1577.597276	-388.865570	170.223267	-392.094116
1577.600612	-387.579773	169.697250	-385.197540
1577.603993	-386.293976	168.294556	-379.820587
1577.607282	-385.183533	167.768555	-374.502075
1577.610628	-384.482208	166.248993	-368.014618
1577.614428	-382.436615	164.729401	-362.053192
1577.617713	-381.033905	163.794281	-356.208649
1577.621063	-380.274109	162.859146	-350.656342
1577.624376	-378.696106	161.398010	-344.461121
1577.627698	-377.410278	160.521332	-338.967285
1577.631049	-375.832275	159.469299	-334.291656
1577.634337	-374.078888	158.534180	-329.206909
1577.637662	-372.267120	157.306839	-324.297516
1577.641390	-371.039734	156.956161	-319.271179
1577.644672	-369.637054	155.378143	-314.127991
1577.648015	-367.474609	154.793686	-308.984802
1577.651349	-365.428986	153.157211	-304.309174
1577.654641	-365.195221	151.988312	-299.224457
1577.657946	-363.324982	150.994736	-295.600830
1577.661246	-361.571594	150.702515	-290.282288
1577.665042	-359.701355	149.416718	-286.132660
1577.668307	-357.831116	148.364700	-281.749268
1577.671571	-357.188171	147.195801	-278.008789
1577.674889	-355.668640	146.319107	-273.040924
1577.678192	-353.856812	145.617767	-268.365295
1577.681510	-351.869690	144.565750	-264.332550
1577.685225	-350.583862	143.513733	-260.475159
1577.688481	-349.531860	142.578613	-257.143768
1577.691736	-347.603149	141.760376	-252.994141
1577.695043	-345.499146	140.942139	-249.604340
1577.698769	-344.213318	140.007019	-245.980698
1577.702112	-343.687317	138.954987	-242.532425
1577.705377	-341.174164	138.428986	-239.025696
1577.708634	-340.239044	137.727646	-236.161880
1577.711948	-338.836365	136.149628	-233.590302
1577.715672	-337.199890	136.032730	-230.726471
1577.719251	-335.212769	135.039154	-227.745758
1577.722577	-334.160736	133.811798	-224.589722
1577.725911	-333.284058	133.052017	-222.894806
1577.729250	-331.822937	132.584442	-219.797195
1577.732582	-331.180023	132.058441	-216.232025
1577.735920	-329.952667	131.415543	-215.355331
1577.739243	-328.959076	130.597321	-213.835770
1577.742587	-328.491516	130.363525	-211.556396
1577.745916	-327.088837	129.662186	-209.978363
1577.749246	-326.036835	128.843948	-207.465225
1577.752582	-325.043243	128.201050	-206.939209
1577.755935	-324.634155	127.791931	-204.835175
1577.759283	-323.406799	127.149033	-203.257156
1577.762580	-322.530121	126.447685	-202.146698
1577.765915	-321.478088	125.687904	-200.568665
1577.769665	-321.594971	125.804794	-198.815308
1577.773029	-320.893646	125.278778	-198.581528
1577.776335	-320.367615	125.103447	-196.652832
1577.779659	-319.549408	123.934540	-196.477493
1577.782996	-318.906494	123.876091	-194.315018
1577.786330	-318.205139	122.940971	-193.438339
1577.789702	-317.562256	123.174751	-192.795425
1577.793023	-317.328491	122.707184	-192.386322
1577.796390	-316.685577	122.531853	-190.808304
1577.799670	-316.451782	121.304497	-189.347153
1577.803040	-316.101135	121.421387	-188.412033
1577.806760	-315.049103	121.070717	-186.950897
1577.810094	-314.639984	120.720047	-187.535355
1577.813434	-314.113983	120.135590	-186.132675
1577.816806	-313.237305	120.661606	-184.846863
1577.820180	-313.295746	119.843369	-184.379303
1577.823486	-312.360626	119.668030	-183.619507
1577.826781	-312.068390	119.142021	-183.210403
1577.830084	-311.659271	118.732903	-181.924606
1577.833421	-311.074799	118.440674	-181.573929
1577.836771	-311.308594	118.791344	-180.697250
1577.840585	-311.016388	118.382233	-179.528351
1577.843922	-311.016388	118.265343	-179.820572
1577.847290	-310.665710	117.739326	-178.651672
1577.850567	-310.081238	117.447105	-179.294556
1577.853906	-310.431915	117.797775	-179.236115
1577.857263	-310.548798	117.213326	-178.826996
1577.860592	-310.431915	116.687317	-178.710098
1577.863960	-311.133270	116.453529	-178.943878
1577.867248	-310.957947	116.395088	-179.119232
1577.870566	-311.776154	116.570427	-180.229691
1577.874377	-312.009949	116.511978	-180.521912
1577.877662	-311.659271	116.278198	-180.989487
1577.880949	-312.360626	116.278198	-180.755692
1577.884251	-312.711304	116.336639	-181.983047
1577.887587	-313.412628	116.336639	-182.684387
1577.890874	-314.055542	116.745766	-183.736404
1577.894265	-314.230865	116.570427	-184.379303
1577.897586	-315.282867	116.395088	-185.840439
1577.901297	-316.101135	116.395088	-186.834015
1577.904605	-316.860931	116.511978	-187.827591
