crossing time (s)	slope (V/s)	crossing number
2585.666736	30.443229	3659
2586.727842	28.714285	3660
2587.744816	25.712736	3661
2588.729168	23.572726	3662
2589.742932	23.066687	3663
2590.280823	-5.139217	3664
2590.798630	21.457278	3665
2591.822905	19.986109	3666
2592.849178	17.421410	3667
2593.841629	15.159973	3668
2594.927923	17.379276	3669
2595.929543	16.234665	3670
2596.907085	15.293655	3671
2598.020378	9.011663	3672
2598.991977	9.288835	3673
2600.030739	10.177337	3674
2601.006829	9.891099	3675
2602.058704	8.694139	3676
2602.569620	-3.192772	3677
2603.095508	10.901645	3678
2604.080820	7.180835	3679
2605.099805	6.926114	3680
2606.136867	4.182569	3681
2607.190950	5.103495	3682
2608.205082	7.550463	3683
2609.246855	7.071193	3684
2610.292583	4.260777	3685
2611.248028	3.732350	3686
2612.318978	4.398142	3687
2613.338540	2.085677	3688
2614.345581	5.545655	3689
2615.420795	3.115721	3690
2615.906145	-7.451829	3691
2616.413164	4.145740	3692
2617.402399	2.037814	3693
2618.437032	0.825371	3694
2619.510182	3.706417	3695
2620.560924	0.890045	3696
2621.544922	0.618942	3697
2622.066890	5.802993	3698
2622.571368	-0.850758	3699
2623.581586	1.506357	3700
2624.610923	1.931146	3701
2625.578811	2.034068	3702
