time (s)	magX	magY	magZ
2586.382554	-356.428436	140.123901	-438.558167
2586.385882	-357.246643	140.416138	-443.233795
2586.389236	-356.369965	139.597900	-448.435394
2586.392602	-356.837524	140.299240	-453.695496
2586.395994	-357.305115	139.831680	-458.546509
2586.399710	-358.181763	139.831680	-464.332581
2586.403026	-357.714233	139.597900	-469.183533
2586.406340	-358.298676	139.773224	-476.372284
2586.409726	-357.889557	139.714783	-481.340179
2586.413074	-358.181763	139.831680	-486.717133
2586.416385	-357.714233	139.364105	-494.373474
2586.419714	-357.655762	139.539459	-500.568695
2586.423038	-357.246643	138.954987	-506.530090
2586.426341	-357.246643	138.487427	-512.140808
2586.429713	-357.129761	138.428986	-518.219177
2586.433042	-356.194641	138.838104	-524.765015
2586.436421	-356.428436	137.844543	-530.375793
2586.440173	-356.019318	137.552307	-536.746338
2586.443483	-355.785522	136.850952	-543.526001
2586.446815	-354.675049	136.091171	-548.961426
2586.450102	-354.382843	135.974274	-556.150146
2586.453409	-354.441254	135.565155	-562.228516
2586.456694	-353.447693	134.454712	-569.008179
2586.460511	-352.161926	134.162476	-576.021606
2586.463784	-351.694366	133.578033	-582.450623
2586.467080	-350.174774	132.759796	-589.873169
2586.470363	-349.765656	131.883118	-596.477478
2586.473633	-348.304504	131.532440	-603.140259
2586.476937	-347.544708	130.421967	-609.160095
2586.480687	-346.375793	129.369965	-616.874878
2586.483970	-345.031586	128.201050	-623.829895
2586.487258	-343.453552	126.681473	-632.362915
2586.490502	-341.700165	125.571014	-638.908813
2586.493786	-340.589722	124.928108	-646.039124
2586.497527	-338.193481	123.408531	-653.461731
2586.500822	-336.206329	122.005844	-660.825806
2586.504108	-334.745209	119.843369	-669.417236
2586.507391	-331.764465	118.966682	-677.015198
2586.510696	-329.894226	117.271767	-684.496155
2586.514448	-327.147308	115.167732	-692.620117
2586.517784	-324.809479	114.524841	-700.451782
2586.521060	-322.004120	112.829926	-709.393921
2586.524406	-318.205139	111.076561	-717.342468
2586.527701	-315.282867	108.563408	-724.472778
2586.531014	-312.126831	107.394501	-732.479858
2586.534332	-308.444763	105.465805	-740.136169
2586.538058	-304.762726	103.011108	-748.844482
2586.541714	-300.846893	101.491531	-757.786682
2586.545028	-296.931030	99.095261	-764.916992
2586.548358	-293.015198	97.341904	-772.982422
2586.551687	-288.631805	94.945648	-780.872559
2586.555025	-284.657532	92.900055	-788.879578
2586.558353	-279.280548	90.679138	-796.769714
2586.561688	-274.780243	87.815308	-805.419617
2586.565020	-270.046204	85.243713	-813.017517
2586.568353	-265.136780	83.315018	-821.141418
2586.571683	-259.409119	81.035652	-827.862610
2586.575023	-254.324356	78.054932	-834.700745
2586.578374	-248.947403	75.249557	-843.233765
2586.581684	-243.453537	72.561073	-850.130310
2586.585020	-237.901230	70.632378	-858.429626
2586.588348	-232.232010	68.002335	-864.975403
2586.591683	-226.036819	64.787842	-871.813538
2586.595477	-220.309189	62.216248	-879.060730
2586.598840	-214.230850	59.527760	-885.431274
2586.602132	-208.210983	56.254822	-892.503235
