time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
3513.849137	151.853622	0.809546	-0.037390	165
3515.898763	151.878616	0.766789	-0.036326	167
3517.391615	236.029938	0.041533	-0.100000	169
3518.931084	330.509796	0.702734	-0.034527	171
3520.981104	330.669800	0.662247	-0.033065	173
3523.026379	330.557739	0.625767	-0.032215	175
3525.073675	330.240448	0.587893	-0.031379	177
3526.627580	47.071304	0.028937	-0.100000	179
3528.211544	152.371872	0.535583	-0.029141	181
3530.253942	152.028076	0.503879	-0.027909	183
3532.305925	151.810226	0.473738	-0.025994	185
3534.350556	151.882477	0.442984	-0.024727	187
3536.404621	152.004349	0.415655	-0.023640	189
3537.899801	238.631485	0.020712	-0.100000	191
3539.403711	330.082855	0.379058	-0.022357	193
3541.451902	330.204895	0.357155	-0.021176	195
3543.509053	342.015656	0.230882	-0.044272	197
3544.613758	141.309891	0.232274	-0.041984	199
3546.651108	152.696075	0.304975	-0.018907	201
3548.713720	152.750687	0.286956	-0.018202	203
3550.788374	152.724777	0.267084	-0.017380	205
3552.823954	152.880447	0.250772	-0.016550	207
