crossing time (s)	slope (V/s)	crossing number
2026.319395	57.771586	2577
2027.361067	52.211352	2578
2028.408279	46.067366	2579
2029.364154	46.917967	2580
2030.440723	39.557534	2581
2031.406961	35.475954	2582
2032.445822	31.493529	2583
2033.544715	30.296706	2584
2034.461182	23.118098	2585
2035.546205	22.243314	2586
2036.575979	22.232239	2587
2037.595019	17.662175	2588
2038.599822	11.178304	2589
2039.683717	14.123759	2590
2040.690986	14.966146	2591
2041.729881	12.558825	2592
2042.727896	11.587036	2593
2043.734016	9.891322	2594
2044.802475	8.241099	2595
2045.814669	8.823935	2596
2046.828622	8.257124	2597
2047.865611	5.921272	2598
2048.933466	5.853243	2599
2049.875666	7.496394	2600
2050.940621	3.568505	2601
2051.945711	5.481396	2602
2053.011250	3.422727	2603
2053.515911	-6.545813	2604
2054.044722	2.126734	2605
2055.064019	2.955046	2606
