crossing time (s)	slope (V/s)	crossing number
2879.259559	15.590070	4171
2880.247830	15.160067	4172
2881.316215	14.264935	4173
2882.280227	13.083798	4174
2883.382024	12.342910	4175
2884.362590	10.811994	4176
2885.380936	9.612950	4177
2886.420124	9.854521	4178
2887.459050	6.263282	4179
2888.405455	8.305008	4180
2889.527687	8.531385	4181
2890.509863	3.937615	4182
2891.566189	7.539143	4183
2892.557349	4.946950	4184
2893.561111	5.902446	4185
2894.664601	2.788907	4186
2895.644199	5.540976	4187
2896.692694	5.099451	4188
2897.712148	5.012984	4189
2898.174078	-3.846124	4190
2898.746342	3.212802	4191
2899.730826	2.703214	4192
2900.785054	2.212222	4193
2901.814081	4.853560	4194
2902.756738	1.953226	4195
2903.890169	4.430569	4196
2904.846522	3.166409	4197
2905.864747	1.769676	4198
2906.911621	4.700132	4199
2908.013133	0.583072	4200
2908.382094	3.238834	4201
2908.923698	4.206812	4202
2910.064489	2.555962	4203
