time (s)	det(V)
6140.143925	-0.217017	
6140.145478	-0.163601	
6140.146990	-0.113525	
6140.148553	-0.005083	
6140.150078	-0.037914	
6140.151630	0.031760	
6140.153120	0.054254	
6140.154712	0.056325	
6140.156207	0.145975	
6140.157763	0.108604	
6140.159287	0.190959	
6140.160836	0.114695	
6140.162373	0.241454	
6140.163882	0.270378	
6140.165457	0.311201	
6140.166967	0.393999	
6140.168540	0.320768	
6140.170031	0.388907	
6140.171637	0.411768	
6140.173130	0.567185	
6140.174695	0.547083	
6140.176211	0.582625	
6140.177761	0.570717	
6140.179282	0.710025	
6140.180793	0.661745	
6140.182369	0.768770	
6140.183875	0.746985	
6140.185458	0.827124	
6140.186936	0.861062	
6140.188525	0.818769	
6140.190019	0.940078	
6140.191688	0.706327	
6140.193288	1.008012	
6140.194902	0.860946	
6140.196564	1.100639	
6140.198136	0.953001	
6140.199817	1.123028	
6140.201380	1.039050	
6140.203058	1.158216	
6140.204614	1.103535	
6140.206293	1.257107	
6140.207841	1.202302	
6140.209562	1.304826	
6140.211100	1.340698	
6140.212844	1.322676	
6140.214336	1.372498	
6140.216101	1.341395	
6140.217581	1.395073	
6140.219340	1.389030	
6140.220829	1.396543	
6140.222595	1.396700	
6140.224086	1.396986	
6140.225879	1.396841	
6140.227357	1.396873	
6140.229130	1.397010	
6140.230629	1.396934	
6140.232360	1.397026	
6140.233871	1.397039	
6140.235580	1.397192	
6140.237115	1.397018	
6140.238830	1.397107	
6140.240372	1.396954	
6140.242057	1.397188	
6140.243615	1.396901	
6140.245213	1.397006	
6140.246817	1.396922	
6140.248365	1.397079	
6140.249980	1.396829	
6140.251494	1.397006	
6140.253175	1.396930	
6140.254647	1.397006	
6140.256382	1.397022	
6140.257850	1.396897	
6140.259534	1.396946	
6140.261010	1.397014	
6140.262687	1.396974	
6140.264177	1.396950	
6140.265883	1.397123	
6140.267380	1.396930	
6140.269058	1.397067	
6140.270568	1.396938	
6140.272233	1.397147	
6140.273762	1.396914	
6140.275378	1.397095	
6140.276955	1.396869	
6140.278450	1.397030	
6140.280090	1.396982	
6140.281598	1.397006	
6140.283225	1.396849	
6140.284705	1.396881	
6140.286338	1.396934	
6140.287805	1.396974	
6140.289428	1.396998	
6140.290905	1.396946	
6140.292527	1.397043	
6140.294016	1.396946	
6140.295593	1.397022	
6140.297121	1.396906	
6140.298646	1.397055	
6140.300274	1.396857	
6140.301751	1.396918	
6140.303366	1.396974	
6140.304891	1.396978	
6140.306519	1.396922	
6140.307994	1.396922	
