time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
6139.146433	151.356750	0.637001	-0.032839	59
6141.188394	151.398849	0.620541	-0.032253	61
6143.240273	151.376312	0.605763	-0.031841	63
6145.281648	151.296997	0.591642	-0.031437	65
6147.328446	151.355667	0.579726	-0.031046	67
6149.375231	151.335556	0.564370	-0.030602	69
6151.419207	151.229248	0.551458	-0.030143	71
6153.467013	171.073624	0.285259	-0.100000	73
6154.477545	313.276276	0.294922	-0.100000	75
6156.518402	330.770813	0.515974	-0.028899	77
6158.570733	330.585571	0.502500	-0.028458	79
6160.608249	330.599274	0.491235	-0.028065	81
6162.137343	48.132526	0.028158	-0.100000	83
6163.696196	151.233429	0.474210	-0.027473	85
6165.750036	151.376190	0.461288	-0.027282	87
6167.786959	151.284256	0.448307	-0.026800	89
6169.841485	151.219498	0.438714	-0.026459	91
6171.881575	151.216843	0.428526	-0.025674	93
6173.929899	151.262024	0.417194	-0.025318	95
6175.985964	151.226608	0.407656	-0.024945	97
6178.023184	151.174194	0.395885	-0.024284	99
6179.538699	223.194336	0.103175	-0.100000	101
6181.061564	330.549042	0.382687	-0.023831	103
6183.117413	330.580200	0.371277	-0.023475	105
6185.154276	330.612518	0.363387	-0.022818	107
6187.201777	330.566315	0.353279	-0.022656	109
6188.741244	52.099312	0.111344	-0.100000	111
6190.297038	151.274811	0.342080	-0.021917	113
6192.347329	151.330109	0.332001	-0.021588	115
6194.400026	151.237366	0.326035	-0.021247	117
6196.437016	151.232773	0.315529	-0.020780	119
6198.477931	151.049011	0.308868	-0.020341	121
6200.532140	174.024475	0.178648	-0.074655	123
