crossing time (s)	slope (V/s)	crossing number
6139.167854	25.184774	9531
6140.137441	21.919016	9532
6141.181237	21.440136	9533
6142.164479	25.786347	9534
6143.271818	23.209219	9535
6144.233262	22.892235	9536
6145.263305	21.651878	9537
6146.357540	21.951179	9538
6147.323721	20.929678	9539
6148.306875	21.427921	9540
6149.362666	21.619860	9541
6150.392049	16.565959	9542
6151.443350	18.625581	9543
6152.402416	19.548865	9544
6153.454482	18.082972	9545
6153.933948	-4.999357	9546
6154.479277	16.764590	9547
6155.505918	16.829234	9548
6156.539508	16.928844	9549
6157.562223	18.589906	9550
6158.595167	15.793203	9551
6159.674880	10.526726	9552
6160.603734	14.897262	9553
6161.652939	16.004901	9554
6162.139804	-3.279303	9555
6162.648365	15.381596	9556
6163.691722	14.067761	9557
6164.722277	15.016042	9558
6165.784040	14.769110	9559
6166.734566	9.589412	9560
6167.773814	12.334095	9561
6168.807999	12.810590	9562
6169.868014	10.983856	9563
6170.866276	7.747017	9564
6171.882924	10.276940	9565
6172.901183	12.971254	9566
6173.917930	11.867090	9567
6174.913964	10.685842	9568
6176.014976	9.054250	9569
6176.977234	9.548061	9570
6178.039607	9.891065	9571
6179.050795	9.486146	9572
6179.506091	-5.224101	9573
6180.101652	9.614697	9574
6181.040298	9.839894	9575
6182.096613	10.795321	9576
6183.124854	8.199261	9577
6184.165342	10.315933	9578
6185.154426	8.499610	9579
6186.184619	7.630258	9580
6187.207487	10.419406	9581
6188.279855	7.503083	9582
6188.700463	-4.064421	9583
6189.253952	7.410499	9584
6190.295466	7.832562	9585
6191.298904	9.083664	9586
6192.362722	9.450041	9587
6193.362284	9.251383	9588
6194.387693	7.503519	9589
6195.370539	7.454792	9590
6196.442018	6.126463	9591
6197.439471	6.583408	9592
6198.467168	4.368644	9593
6199.482170	7.879608	9594
6200.537184	6.643343	9595
6200.995564	-2.037796	9596
