time (s)	magX	magY	magZ
5238.378341	-264.727631	127.207481	-224.355927
5238.381614	-265.136780	127.558151	-227.219757
5238.385373	-266.481018	128.493286	-229.908234
5238.388677	-267.766815	128.843948	-233.064285
5238.391985	-268.234375	129.486847	-235.869659
5238.395284	-268.701935	130.363525	-238.850372
5238.398538	-268.994171	130.772644	-241.831100
5238.401857	-270.338409	131.707764	-245.104034
5238.405564	-271.331970	132.350677	-248.727646
5238.408813	-272.033325	133.753357	-251.065460
5238.412148	-272.793121	133.227356	-254.163071
5238.415420	-273.143768	134.571594	-256.909973
5238.418724	-274.604919	135.156036	-259.832245
5238.422457	-275.773804	135.448273	-263.806549
5238.425729	-276.650513	135.565155	-268.189941
5238.429011	-276.942749	136.675629	-270.878448
5238.432311	-277.819427	137.552307	-273.566956
5238.435634	-279.163666	138.019867	-277.073639
5238.439313	-279.923431	138.428986	-281.223267
5238.442615	-280.975464	139.130341	-285.548248
5238.445889	-281.267700	139.890121	-289.990082
5238.449176	-282.202820	140.474579	-293.321472
5238.452483	-283.196381	140.766815	-298.990662
5238.456286	-283.839264	141.409698	-301.737610
5238.459811	-284.657532	141.935699	-306.354767
5238.463135	-285.884857	142.052612	-311.497955
5238.466476	-286.469330	142.637054	-316.465820
5238.469811	-286.995331	143.163055	-321.199890
5238.473137	-288.047333	143.689072	-325.875519
5238.476467	-288.398041	144.390411	-331.544708
5238.479806	-288.807129	144.624207	-336.512573
5238.483136	-289.742249	145.325531	-341.421997
5238.486468	-290.735840	145.617767	-347.383392
5238.489798	-290.911194	145.910004	-353.461731
5238.493132	-291.554077	146.552887	-359.247833
5238.496462	-291.261841	146.669785	-364.741699
5238.499814	-291.904755	146.728241	-370.527771
5238.503134	-292.430756	146.669785	-377.073639
5238.506462	-292.547638	147.254242	-383.970184
5238.510237	-292.898315	147.254242	-389.814728
5238.513577	-292.547638	147.721802	-396.711273
5238.516910	-292.722961	148.072479	-402.555817
5238.520228	-293.307434	148.247803	-409.978394
5238.523558	-293.073669	148.773819	-416.056671
5238.526886	-292.372314	148.832275	-422.777954
5238.530240	-292.080078	148.423141	-429.440704
5238.533559	-291.729401	148.773819	-436.804810
5238.536888	-291.904755	148.832275	-443.526031
5238.540219	-291.086517	148.832275	-450.247253
5238.543588	-290.969604	148.949158	-457.552917
5238.547402	-289.566925	148.715363	-464.916992
5238.550674	-289.099365	148.130920	-471.755127
5238.554001	-288.164246	148.247803	-478.768585
5238.557313	-286.819977	147.312683	-486.366455
5238.560652	-285.884857	147.254242	-494.957916
5238.563994	-285.066620	147.429581	-502.029816
5238.567405	-283.430176	146.143768	-509.861481
5238.570713	-282.085937	145.500870	-517.108704
5238.574022	-280.741669	144.974869	-525.583313
5238.577753	-278.637665	144.390411	-533.064270
5238.581088	-277.468719	142.870834	-540.136169
5238.584465	-275.598480	142.403275	-548.493835
5238.587818	-273.085327	141.468140	-556.909973
5238.591197	-270.864410	140.182343	-565.209229
5238.594461	-268.643494	138.721222	-572.982422
5238.597760	-265.954987	137.610748	-580.872559
5238.601077	-263.909424	136.208069	-589.580933
5238.604469	-260.636475	134.220917	-597.880127
5238.607841	-257.480438	132.701340	-605.945618
5238.611135	-254.382828	131.240204	-614.127991
5238.614865	-250.408524	129.545288	-622.836304
5238.618192	-247.544693	127.441261	-630.258911
5238.621512	-243.395096	125.863235	-639.142578
5238.624780	-239.245468	123.700760	-646.740479
5238.628071	-236.089401	121.187607	-656.267090
5238.631757	-231.647568	119.083572	-664.507874
5238.635127	-226.796585	116.862656	-672.339539
5238.638401	-222.062515	114.291061	-680.697205
5238.641700	-217.445328	112.011688	-688.879578
5238.644963	-211.893051	109.673874	-696.769714
5238.648234	-206.808289	106.400940	-704.893616
5238.651998	-201.840439	103.478668	-713.192871
5238.655276	-196.054352	100.497955	-720.790710
5238.658582	-190.735825	97.283463	-727.979553
5238.661881	-184.599060	94.945648	-735.752747
5238.665138	-178.462311	91.322037	-742.240234
5238.668927	-172.676193	88.107544	-749.838074
5238.672162	-166.422546	84.308594	-756.851562
5238.675443	-159.058441	81.444763	-763.631165
5238.678734	-152.629456	78.288719	-769.592651
5238.682019	-145.440674	74.255989	-775.670959
5238.685782	-138.661011	70.866158	-781.281677
5238.689082	-131.706009	67.417885	-787.535339
5238.692330	-124.634125	63.443600	-792.853882
5238.695605	-117.328461	59.703094	-799.165955
5238.698891	-109.263000	55.962593	-803.958496
5238.702617	-102.191116	51.286964	-809.335449
5238.705951	-94.651672	47.838688	-813.894165
5238.709250	-87.112213	43.338398	-818.628296
5238.712580	-79.572769	38.954994	-821.609009
5238.715860	-71.273529	35.039158	-825.875427
5238.719222	-63.383396	30.305082	-829.265259
5238.722499	-55.668613	26.272354	-832.245972
5238.725853	-47.603153	22.064289	-835.226807
5238.729553	-39.713032	17.680887	-838.265869
5238.733113	-31.004673	13.063702	-840.486755
5238.736440	-24.049679	9.089420	-842.766174
5238.739777	-15.049095	4.706017	-844.578064
5238.743107	-6.282288	-0.612507	-845.805359
5238.746442	2.250732	-4.645237	-847.091187
5238.749777	10.023964	-9.028641	-848.084717
5238.753107	18.907658	-13.762714	-848.493835
5238.756439	26.330217	-18.263008	-849.838135
5238.759778	34.980129	-22.354179	-848.084717
5238.763112	43.980713	-26.912918	-847.850952
5238.766442	52.455292	-31.296318	-846.272888
5238.769774	60.929867	-35.445946	-845.396179
5238.773123	69.053772	-40.413795	-843.935059
5238.776864	78.229691	-44.154297	-842.298645
5238.780217	86.002930	-48.537697	-839.142578
5238.783549	93.951492	-52.862648	-837.038574
5238.786874	102.484512	-57.012276	-834.057861
5238.790195	109.907074	-60.986565	-831.018738
5238.793538	117.797195	-65.019295	-827.219727
5238.796873	125.687317	-69.110458	-823.187012
5238.800191	133.168320	-73.318527	-819.738770
5238.803528	139.889542	-77.000587	-815.413757
5238.806859	147.487427	-80.448860	-811.205688
5238.810634	155.026886	-83.721794	-806.004089
5238.814021	162.215668	-87.462303	-800.802429
5238.817366	168.527771	-90.852135	-795.600830
5238.820614	174.664536	-93.891289	-789.347168
5238.823954	181.327286	-97.339561	-783.210388
5238.827308	187.814728	-100.554070	-777.774963
5238.830629	194.009949	-103.651665	-770.995300
5238.834004	199.620697	-106.340157	-765.092346
5238.837398	204.763885	-109.087074	-759.013977
5238.840685	210.549973	-111.717125	-751.942139
5238.844370	216.160721	-114.522499	-746.623596
5238.847727	220.953247	-116.977211	-738.499695
5238.851104	225.570419	-119.665688	-731.953857
5238.854447	230.713623	-122.061958	-725.641724
5238.857793	234.571014	-124.925774	-717.400879
5238.861151	239.071304	-126.737572	-709.803040
5238.864441	243.104034	-129.016968	-702.614258
5238.867718	247.896561	-130.536530	-695.717712
5238.871119	250.877274	-133.225006	-687.535339
5238.874481	254.033310	-135.445923	-679.703674
5238.877783	257.481567	-137.666870	-672.281067
5238.881522	260.520752	-138.952667	-663.572754
5238.884834	263.735260	-140.998260	-656.150146
5238.888135	266.423737	-142.459381	-648.435364
5238.891478	269.579773	-144.212738	-640.077698
5238.894764	272.092926	-145.732330	-632.596680
5238.898111	274.722961	-146.959656	-623.713013
5238.901403	277.352997	-148.420807	-615.179993
5238.905168	279.047913	-149.005280	-607.289856
5238.908441	280.918182	-150.583282	-598.639954
5238.911704	283.022217	-151.869080	-590.457581
5238.914980	284.249573	-152.862640	-581.515503
5238.918297	286.353577	-153.447113	-573.859131
5238.921600	288.048492	-154.732910	-565.501404
5238.925336	288.632965	-155.375793	-557.085266
5238.928609	290.620117	-156.369385	-548.844482
5238.931891	291.789001	-156.720062	-540.486816
5238.935236	292.548798	-157.538269	-533.473389
5238.938576	293.776154	-157.772064	-524.998840
5238.941906	294.243713	-158.648743	-518.160706
5238.945619	295.120392	-159.466980	-509.744598
5238.948975	295.587952	-159.642334	-502.438934
5238.952236	295.997070	-159.759186	-494.665710
5238.955609	296.523071	-159.642334	-486.717133
5238.958876	295.938629	-160.460541	-479.294586
5238.962182	296.698425	-160.226746	-471.930450
5238.965463	296.698425	-160.577454	-464.566315
5238.969180	296.698425	-160.518982	-458.371124
5238.972510	296.113983	-160.986542	-451.883698
5238.975767	296.172394	-160.869690	-445.513153
5238.979048	296.230865	-160.635895	-438.850403
