time (s)	det(V)
5238.377071	-0.646738	
5238.378596	-0.663492	
5238.380116	-0.778416	
5238.381678	-0.685269	
5238.383187	-0.759680	
5238.384766	-0.758608	
5238.386257	-0.724408	
5238.387830	-0.767120	
5238.389322	-0.766560	
5238.390883	-0.728859	
5238.392397	-0.768357	
5238.393962	-0.744952	
5238.395471	-0.744864	
5238.397000	-0.901163	
5238.398560	-0.759265	
5238.400081	-0.830989	
5238.401645	-0.802477	
5238.403143	-0.836560	
5238.404740	-0.852255	
5238.406238	-0.897207	
5238.407772	-0.879112	
5238.409314	-0.886761	
5238.410858	-0.911507	
5238.412399	-0.879079	
5238.413910	-0.948072	
5238.415478	-0.915640	
5238.417000	-0.988573	
5238.418556	-1.028236	
5238.420048	-0.988791	
5238.421631	-1.024236	
5238.423129	-0.986357	
5238.424693	-1.083645	
5238.426205	-0.953442	
5238.427749	-1.110820	
5238.429291	-1.004642	
5238.430806	-1.166439	
5238.432376	-1.121677	
5238.433889	-1.179717	
5238.435460	-1.136606	
5238.436944	-1.200398	
5238.438542	-1.227046	
5238.440035	-1.218236	
5238.441598	-1.242941	
5238.443124	-1.261858	
5238.444690	-1.267015	
5238.446210	-1.309481	
5238.447721	-1.357475	
5238.449299	-1.375674	
5238.450803	-1.390628	
5238.452362	-1.365886	
5238.453852	-1.390994	
5238.455451	-1.490461	
5238.456939	-1.458815	
5238.458614	-1.739698	
5238.460205	-1.531127	
5238.461836	-1.791812	
5238.463464	-1.559193	
5238.465067	-1.785427	
5238.466740	-1.682463	
5238.468325	-1.813323	
5238.469985	-1.722046	
5238.471567	-1.814898	
5238.473230	-1.731113	
5238.474792	-1.834218	
5238.476488	-1.822971	
5238.478027	-1.811583	
5238.479734	-1.848579	
5238.481258	-1.849135	
5238.482978	-1.850871	
5238.484458	-1.855451	
5238.486207	-1.854561	
5238.487690	-1.855041	
5238.489459	-1.855540	
5238.490946	-1.855242	
5238.492741	-1.855415	
5238.494213	-1.855544	
5238.495957	-1.855318	
5238.497452	-1.855359	
5238.499187	-1.855270	
5238.500702	-1.855629	
5238.502424	-1.855637	
5238.503952	-1.855560	
5238.505676	-1.855383	
5238.507213	-1.855661	
5238.508895	-1.855105	
5238.510454	-1.855742	
5238.512035	-1.855540	
5238.513628	-1.855737	
5238.515187	-1.855689	
5238.516817	-1.855701	
5238.518315	-1.855729	
5238.520012	-1.855729	
5238.521489	-1.855749	
5238.523206	-1.855673	
5238.524677	-1.855709	
5238.526385	-1.855814	
5238.527869	-1.855709	
5238.529560	-1.855596	
5238.531047	-1.855782	
5238.532741	-1.855737	
5238.534238	-1.855895	
5238.535911	-1.855725	
5238.537419	-1.855814	
5238.539059	-1.855754	
5238.540589	-1.855701	
5238.542199	-1.855649	
5238.543762	-1.855895	
5238.545330	-1.855754	
5238.546919	-1.855883	
5238.548434	-1.855717	
5238.550072	-1.855685	
5238.551556	-1.855894	
5238.553205	-1.855838	
5238.554676	-1.855798	
5238.556312	-1.855826	
5238.557789	-1.855959	
5238.559416	-1.855810	
5238.560890	-1.855866	
5238.562482	-1.855878	
5238.564019	-1.855838	
5238.565565	-1.855810	
5238.567175	-1.855846	
5238.568657	-1.855834	
5238.570297	-1.855677	
5238.571802	-1.855766	
5238.573439	-1.855766	
5238.574920	-1.855838	
5238.576560	-1.855750	
5238.578039	-1.855846	
5238.579606	-1.855806	
5238.581109	-1.855770	
5238.582649	-1.855790	
5238.584178	-1.855898	
5238.585676	-1.855782	
5238.587254	-1.855842	
5238.588773	-1.855846	
5238.590378	-1.855798	
5238.591867	-1.855798	
5238.593443	-1.855790	
5238.594927	-1.855915	
5238.596500	-1.855939	
5238.597972	-1.855886	
5238.599539	-1.855774	
5238.601012	-1.855749	
5238.602539	-1.855898	
5238.604093	-1.855774	
5238.605582	-1.855943	
5238.607171	-1.855882	
5238.608674	-1.855709	
5238.610235	-1.855814	
5238.611759	-1.855891	
5238.613308	-1.855862	
5238.614804	-1.855794	
5238.616325	-1.855798	
5238.617899	-1.855854	
5238.619393	-1.855774	
5238.620962	-1.855838	
5238.622479	-1.855858	
5238.624061	-1.855903	
5238.625548	-1.855697	
5238.627100	-1.855742	
5238.628641	-1.855826	
5238.630193	-1.855729	
5238.631719	-1.855907	
5238.633228	-1.855737	
5238.634817	-1.855838	
