crossing time (s)	slope (V/s)	crossing number
5237.740123	38.946006	8200
5238.738695	33.380605	8201
5239.770926	32.969149	8202
5240.785932	33.973138	8203
5241.823793	33.611140	8204
5242.826323	31.537261	8205
5243.850451	28.493356	8206
5244.896022	30.209106	8207
5245.872019	28.721869	8208
5246.953997	29.389799	8209
5247.397469	-5.856556	8210
5247.944098	27.551304	8211
5248.973930	26.674069	8212
5250.034678	26.554954	8213
5250.976212	27.202499	8214
5252.077013	24.731612	8215
5253.098414	23.652289	8216
5254.091917	22.532505	8217
5255.113138	24.282553	8218
5256.135902	21.921813	8219
5257.139336	21.663181	8220
5258.169452	18.416520	8221
5259.225592	18.775117	8222
5260.245625	21.276183	8223
5261.261710	19.254508	8224
5262.250644	18.011065	8225
5263.344812	17.382422	8226
5264.395573	17.886361	8227
5264.885521	-10.462369	8228
5265.294125	15.648609	8229
5266.398229	15.013655	8230
5267.403032	16.887685	8231
5268.419765	13.707994	8232
5269.472676	14.054197	8233
5270.456770	14.819961	8234
5271.483681	13.178045	8235
5272.545665	15.945937	8236
5273.018301	-5.900936	8237
5273.592405	13.073650	8238
5274.589015	12.215104	8239
5275.617487	14.520327	8240
5276.646621	13.144336	8241
5277.655255	8.804049	8242
5278.656138	10.304503	8243
5279.674199	9.639387	8244
5280.727968	10.833559	8245
5281.213324	-5.490492	8246
5281.709428	11.951246	8247
5282.735151	9.537793	8248
5283.795002	12.187101	8249
5284.828029	10.328709	8250
5285.824016	8.140529	8251
5286.858284	7.560544	8252
5287.882509	8.510319	8253
5288.907333	7.876838	8254
5289.917921	9.017668	8255
5290.945972	6.863273	8256
5291.971298	9.743092	8257
5292.429730	-5.399144	8258
5292.964204	3.322626	8259
5294.007112	8.146481	8260
5295.071793	6.167286	8261
5296.036864	6.951783	8262
5297.084647	5.565855	8263
5297.563418	-5.394671	8264
5298.086418	6.719055	8265
5299.121119	6.479693	8266
5300.146252	6.928180	8267
