time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
5709.321653	328.746613	0.621950	-0.024820	213
5711.371012	328.711792	0.604964	-0.024850	215
5713.414997	328.728790	0.591364	-0.024539	217
5715.462551	337.005890	0.318601	-0.056832	219
5716.505020	135.259506	0.334375	-0.083852	221
5718.545269	149.137512	0.554730	-0.024014	223
5720.598560	149.139374	0.542185	-0.023631	225
5722.640248	149.226990	0.527626	-0.023331	227
5724.150831	237.732971	0.022337	-0.100000	229
5725.686558	328.651093	0.509282	-0.022953	231
5727.738967	328.694153	0.495846	-0.022427	233
5729.777407	328.710541	0.483404	-0.022378	235
5731.827367	328.578064	0.472028	-0.022384	237
5733.870810	328.486053	0.459037	-0.022056	239
5735.914984	328.561859	0.449884	-0.021533	241
5737.968156	328.495544	0.436489	-0.021373	243
5740.007227	328.497467	0.427248	-0.020939	245
5742.061251	340.310150	0.258082	-0.057166	247
5743.112097	136.083023	0.268678	-0.060333	249
5745.149127	170.343857	0.227808	-0.089268	251
5746.149617	313.173889	0.238079	-0.068862	253
5748.187725	328.552185	0.386532	-0.019937	255
5750.247556	328.596985	0.376801	-0.019576	1
5752.284958	328.465912	0.365478	-0.019442	3
5754.323369	328.441681	0.357403	-0.018959	5
5756.375461	328.347504	0.346844	-0.018679	7
5758.419446	328.413483	0.340357	-0.018610	9
5759.954746	64.168602	0.103786	-0.100000	11
5761.528431	149.100693	0.326899	-0.018080	13
