crossing time (s)	slope (V/s)	crossing number
4771.710602	36.065341	7516
4772.794894	32.699088	7517
4773.774318	32.501358	7518
4774.845345	30.636617	7519
4775.843537	26.506461	7520
4776.862749	31.182240	7521
4777.892054	30.221006	7522
4778.941821	27.388178	7523
4779.937394	27.335255	7524
4780.981077	22.589965	7525
4781.953499	26.167763	7526
4783.024486	24.877502	7527
4784.021736	24.318884	7528
4785.023552	24.333027	7529
4786.069626	23.497127	7530
4787.062062	23.545340	7531
4788.128029	20.730233	7532
4789.122727	20.673188	7533
4789.668238	-7.503877	7534
4790.217223	16.759410	7535
4791.187017	20.626826	7536
4792.190488	19.979646	7537
4793.219284	17.265764	7538
4793.702637	-3.781417	7539
4794.245526	17.898041	7540
4795.287702	16.556336	7541
4796.327760	15.641424	7542
4797.344591	16.923059	7543
4798.310630	16.356160	7544
4799.380713	16.177359	7545
4800.430636	13.571106	7546
4801.435790	14.745492	7547
4802.437716	14.413709	7548
4803.435198	15.677122	7549
4804.482995	13.818153	7550
4805.574030	12.755290	7551
4806.572599	12.014185	7552
4807.575690	12.250582	7553
4808.589210	12.710482	7554
4809.604723	9.676643	7555
4810.649546	6.933557	7556
4811.647023	12.017014	7557
4812.680995	9.488009	7558
4813.721602	11.823508	7559
4814.744159	9.422973	7560
4815.788654	12.353686	7561
4816.248254	-4.917285	7562
4816.760535	9.984090	7563
4817.809941	9.241520	7564
4818.809064	8.935891	7565
4819.853772	7.484958	7566
4820.835713	9.392261	7567
4821.916524	9.627952	7568
4822.921771	7.965040	7569
4823.925047	7.125857	7570
4824.986754	10.050635	7571
4825.978886	9.599984	7572
4827.030099	9.023904	7573
4828.019131	8.443508	7574
4829.053848	5.453131	7575
4830.087961	6.922454	7576
4831.112110	5.869580	7577
