time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
4772.765296	327.315948	0.730720	-0.016162	93
4774.814020	327.424835	0.711584	-0.015971	95
4776.856082	327.543335	0.690004	-0.016106	97
4778.904068	327.490967	0.668548	-0.016317	99
4780.951996	327.470734	0.649831	-0.016501	101
4782.996402	327.390717	0.629166	-0.016551	103
4785.043973	327.297089	0.609606	-0.016701	105
4787.086378	327.306793	0.590788	-0.016435	107
4789.138695	331.784332	0.315846	-0.033687	109
4790.174231	136.025574	0.327567	-0.068479	111
4792.214289	147.497910	0.546839	-0.016437	113
4793.747507	236.159576	0.014582	-0.100000	115
4795.280694	327.535736	0.522008	-0.015514	117
4797.328469	327.457886	0.506057	-0.015522	119
4799.376267	327.266296	0.490184	-0.015285	121
4801.417213	327.170807	0.476513	-0.014965	123
4803.462596	327.107086	0.461284	-0.014573	125
4805.517486	327.185364	0.446303	-0.014593	127
4807.557711	327.234009	0.431827	-0.014404	129
4809.607382	327.282349	0.419461	-0.013965	131
4811.647005	327.324036	0.407044	-0.013695	133
4813.697332	327.299347	0.394180	-0.013644	135
4815.752022	335.764435	0.242891	-0.039803	137
4816.784184	136.143921	0.245624	-0.046806	139
4818.822574	147.571075	0.365227	-0.013127	141
4820.868608	147.539169	0.352718	-0.012865	143
4822.916960	147.512390	0.341965	-0.012677	145
4824.975473	147.572708	0.331051	-0.012223	147
4827.013023	147.606384	0.320040	-0.011985	149
4829.066176	147.468491	0.310056	-0.011688	151
4831.106369	147.480362	0.302420	-0.011385	153
