time (s)	det(V)
7095.007698	-0.675931	
7095.009179	-0.616723	
7095.010815	-0.705148	
7095.012287	-0.563408	
7095.013850	-0.642702	
7095.015332	-0.615776	
7095.016854	-0.731006	
7095.018419	-0.655282	
7095.019916	-0.671895	
7095.021509	-0.710969	
7095.023009	-0.675468	
7095.024574	-0.687247	
7095.026104	-0.705479	
7095.027662	-0.783596	
7095.029152	-0.679541	
7095.030704	-0.648849	
7095.032209	-0.669953	
7095.033750	-0.825446	
7095.035277	-0.789087	
7095.036766	-0.761364	
7095.038326	-0.863776	
7095.039838	-0.813804	
7095.041431	-0.779326	
7095.042927	-0.839259	
7095.044496	-0.873468	
7095.046019	-0.828375	
7095.047581	-0.904244	
7095.049087	-0.858370	
7095.050632	-0.987731	
7095.052144	-0.993439	
7095.053643	-0.983022	
7095.055220	-0.967215	
7095.056716	-0.922746	
7095.058275	-1.095323	
7095.059796	-0.950401	
7095.061349	-1.081285	
7095.062863	-0.983824	
7095.064414	-1.100782	
7095.065950	-1.067274	
7095.067463	-1.150383	
7095.069008	-1.125882	
7095.070523	-1.068084	
7095.072089	-1.192877	
7095.073590	-1.168570	
7095.075133	-1.207327	
7095.076664	-1.165843	
7095.078211	-1.214477	
7095.079727	-1.160204	
7095.081270	-1.245757	
7095.082805	-1.224471	
7095.084337	-1.308667	
7095.085884	-1.324253	
7095.087400	-1.319894	
7095.088957	-1.339387	
7095.090457	-1.338505	
7095.092016	-1.357108	
7095.093538	-1.331105	
7095.095066	-1.433839	
7095.096601	-1.359203	
7095.098113	-1.413726	
7095.099682	-1.399353	
7095.101191	-1.459061	
7095.102740	-1.494860	
7095.104265	-1.401105	
7095.105837	-1.596181	
7095.107328	-1.409174	
7095.108883	-1.544687	
7095.110407	-1.472193	
7095.111975	-1.571825	
7095.113501	-1.517129	
7095.115017	-1.553698	
7095.116578	-1.537218	
7095.118089	-1.603621	
7095.119646	-1.548711	
7095.121146	-1.614526	
7095.122738	-1.689412	
7095.124220	-1.643296	
7095.125794	-1.635707	
7095.127315	-1.687350	
7095.128874	-1.687112	
7095.130391	-1.665746	
7095.131917	-1.700691	
7095.133484	-1.655623	
7095.134996	-1.685041	
7095.136532	-1.714110	
7095.138030	-1.726940	
7095.139621	-1.738759	
7095.141115	-1.627485	
7095.142673	-1.727734	
7095.144198	-1.784984	
7095.145756	-1.778660	
7095.147281	-1.730622	
7095.148810	-1.780871	
7095.150365	-1.785020	
7095.151893	-1.748423	
7095.153449	-1.762450	
7095.154962	-1.838798	
7095.156533	-1.834013	
7095.158023	-1.818681	
7095.159605	-1.841683	
7095.161132	-1.854050	
7095.162776	-1.855596	
7095.164426	-1.852926	
7095.166022	-1.853292	
7095.167666	-1.852410	
7095.169261	-1.853985	
7095.170950	-1.853002	
7095.172528	-1.855435	
7095.174216	-1.853075	
7095.175762	-1.855262	
7095.177456	-1.854553	
7095.179001	-1.855472	
7095.180703	-1.855085	
7095.182228	-1.854775	
7095.183961	-1.854557	
7095.185457	-1.854976	
7095.187229	-1.855447	
7095.188707	-1.855403	
7095.190488	-1.855496	
7095.191971	-1.855351	
7095.193742	-1.855141	
7095.195225	-1.855443	
7095.197000	-1.855492	
7095.198503	-1.855351	
7095.200254	-1.855584	
7095.201756	-1.855423	
7095.203453	-1.855681	
7095.204973	-1.855524	
7095.206678	-1.855343	
7095.208216	-1.855443	
7095.209898	-1.855000	
7095.211458	-1.855468	
7095.213041	-1.855709	
7095.214637	-1.855496	
7095.216187	-1.855322	
7095.217823	-1.854972	
7095.219350	-1.855637	
7095.221008	-1.855613	
7095.222492	-1.855508	
7095.224200	-1.855367	
7095.225680	-1.855608	
7095.227405	-1.855649	
7095.228886	-1.855556	
7095.230574	-1.854988	
7095.232059	-1.855504	
7095.233746	-1.855580	
7095.235217	-1.855379	
7095.236893	-1.855294	
7095.238396	-1.855568	
7095.240037	-1.855693	
7095.241582	-1.855371	
7095.243184	-1.855496	
7095.244763	-1.855194	
7095.246326	-1.855383	
7095.247936	-1.855383	
7095.249470	-1.855629	
7095.251108	-1.855331	
7095.252602	-1.854525	
7095.254224	-1.855447	
7095.255701	-1.855415	
7095.257328	-1.855319	
7095.258818	-1.854710	
7095.260442	-1.854928	
7095.261947	-1.853111	
7095.263537	-1.855105	
7095.265053	-1.850706	
7095.266600	-1.853751	
7095.268171	-1.839068	
7095.269662	-1.854847	
7095.271313	-1.854456	
7095.272805	-1.844841	
7095.274440	-1.854444	
7095.275965	-1.793621	
7095.277594	-1.820981	
7095.279086	-1.720531	
7095.280705	-1.820369	
7095.282207	-1.699886	
7095.283786	-1.675897	
7095.285274	-1.646390	
7095.286770	-1.611323	
7095.288339	-1.568494	
7095.289848	-1.643924	
7095.291431	-1.664022	
7095.292930	-1.512770	
7095.294486	-1.582436	
7095.296020	-1.439455	
7095.297589	-1.546419	
7095.299085	-1.489072	
7095.300635	-1.505616	
7095.302143	-1.396497	
7095.303684	-1.468672	
7095.305210	-1.353378	
7095.306696	-1.320305	
7095.308251	-1.326444	
7095.309771	-1.326726	
7095.311362	-1.316221	
7095.312852	-1.210908	
7095.314442	-1.229930	
7095.315934	-1.179177	
7095.317494	-1.141053	
7095.318989	-1.099807	
7095.320548	-1.160820	
7095.322046	-1.183165	
7095.323565	-1.046544	
7095.325144	-1.058025	
7095.326636	-0.967678	
7095.328208	-0.998330	
7095.329715	-0.954099	
7095.331280	-0.987373	
7095.332807	-0.884280	
7095.334361	-0.912728	
7095.335877	-0.831392	
7095.337405	-0.879784	
7095.338959	-0.817748	
7095.340482	-0.727743	
7095.342063	-0.770589	
7095.343559	-0.645255	
7095.345139	-0.680080	
7095.346647	-0.542562	
7095.348193	-0.566268	
7095.349725	-0.450095	
7095.351291	-0.508119	
7095.352807	-0.462192	
7095.354330	-0.414384	
7095.355891	-0.445193	
7095.357393	-0.389614	
7095.358976	-0.351373	
7095.360474	-0.328827	
7095.362050	-0.260692	
7095.363558	-0.239120	
7095.365114	-0.256333	
7095.366633	-0.209033	
7095.368143	-0.150622	
7095.369693	-0.085988	
7095.371199	-0.086523	
7095.372756	-0.001433	
7095.374252	-0.002251	
7095.375864	0.104814	
7095.377352	0.110957	
7095.378915	0.142595	
7095.380431	0.240339	
7095.381993	0.211294	
7095.383518	0.291857	
7095.385029	0.267514	
7095.386602	0.321932	
7095.388110	0.351323	
7095.389677	0.399353	
7095.391176	0.442975	
7095.392776	0.498929	
7095.394269	0.593679	
7095.395839	0.518474	
7095.397361	0.555732	
7095.398945	0.628097	
7095.400437	0.603439	
7095.401977	0.692369	
7095.403524	0.706625	
7095.405033	0.702850	
7095.406574	0.740700	
7095.408104	0.817126	
7095.409670	0.858726	
7095.411168	0.911674	
7095.412725	0.906244	
7095.414260	0.941842	
7095.415858	0.977332	
7095.417344	1.031078	
7095.418881	1.005055	
7095.420432	1.006074	
7095.421965	1.015105	
7095.423505	1.055022	
7095.425026	1.167223	
7095.426597	1.135544	
7095.428098	1.190579	
7095.429666	1.234899	
7095.431192	1.293092	
7095.432780	1.299755	
7095.434281	1.294574	
7095.435843	1.356485	
7095.437360	1.336449	
7095.438935	1.183562	
7095.440646	1.269776	
7095.442168	1.365642	
7095.443902	1.324364	
7095.445389	1.388728	
7095.447191	1.359619	
7095.448681	1.393945	
7095.450476	1.384051	
7095.451953	1.396559	
7095.453724	1.395995	
7095.455210	1.396958	
7095.456975	1.396978	
7095.458473	1.396889	
7095.460215	1.396853	
7095.461718	1.397006	
7095.463464	1.397135	
7095.464977	1.396986	
7095.466691	1.397123	
7095.468224	1.396934	
7095.469915	1.397159	
7095.471461	1.396966	
7095.473138	1.396958	
7095.474717	1.396837	
7095.476399	1.397051	
7095.477966	1.396893	
7095.479627	1.397071	
7095.481223	1.396914	
7095.482861	1.397256	
7095.484478	1.396785	
7095.486078	1.397179	
7095.487724	1.396793	
7095.489301	1.397091	
7095.490971	1.397014	
7095.492446	1.397192	
7095.494163	1.396982	
7095.495647	1.396994	
7095.497354	1.397063	
7095.498852	1.396910	
7095.500562	1.397067	
7095.502045	1.396982	
7095.503744	1.397083	
7095.505228	1.396890	
7095.506901	1.397035	
7095.508396	1.396890	
7095.510051	1.396978	
7095.511579	1.396906	
7095.513193	1.397047	
7095.514763	1.396934	
7095.516337	1.397030	
7095.517940	1.396869	
7095.519499	1.396958	
7095.521133	1.396902	
7095.522662	1.397043	
7095.524344	1.396998	
7095.525831	1.396901	
7095.527476	1.396869	
7095.528962	1.396982	
7095.530599	1.397059	
7095.532095	1.396902	
7095.533736	1.396897	
7095.535214	1.397006	
7095.536799	1.396974	
7095.538314	1.396930	
7095.539869	1.396958	
7095.541460	1.396950	
7095.542956	1.397075	
7095.544602	1.397006	
7095.546094	1.397087	
7095.547739	1.396914	
7095.549240	1.396906	
7095.550874	1.396998	
7095.552353	1.396982	
7095.553988	1.397099	
7095.555468	1.396817	
7095.557099	1.397059	
7095.558579	1.396994	
7095.560080	1.396938	
7095.561663	1.396970	
7095.563162	1.396930	
7095.564756	1.396970	
7095.566264	1.397006	
7095.567817	1.396970	
7095.569344	1.396994	
7095.570899	1.396805	
7095.572397	1.396894	
7095.573948	1.396829	
7095.575454	1.396938	
7095.576995	1.397006	
7095.578532	1.396918	
7095.580022	1.396930	
7095.581597	1.396974	
7095.583114	1.396869	
7095.584698	1.396821	
7095.586194	1.396918	
7095.587758	1.396930	
7095.589277	1.396813	
7095.590839	1.396833	
7095.592338	1.396869	
7095.593882	1.396877	
7095.595398	1.396970	
7095.596911	1.396817	
7095.598480	1.396942	
7095.599976	1.396765	
7095.601555	1.396906	
7095.603051	1.396873	
7095.604615	1.396813	
7095.606136	1.396910	
7095.607705	1.396861	
7095.609223	1.396785	
7095.610739	1.396861	
7095.612296	1.396857	
7095.613821	1.396918	
7095.615415	1.396869	
7095.616907	1.396817	
7095.618489	1.396878	
7095.619977	1.396906	
7095.621524	1.396853	
7095.623045	1.396817	
7095.624605	1.396817	
7095.626130	1.396728	
7095.627661	1.396853	
7095.629236	1.396901	
7095.630726	1.396704	
7095.632292	1.396616	
7095.633815	1.396757	
7095.635394	1.396749	
7095.636886	1.396732	
7095.638430	1.396636	
7095.639971	1.396765	
7095.641530	1.396628	
7095.643050	1.396640	
7095.644583	1.396732	
7095.646162	1.396479	
7095.647665	1.396616	
7095.649217	1.396442	
7095.650742	1.396229	
7095.652323	1.395826	
7095.653824	1.396543	
7095.655382	1.393703	
7095.656910	1.396076	
7095.658436	1.390787	
7095.659976	1.389832	
7095.661492	1.385759	
7095.663071	1.376160	
7095.664585	1.395677	
7095.666149	1.335558	
7095.667667	1.293128	
7095.669262	1.298107	
7095.670757	1.282429	
7095.672317	1.268310	
7095.673843	1.310119	
7095.675401	1.177584	
7095.676921	1.157805	
7095.678434	1.220534	
7095.680007	1.208924	
7095.681498	1.148479	
7095.683261	0.962818	
7095.684813	1.094097	
7095.686503	0.916404	
7095.688052	1.070801	
7095.689724	0.871242	
7095.691305	1.060879	
7095.692952	0.849143	
7095.694539	1.060291	
7095.696180	0.812348	
7095.697768	1.004169	
7095.699394	0.810668	
7095.701026	0.950217	
7095.702628	0.774003	
7095.704293	0.945327	
7095.705871	0.748910	
7095.707548	0.836433	
7095.709121	0.758908	
7095.710782	0.870106	
