time (s)	det(V)
4328.913031	-0.482129	
4328.914622	-0.332924	
4328.916172	-0.442003	
4328.917790	-0.375761	
4328.919296	-0.450909	
4328.920985	-0.346024	
4328.922460	-0.437894	
4328.924185	-0.463449	
4328.925661	-0.310035	
4328.927298	-0.472211	
4328.928785	-0.397675	
4328.930419	-0.516639	
4328.931920	-0.343071	
4328.933511	-0.529860	
4328.935046	-0.507716	
4328.936590	-0.570828	
4328.938177	-0.471881	
4328.939671	-0.496844	
4328.941315	-0.469540	
4328.942806	-0.541675	
4328.944437	-0.488308	
4328.945954	-0.505892	
4328.947572	-0.614511	
4328.949047	-0.549647	
4328.950668	-0.630476	
4328.952160	-0.556419	
4328.953772	-0.673039	
4328.955267	-0.549808	
4328.956863	-0.709463	
4328.958394	-0.574631	
4328.959940	-0.715799	
4328.961515	-0.665679	
4328.963012	-0.762907	
4328.964668	-0.628655	
4328.966164	-0.598752	
4328.967728	-0.751470	
4328.969211	-0.732888	
4328.970763	-0.750165	
4328.972263	-0.672455	
4328.973810	-0.771140	
4328.975328	-0.782798	
4328.976828	-0.742072	
4328.978402	-0.764055	
4328.979892	-0.798219	
4328.981473	-0.734596	
4328.982962	-0.790215	
4328.984520	-0.843243	
4328.986031	-0.850398	
4328.987604	-0.963315	
4328.989075	-0.876888	
4328.990643	-1.012562	
4328.992132	-0.985060	
4328.993698	-0.945853	
4328.995214	-0.981515	
4328.996707	-1.005891	
4328.998274	-1.026427	
4328.999787	-1.021682	
4329.001380	-1.012308	
4329.002866	-1.047749	
4329.004387	-1.124706	
4329.005947	-1.098590	
4329.007482	-1.147788	
4329.009037	-1.168293	
4329.010546	-1.137049	
4329.012105	-1.208459	
4329.013594	-1.100310	
4329.015166	-1.162077	
4329.016683	-1.247139	
4329.018276	-1.307870	
4329.019775	-1.287567	
4329.021324	-1.312188	
4329.022860	-1.306681	
4329.024367	-1.350082	
4329.025917	-1.327657	
4329.027444	-1.382784	
4329.029021	-1.424405	
4329.030513	-1.376355	
4329.032078	-1.424244	
4329.033603	-1.421255	
4329.035172	-1.483944	
4329.036674	-1.416365	
4329.038194	-1.547506	
4329.039743	-1.522124	
4329.041257	-1.564836	
4329.042811	-1.546943	
4329.044327	-1.511977	
4329.045906	-1.592064	
4329.047399	-1.527752	
4329.048980	-1.518914	
4329.050501	-1.611444	
4329.052093	-1.656138	
4329.053589	-1.651816	
4329.055150	-1.696764	
4329.056665	-1.619722	
4329.058173	-1.717759	
4329.059715	-1.768975	
4329.061247	-1.770526	
4329.062820	-1.821734	
4329.064313	-1.810383	
4329.065904	-1.843508	
4329.067402	-1.812292	
4329.069007	-1.843125	
4329.070494	-1.810189	
4329.072052	-1.854017	
4329.073567	-1.854368	
4329.075090	-1.853091	
4329.076629	-1.854327	
4329.078154	-1.855101	
4329.079710	-1.855331	
4329.081204	-1.855347	
4329.082756	-1.855484	
4329.084280	-1.855238	
4329.085851	-1.855468	
4329.087361	-1.855552	
4329.088917	-1.855721	
4329.090437	-1.855431	
4329.091968	-1.855645	
4329.093525	-1.855536	
4329.095026	-1.855673	
4329.096813	-1.855496	
4329.098328	-1.855580	
4329.100058	-1.855568	
4329.101591	-1.855653	
4329.103295	-1.855725	
4329.104840	-1.855705	
4329.106543	-1.855508	
4329.108093	-1.855697	
4329.109785	-1.855544	
4329.111359	-1.855637	
4329.113012	-1.855697	
4329.114605	-1.855733	
4329.116251	-1.855749	
4329.117851	-1.855717	
4329.119480	-1.855568	
4329.121096	-1.855842	
4329.122712	-1.855588	
4329.124383	-1.855737	
4329.125973	-1.855701	
4329.127648	-1.855737	
4329.129223	-1.855665	
4329.130902	-1.855653	
4329.132469	-1.855862	
4329.134141	-1.855818	
4329.135703	-1.855641	
4329.137424	-1.855939	
4329.138962	-1.855709	
4329.140663	-1.855693	
4329.142184	-1.855806	
4329.143919	-1.855790	
4329.145402	-1.855717	
4329.147171	-1.855770	
4329.148653	-1.855733	
4329.150427	-1.855705	
4329.151921	-1.855758	
4329.153691	-1.855746	
4329.155167	-1.855766	
4329.156931	-1.855745	
4329.158431	-1.855850	
4329.160166	-1.855870	
4329.161676	-1.855919	
4329.163386	-1.855608	
4329.164915	-1.855842	
4329.166610	-1.855669	
4329.168146	-1.855774	
4329.169748	-1.855693	
4329.171329	-1.855842	
4329.172900	-1.855758	
4329.174511	-1.855846	
4329.176048	-1.855790	
4329.177726	-1.855794	
4329.179196	-1.855729	
4329.180897	-1.855834	
4329.182374	-1.855729	
4329.184104	-1.855689	
4329.185579	-1.855790	
4329.187280	-1.855766	
4329.188758	-1.855737	
4329.190458	-1.855786	
4329.191943	-1.855898	
4329.193618	-1.855733	
4329.195126	-1.855766	
4329.196764	-1.855798	
4329.198296	-1.855782	
4329.199919	-1.855830	
4329.201482	-1.855810	
4329.202971	-1.855794	
4329.204603	-1.855842	
4329.206156	-1.855754	
4329.207763	-1.855870	
4329.209287	-1.855794	
4329.210925	-1.855883	
4329.212411	-1.855830	
4329.214051	-1.855911	
4329.215541	-1.855790	
4329.217168	-1.855749	
4329.218650	-1.855838	
4329.220271	-1.855697	
4329.221763	-1.855802	
4329.223348	-1.855745	
4329.224912	-1.855786	
4329.226448	-1.855874	
4329.228065	-1.855689	
4329.229553	-1.855834	
4329.231184	-1.855862	
4329.232695	-1.855685	
4329.234335	-1.855774	
4329.235814	-1.855826	
4329.237464	-1.855685	
4329.238939	-1.855858	
4329.240499	-1.855754	
4329.241983	-1.855798	
4329.243513	-1.855878	
4329.245060	-1.855742	
4329.246551	-1.855754	
4329.248148	-1.855774	
4329.249653	-1.855766	
4329.251207	-1.855794	
4329.252716	-1.855737	
4329.254266	-1.855544	
4329.255769	-1.855745	
4329.257326	-1.855729	
4329.258821	-1.855423	
4329.260392	-1.855645	
4329.261889	-1.855568	
4329.263384	-1.855576	
4329.264939	-1.855596	
4329.266453	-1.855492	
4329.268047	-1.855484	
4329.269547	-1.855306	
4329.271109	-1.855379	
4329.272625	-1.855133	
4329.274184	-1.855480	
4329.275709	-1.855242	
4329.277195	-1.846907	
4329.278790	-1.851705	
4329.280278	-1.817650	
4329.281867	-1.836716	
4329.283360	-1.760065	
4329.284949	-1.758687	
4329.286432	-1.650797	
4329.287994	-1.649528	
4329.289510	-1.610795	
4329.291068	-1.569682	
4329.292604	-1.461284	
4329.294115	-1.404316	
4329.295685	-1.401387	
4329.297164	-1.282093	
4329.298738	-1.267284	
4329.300260	-1.250752	
4329.301858	-1.276433	
4329.303343	-1.130736	
4329.304909	-1.071419	
4329.306428	-1.025086	
4329.307976	-1.023470	
4329.309486	-0.896377	
