crossing time (s)	slope (V/s)	crossing number
6578.378449	26.197282	10238
6579.417209	25.055922	10239
6580.440933	23.257318	10240
6581.456790	25.053996	10241
6582.479818	25.107642	10242
6583.514144	18.532629	10243
6584.526611	19.750191	10244
6585.536114	21.678075	10245
6586.575728	21.224847	10246
6587.031616	-2.984015	10247
6587.589308	16.605886	10248
6588.632187	21.487293	10249
6589.598036	22.665758	10250
6590.670631	21.925619	10251
6591.150185	-7.731538	10252
6591.692685	19.737940	10253
6592.719150	18.725532	10254
6593.751050	19.303172	10255
6594.749516	18.292099	10256
6595.722906	16.986702	10257
6596.802025	18.821938	10258
6597.803153	17.098861	10259
6598.827681	18.260858	10260
6599.846091	15.722939	10261
6600.924424	17.505842	10262
6601.902667	18.657681	10263
6602.934907	15.777897	10264
6603.938327	18.655677	10265
6604.958076	16.769952	10266
6606.000956	11.383578	10267
6607.045833	16.183405	10268
6608.030280	14.916635	10269
6609.040098	13.407555	10270
6610.081025	12.628499	10271
6611.111687	13.670805	10272
6612.123591	13.811279	10273
6613.168992	14.926860	10274
6614.259426	10.434774	10275
6615.187083	12.655043	10276
6616.254381	15.876968	10277
6617.247767	10.258466	10278
6618.247434	11.647573	10279
6619.327358	10.049200	10280
6620.312400	12.445031	10281
6621.354804	10.743289	10282
6622.353573	11.538498	10283
6623.373636	11.251857	10284
6624.395266	12.964241	10285
6625.465275	11.505512	10286
6626.454087	9.686870	10287
6627.486157	11.829546	10288
6627.987495	-4.711863	10289
6628.508208	7.275790	10290
6629.521720	9.833330	10291
6630.517152	11.518426	10292
6631.561160	7.236836	10293
6632.021852	-4.796301	10294
6632.578934	9.554492	10295
6633.606492	8.543020	10296
6634.631250	12.103212	10297
6635.641777	10.730612	10298
6636.653788	9.498970	10299
6637.723209	7.474670	10300
6638.752607	10.577925	10301
6639.778801	6.643495	10302
6640.772620	9.798321	10303
6641.813013	7.727235	10304
6642.793135	11.180222	10305
6643.861625	6.996341	10306
6644.812899	9.390576	10307
6645.885570	5.356821	10308
6646.858971	7.281894	10309
6647.948081	6.496531	10310
6648.940236	7.027735	10311
6649.967584	6.300284	10312
6650.961929	7.311840	10313
6652.003477	7.035657	10314
6653.006000	7.292485	10315
6654.113305	0.597302	10316
6655.078124	6.246232	10317
6656.109482	8.716514	10318
6656.595613	-4.935870	10319
6657.114393	6.939568	10320
6657.624520	-3.687450	10321
6658.159135	6.349437	10322
6659.174451	4.806226	10323
6660.235877	7.669367	10324
6661.210970	5.172579	10325
6662.240751	4.981115	10326
6663.243492	4.620229	10327
6664.326569	5.971852	10328
6665.245810	4.382846	10329
6666.379744	0.015580	10330
6667.289375	5.321396	10331
6668.383149	5.290507	10332
6668.836277	-1.667854	10333
6669.374724	3.739052	10334
6670.414926	3.773040	10335
6671.463534	5.437655	10336
