time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
6579.407518	332.098724	0.644666	-0.010191	255
6581.451312	332.060303	0.631274	-0.010105	1
6583.498626	332.112610	0.620364	-0.010278	3
6585.543808	332.247650	0.608855	-0.010299	5
6587.068192	44.429657	0.012418	-0.100000	7
6588.616326	151.927353	0.594930	-0.010381	9
6590.665014	164.159637	0.302282	-0.068419	11
6591.679804	324.931641	0.322665	-0.048345	13
6593.725961	331.930573	0.566642	-0.010375	15
6595.761103	331.848022	0.555990	-0.010461	17
6597.811135	331.884979	0.546675	-0.010353	19
6599.853146	331.919098	0.533641	-0.010053	21
6601.903235	331.899506	0.524276	-0.010124	23
6603.944405	331.846832	0.512899	-0.010222	25
6605.993098	331.827454	0.502711	-0.010275	27
6608.039292	331.682281	0.493352	-0.010249	29
6610.083620	331.667999	0.485715	-0.010366	31
6612.130848	331.707733	0.476122	-0.010425	33
6614.183114	331.883331	0.469204	-0.010411	35
6616.219468	331.973755	0.458874	-0.010090	37
6618.257832	331.959717	0.450886	-0.010031	39
6620.303656	331.984558	0.440568	-0.010076	41
6622.347160	332.023163	0.432752	-0.009917	43
6624.396550	331.981232	0.421325	-0.009813	45
6626.439269	332.024323	0.415377	-0.009950	47
6627.960643	51.260681	0.010103	-0.100000	49
6629.516627	151.917282	0.404976	-0.009980	51
6631.565371	162.762527	0.233264	-0.044750	53
6632.576517	323.767456	0.242158	-0.039253	55
6634.623418	332.041351	0.383767	-0.009638	57
6636.662081	331.896545	0.376933	-0.009602	59
6638.717458	331.759247	0.369857	-0.009523	61
6640.747570	331.692169	0.362300	-0.009584	63
6642.798807	331.626007	0.353791	-0.009478	65
6644.831133	331.673706	0.348334	-0.009649	67
6646.880675	331.645020	0.339440	-0.009534	69
6648.941597	331.597046	0.333776	-0.009537	71
6650.974752	331.510925	0.326006	-0.009456	73
6653.031246	331.381958	0.319693	-0.009375	75
6655.066334	331.432770	0.315019	-0.009204	77
6656.604831	48.007122	0.089201	-0.100000	79
6657.614401	241.468399	0.008407	-0.100000	81
6659.154558	331.572449	0.301633	-0.009250	83
6661.211887	331.788269	0.295958	-0.008922	85
6663.241416	331.788361	0.289673	-0.008904	87
6665.290603	331.599976	0.283181	-0.009147	89
6667.323626	331.748901	0.278578	-0.008935	91
6668.866527	54.670891	0.007772	-0.100000	93
6670.412814	151.733627	0.271848	-0.008929	95
