time (s)	magX	magY	magZ
2118.122295	-249.882523	136.967865	-131.018707
2118.125630	-250.759201	136.850952	-132.246063
2118.128959	-251.109879	137.610748	-133.648743
2118.132318	-251.577438	137.610748	-134.759201
2118.135646	-252.804794	138.662781	-135.577438
2118.138976	-253.623032	138.545883	-136.746353
2118.142310	-254.090591	139.422562	-138.791931
2118.145661	-254.967270	139.890121	-139.025711
2118.148961	-256.077759	140.649902	-141.538864
2118.152294	-257.188202	140.766815	-143.116898
2118.156070	-257.480438	141.994156	-144.110458
2118.159393	-259.058472	142.461716	-145.396255
2118.162732	-259.935150	143.046173	-147.266510
2118.166114	-260.636475	144.331970	-149.019867
2118.169453	-262.272949	144.098175	-151.007004
2118.172810	-263.149628	145.500870	-153.286377
2118.176088	-264.669220	146.026886	-155.741089
2118.179370	-265.545898	146.786667	-157.611328
2118.182711	-267.416138	147.488007	-159.715363
2118.186066	-268.292816	148.014023	-161.644058
2118.189425	-269.403259	148.773819	-163.981873
2118.192805	-270.513763	150.059601	-166.202789
2118.196135	-272.208649	150.994736	-168.306839
2118.199812	-273.260681	151.929871	-171.053772
2118.203146	-275.247833	152.572769	-173.742249
2118.206530	-276.358276	152.864990	-176.430740
2118.209863	-277.936310	153.858551	-179.411453
2118.213232	-278.988312	154.501465	-182.450607
2118.216553	-280.274109	155.261246	-184.379303
2118.219865	-282.261261	156.313263	-188.295151
2118.223151	-283.722412	156.897705	-190.048508
2118.226560	-285.592651	157.306839	-193.905899
2118.229889	-287.053772	157.891296	-196.594376
2118.233653	-288.982483	158.767975	-199.691986
2118.236954	-290.794281	159.878448	-203.081818
2118.240296	-292.722961	160.462891	-206.354767
2118.243598	-293.950317	160.930450	-210.095261
2118.246899	-296.346588	162.099365	-213.718887
2118.250264	-297.924622	163.268250	-216.758026
2118.253554	-300.028625	163.735825	-220.790756
2118.257380	-301.723572	164.378723	-223.771469
2118.260653	-303.243134	165.781418	-228.739319
2118.263961	-305.873199	167.008759	-233.298080
2118.267223	-306.866760	168.586792	-237.447678
2118.270456	-308.970795	169.405029	-242.240204
2118.273756	-310.548798	170.340149	-247.266495
2118.277533	-312.945068	171.509064	-250.890121
2118.280853	-314.873779	172.794861	-255.448853
2118.284137	-317.562256	173.671539	-261.118073
2118.287424	-318.672699	174.665100	-266.553467
2118.290738	-320.426086	175.950897	-272.339600
2118.294101	-322.062531	177.061371	-277.599670
2118.297451	-323.932800	178.347168	-284.379333
2118.300758	-326.504395	179.691406	-289.931641
2118.304474	-328.549988	180.626526	-295.776154
2118.307773	-329.835785	181.269440	-301.737610
2118.311019	-330.712463	182.087677	-307.991241
2118.314379	-332.933380	184.133270	-315.998260
2118.317657	-334.745209	184.659271	-321.784363
2118.321354	-336.673889	185.477509	-328.739349
2118.324658	-337.959686	187.055511	-335.752777
2118.327937	-339.946838	188.282867	-342.181793
2118.331286	-341.758636	188.808899	-350.013458
2118.334576	-343.862671	189.802460	-358.137360
2118.337926	-344.856232	190.503784	-365.443024
2118.341671	-346.726501	191.088257	-373.216248
2118.345184	-348.129181	192.198700	-381.515503
2118.348510	-349.414978	192.432495	-389.639404
2118.351867	-351.226776	193.367615	-397.880188
2118.355175	-352.629486	193.718292	-406.062561
2118.358512	-354.558167	194.302734	-414.654022
2118.361849	-355.084198	193.952087	-424.005280
2118.365186	-356.253052	195.237854	-431.603149
2118.368512	-356.895966	194.828766	-441.129791
2118.371842	-358.240234	194.653412	-450.539459
2118.375182	-359.409149	194.536530	-460.066040
2118.378509	-360.285797	194.594971	-468.715973
2118.381864	-360.578033	194.828766	-478.417877
2118.385175	-361.396271	194.536530	-488.704254
2118.388506	-361.337799	194.653412	-499.633545
2118.392265	-361.746948	194.127411	-508.867950
2118.395612	-361.396271	193.309174	-519.563416
2118.398930	-361.454742	192.783173	-530.726440
2118.402262	-361.863800	192.081818	-541.071289
2118.405596	-360.870270	191.322021	-552.117493
2118.408934	-360.636475	191.088257	-563.222107
2118.412261	-359.350677	190.036224	-574.911133
2118.415615	-358.181763	189.159546	-585.548157
2118.418996	-357.421967	188.341339	-597.061951
2118.422284	-355.727051	187.698425	-608.984802
2118.426032	-354.850403	185.886627	-620.790710
2118.429365	-352.571014	184.893036	-633.064270
2118.432682	-350.116302	183.899475	-644.987122
2118.436041	-347.310944	182.496765	-657.319092
2118.439378	-344.564026	180.334320	-669.066589
2118.442786	-341.641754	179.282288	-681.924622
2118.446076	-338.368805	177.295166	-694.548767
2118.449419	-335.037415	175.424896	-706.413208
2118.452682	-331.589142	173.087067	-719.563416
2118.456020	-326.679749	170.515472	-731.135559
2118.459402	-322.588531	167.768555	-744.227356
2118.462752	-318.088257	163.911163	-755.974854
2118.466514	-313.354187	161.514908	-769.300415
2118.469905	-307.684998	158.592636	-780.697205
2118.473188	-302.132690	154.910583	-793.847412
2118.476483	-296.463470	151.462296	-806.004089
2118.479791	-290.852722	147.488007	-818.569824
2118.483170	-284.248413	142.929276	-830.609558
2118.486524	-277.760956	138.896545	-842.298645
2118.489863	-272.033325	134.688477	-854.046143
2118.493159	-264.961426	130.188202	-866.611938
2118.496490	-258.006439	125.103447	-877.891907
2118.500280	-250.174759	120.310928	-887.418457
2118.503628	-243.102859	115.109291	-899.691956
2118.506930	-235.095840	109.556984	-910.562805
2118.510281	-226.971939	104.180008	-920.440063
2118.513547	-218.731155	98.627701	-930.784851
2118.516897	-209.847458	92.783165	-940.895935
2118.520175	-201.022217	86.587959	-951.123901
2118.523871	-192.430756	80.801865	-960.182922
2118.527171	-183.196365	74.489769	-968.832825
2118.530436	-173.319122	68.645233	-977.424316
2118.533759	-163.850967	62.274693	-986.366455
2118.537074	-153.506119	56.079483	-994.548767
2118.540757	-143.278198	50.001167	-1002.263611
2118.544090	-132.173569	42.812389	-1008.867920
2118.547353	-121.185852	36.441845	-1016.115173
2118.550673	-109.789001	29.311512	-1023.187012
2118.553974	-98.450607	23.174751	-1029.031616
2118.557253	-87.345993	16.804207	-1034.759277
2118.561004	-75.130920	10.316772	-1039.025757
2118.564262	-62.740498	3.537109	-1042.590942
2118.567585	-51.226765	-2.424313	-1047.032715
2118.570857	-38.894794	-9.145531	-1049.779785
2118.574230	-25.978374	-16.275860	-1052.818848
2118.577510	-13.880188	-22.529518	-1054.163086
2118.581255	-1.431324	-28.783165	-1057.143799
2118.584622	10.783752	-35.621277	-1057.903564
2118.587901	23.174168	-41.407364	-1057.786743
2118.591206	35.856812	-47.836349	-1058.663452
2118.594494	49.007015	-54.206902	-1057.319214
2118.597738	60.812973	-60.402100	-1055.507324
2118.601501	72.969604	-66.655762	-1054.747559
2118.605156	84.366455	-72.734077	-1051.825317
2118.608485	96.113968	-79.163055	-1049.429077
2118.611825	107.335480	-84.773827	-1046.331421
2118.615159	119.082993	-90.618355	-1042.415527
