time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
2118.572946	330.800446	0.883312	0.001836	211
2120.624381	330.911865	0.792083	0.001934	213
2122.676211	330.971252	0.707719	0.001644	215
2124.725250	331.033234	0.630958	0.001327	217
2126.779572	331.084747	0.560652	0.001068	219
2128.833820	331.050293	0.498764	0.000777	221
2130.877451	331.086090	0.443899	0.000533	223
2132.403988	233.618118	0.000333	0.100000	225
2133.952479	150.804581	0.371084	0.000255	227
2136.007173	150.738495	0.330001	0.000313	229
2137.532965	61.989758	-0.000136	0.100000	231
2139.064789	330.741638	0.278199	-0.000202	233
2141.133066	330.669617	0.244671	-0.000213	235
2142.652482	57.537930	0.000034	-0.099032	237
2144.195042	150.844772	0.206918	-0.000274	239
