crossing time (s)	slope (V/s)	crossing number
8111.773339	20.617744	12534
8112.755149	19.511482	12535
8113.816562	19.511707	12536
8114.769388	18.987756	12537
8115.895659	17.734266	12538
8116.875453	20.201491	12539
8117.862466	20.158687	12540
8118.931411	18.570054	12541
8119.928295	18.021807	12542
8120.975954	19.445527	12543
8121.984206	17.116938	12544
8122.460985	-1.117246	12545
8123.001506	17.674747	12546
8124.014092	16.941138	12547
8125.038630	18.337093	12548
8126.067500	17.344587	12549
8126.539484	-7.246050	12550
8127.098287	16.979478	12551
8128.140649	16.684298	12552
8129.098298	15.552716	12553
8130.143341	14.704792	12554
8130.653264	-9.361684	12555
8131.178036	13.124227	12556
8132.207321	15.056658	12557
8133.212645	16.776910	12558
8134.241596	16.307912	12559
8135.264319	14.852649	12560
8136.287414	12.945018	12561
8137.253579	13.827246	12562
8137.832405	-5.855485	12563
8138.364660	12.658905	12564
8139.331697	15.301143	12565
8140.365224	11.026130	12566
8141.423809	10.859928	12567
8142.439863	11.565424	12568
8143.388767	13.540696	12569
8144.455158	12.994066	12570
8145.478282	12.747316	12571
8146.530122	14.368680	12572
8146.988536	-4.398809	12573
8147.509194	12.705221	12574
8148.537919	12.232915	12575
8149.571477	9.720570	12576
8150.612180	12.791310	12577
8151.599568	11.659447	12578
8152.641338	13.639993	12579
8153.645042	11.521550	12580
8154.702946	11.280686	12581
8155.700605	11.079853	12582
8156.727871	10.285240	12583
8157.704913	9.566916	12584
8158.770057	8.359733	12585
8159.736353	11.275621	12586
8160.293302	-2.545023	12587
8160.849959	11.320201	12588
8161.802704	8.741167	12589
8162.864721	10.702481	12590
8163.893499	9.904946	12591
8164.445522	-9.441592	12592
8164.928655	4.439850	12593
8165.889017	11.901749	12594
8166.943226	8.192745	12595
8167.958203	7.598101	12596
8169.019962	6.043327	12597
8170.005652	7.680891	12598
8171.069589	9.102631	12599
8172.080097	8.598094	12600
8173.070393	7.590215	12601
8174.055028	10.307893	12602
8175.152255	8.391272	12603
8176.143573	8.589150	12604
8177.165742	5.764303	12605
8178.201111	7.651460	12606
8179.229416	7.677470	12607
8180.261750	4.105179	12608
8181.279835	6.111008	12609
8182.298901	8.170534	12610
8183.346138	7.180273	12611
8183.787644	-8.176877	12612
8184.305590	6.092537	12613
8185.341317	5.780570	12614
8186.356740	8.792927	12615
8186.845431	-3.379631	12616
8187.426191	8.673823	12617
8188.367722	6.458210	12618
8189.464853	7.582694	12619
8190.405971	6.960949	12620
8190.939690	-2.648275	12621
8191.494426	6.107224	12622
8192.438168	5.410069	12623
8193.519109	4.927285	12624
8194.505734	8.298731	12625
8195.606465	7.559543	12626
8196.577718	5.225001	12627
8197.606304	4.507676	12628
8198.583386	9.207496	12629
8199.129616	-1.004993	12630
8199.680961	4.625950	12631
8200.186210	-8.148519	12632
8200.661850	4.508162	12633
8201.699341	6.811002	12634
8202.729154	4.014730	12635
8203.710188	8.495712	12636
8204.750828	6.434040	12637
8205.780883	6.795263	12638
8206.737073	6.508624	12639
8207.798862	5.645116	12640
8208.799858	5.829304	12641
8209.864122	6.352234	12642
8210.884759	5.330713	12643
8211.943854	5.077795	12644
8212.913352	3.355634	12645
8214.001342	7.122929	12646
8214.926758	5.875571	12647
8216.072429	5.676746	12648
8216.969691	7.362109	12649
