time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
8112.766048	329.663544	0.591213	-0.027971	247
8114.815305	330.164337	0.581111	-0.027734	249
8116.862589	330.469391	0.572899	-0.027633	251
8118.914709	330.543304	0.566720	-0.027935	253
8120.953938	330.391602	0.558285	-0.027655	255
8122.477899	46.062740	0.030229	-0.100000	1
8124.024828	150.264236	0.547589	-0.027241	3
8126.072325	169.761353	0.287870	-0.100000	5
8127.084794	312.646667	0.296695	-0.100000	7
8129.129376	329.891113	0.528037	-0.027193	9
8130.656988	45.907776	0.026803	-0.100000	11
8132.203188	150.716797	0.514939	-0.026969	13
8134.257036	150.650070	0.507776	-0.026830	15
8136.300343	150.466721	0.499304	-0.026227	17
8137.809984	238.189209	0.023910	-0.100000	19
8139.335159	330.242828	0.488548	-0.026170	21
8141.389519	329.980560	0.479048	-0.026222	23
8143.428174	329.858612	0.474407	-0.025966	25
8145.480789	329.876038	0.466761	-0.025744	27
8147.008642	48.352844	0.025174	-0.100000	29
8148.550185	150.367661	0.454814	-0.025463	31
8150.605031	150.208603	0.447958	-0.025231	33
8152.643254	150.135864	0.439043	-0.024819	35
8154.689162	150.176605	0.432284	-0.024450	37
8156.742728	150.616333	0.425517	-0.024434	39
8158.785463	151.001312	0.417368	-0.024506	41
8160.290579	238.484833	0.024288	-0.100000	43
8161.813432	329.317291	0.407915	-0.024479	45
8163.873600	345.508636	0.246252	-0.071037	47
8164.917018	137.452393	0.267897	-0.061024	49
8166.956654	150.330673	0.394151	-0.023947	51
8168.995624	150.091980	0.389516	-0.023723	53
8171.046354	149.993652	0.380444	-0.023486	55
8173.079903	150.039536	0.377255	-0.023380	57
8175.131854	150.226166	0.368113	-0.023098	59
8177.168708	150.105911	0.364761	-0.022943	61
8179.223941	150.216675	0.357446	-0.022886	63
8181.263166	150.215744	0.352779	-0.022828	65
8183.320495	170.861542	0.206691	-0.076867	67
8184.299474	312.247223	0.213209	-0.069485	69
8186.348400	345.114258	0.221544	-0.059130	71
8187.421128	136.791702	0.231290	-0.053165	73
8189.452789	150.287231	0.328764	-0.022256	75
8190.948017	239.128662	0.019034	-0.100000	77
8192.464782	329.554749	0.322324	-0.022086	79
8194.521125	329.373474	0.316026	-0.021977	81
8196.567752	329.319550	0.313861	-0.021898	83
8198.610725	345.544830	0.202933	-0.057440	85
8199.669925	150.202774	0.234847	-0.022959	87
8200.671585	315.228424	0.201782	-0.053422	89
8202.705763	329.628906	0.300372	-0.021271	91
8204.756543	329.414062	0.295784	-0.021106	93
8206.780334	329.149536	0.290401	-0.021198	95
8208.816826	328.877960	0.285975	-0.020881	97
8210.876678	328.499573	0.277540	-0.021031	99
8212.902546	328.324310	0.273751	-0.020944	101
8214.941538	328.199738	0.266028	-0.021150	103
8216.986049	328.637939	0.266145	-0.020436	105
