time (s)	det(V)
8112.325452	-0.326571	
8112.326948	-0.239104	
8112.328565	-0.307054	
8112.330061	-0.226475	
8112.331641	-0.348787	
8112.333180	-0.316536	
8112.334698	-0.305704	
8112.336323	-0.303046	
8112.337815	-0.336477	
8112.339430	-0.331022	
8112.340958	-0.336191	
8112.342567	-0.351829	
8112.344057	-0.310659	
8112.345678	-0.441173	
8112.347166	-0.412954	
8112.348733	-0.373275	
8112.350220	-0.365110	
8112.351721	-0.340876	
8112.353296	-0.414086	
8112.354799	-0.427996	
8112.356375	-0.409800	
8112.357865	-0.413160	
8112.359431	-0.487841	
8112.360948	-0.417152	
8112.362517	-0.464448	
8112.364006	-0.473564	
8112.365546	-0.538199	
8112.367047	-0.482620	
8112.368580	-0.507112	
8112.370112	-0.515451	
8112.371612	-0.532394	
8112.373175	-0.505453	
8112.374694	-0.581084	
8112.376285	-0.534920	
8112.377774	-0.556548	
8112.379349	-0.576508	
8112.380821	-0.477730	
8112.382385	-0.598442	
8112.383870	-0.557575	
8112.385413	-0.594809	
8112.386904	-0.669969	
8112.388422	-0.579944	
8112.390001	-0.678078	
8112.391497	-0.665671	
8112.393038	-0.612030	
8112.394561	-0.667520	
8112.396122	-0.650255	
8112.397640	-0.692580	
8112.399163	-0.766556	
8112.400714	-0.734322	
8112.402236	-0.634250	
8112.403806	-0.781940	
8112.405294	-0.720786	
8112.406872	-0.721028	
8112.408373	-0.722341	
8112.409937	-0.777570	
8112.411464	-0.738612	
8112.412993	-0.775499	
8112.414521	-0.736348	
8112.416029	-0.782537	
8112.417585	-0.824201	
8112.419104	-0.878604	
8112.420659	-0.833974	
8112.422181	-0.789453	
8112.423765	-0.815766	
8112.425256	-0.844992	
8112.426806	-0.913997	
8112.428324	-0.846184	
8112.429889	-0.934030	
8112.431419	-0.816378	
8112.432929	-0.900035	
8112.434498	-0.907145	
8112.436011	-0.948910	
8112.437578	-0.936124	
8112.439077	-0.941228	
8112.440663	-0.938465	
8112.442156	-0.953051	
8112.443722	-0.910669	
8112.445243	-0.939855	
