time (s)	det(V)
6431.700618	-1.837139	
6431.702100	-1.835137	
6431.703826	-1.853320	
6431.705295	-1.819591	
6431.707017	-1.852225	
6431.708499	-1.812860	
6431.710132	-1.848527	
6431.711615	-1.854795	
6431.713235	-1.855572	
6431.714752	-1.852813	
6431.716302	-1.853904	
6431.717898	-1.854126	
6431.719381	-1.855278	
6431.721040	-1.855226	
6431.722527	-1.854819	
6431.724145	-1.855234	
6431.725671	-1.855181	
6431.727287	-1.855540	
6431.728763	-1.855085	
6431.730381	-1.855588	
6431.731859	-1.855173	
6431.733501	-1.855552	
6431.734983	-1.855053	
6431.736584	-1.855548	
6431.738115	-1.855379	
6431.739658	-1.855564	
6431.741251	-1.855379	
6431.742732	-1.855617	
6431.744373	-1.855548	
6431.745862	-1.855524	
6431.747492	-1.855556	
6431.749009	-1.855391	
6431.750576	-1.855371	
6431.752049	-1.855609	
6431.753602	-1.855685	
6431.755094	-1.855395	
6431.756638	-1.855435	
6431.758173	-1.855399	
6431.759663	-1.855536	
6431.761242	-1.855443	
6431.762760	-1.855476	
6431.764338	-1.855685	
6431.765830	-1.855584	
6431.767400	-1.855605	
6431.768880	-1.855520	
6431.770456	-1.855568	
6431.771938	-1.855387	
6431.773509	-1.855657	
6431.774989	-1.855604	
6431.776503	-1.855770	
6431.778075	-1.855685	
6431.779575	-1.855613	
6431.781162	-1.855464	
6431.782665	-1.855645	
6431.784224	-1.855770	
6431.785746	-1.855584	
6431.787294	-1.855770	
6431.788811	-1.855496	
6431.790299	-1.855608	
6431.791873	-1.855508	
6431.793391	-1.855580	
6431.794970	-1.855717	
6431.796462	-1.855556	
6431.798022	-1.855379	
6431.799546	-1.855641	
6431.801104	-1.855637	
6431.802630	-1.855556	
6431.804165	-1.855600	
6431.805719	-1.855633	
6431.807232	-1.855500	
6431.808793	-1.855721	
6431.810311	-1.855568	
6431.811881	-1.855608	
6431.813375	-1.855455	
6431.814943	-1.855605	
6431.816442	-1.855556	
6431.817996	-1.855536	
6431.819511	-1.855395	
6431.821072	-1.855121	
6431.822593	-1.855572	
6431.824108	-1.855532	
6431.825652	-1.855621	
6431.827170	-1.855149	
6431.828768	-1.855335	
6431.830255	-1.855202	
6431.831809	-1.855528	
6431.833319	-1.855367	
6431.834877	-1.855206	
6431.836397	-1.854992	
6431.837946	-1.854670	
6431.839469	-1.855049	
6431.840998	-1.855121	
6431.842543	-1.851532	
6431.844052	-1.846811	
6431.845640	-1.854376	
6431.847137	-1.848478	
6431.848693	-1.831008	
6431.850207	-1.845739	
6431.851745	-1.851737	
6431.853282	-1.749869	
6431.854822	-1.760145	
6431.856359	-1.778494	
6431.857872	-1.720140	
6431.859432	-1.624363	
6431.860958	-1.710210	
6431.862532	-1.700276	
6431.864023	-1.635251	
6431.865577	-1.571173	
6431.867102	-1.562846	
6431.868663	-1.650728	
6431.870187	-1.503896	
6431.871708	-1.479682	
6431.873261	-1.461534	
6431.874781	-1.473853	
6431.876333	-1.402692	
6431.877849	-1.451777	
6431.879424	-1.410399	
6431.880915	-1.396022	
6431.882491	-1.364552	
6431.884007	-1.250072	
6431.885671	-1.478409	
6431.887329	-1.211347	
6431.888898	-1.347247	
6431.890566	-1.190488	
6431.892119	-1.253306	
6431.893809	-1.119558	
6431.895362	-1.216769	
6431.897045	-1.116649	
6431.898583	-1.099416	
6431.900287	-1.056313	
6431.901782	-1.034065	
6431.903564	-1.028095	
6431.905047	-0.954405	
6431.906808	-0.928543	
6431.908287	-0.857479	
6431.910051	-0.883361	
6431.911533	-0.803053	
6431.913298	-0.808753	
6431.914803	-0.741327	
6431.916557	-0.735848	
6431.918061	-0.631519	
6431.919776	-0.727232	
6431.921303	-0.492433	
6431.923002	-0.685498	
6431.924538	-0.380309	
6431.926224	-0.589246	
6431.927780	-0.354286	
6431.929452	-0.536144	
6431.931031	-0.237932	
6431.932697	-0.458619	
6431.934280	-0.231700	
6431.935906	-0.366572	
6431.937505	-0.091551	
6431.939131	-0.280777	
6431.940781	-0.107253	
6431.942266	-0.123729	
6431.943956	-0.019488	
6431.945429	0.020980	
6431.947126	0.030604	
6431.948601	0.096681	
6431.950279	0.044691	
6431.951763	0.180985	
6431.953466	0.139985	
6431.954956	0.380830	
6431.956652	0.178053	
6431.958162	0.417641	
6431.959835	0.275816	
6431.961351	0.516004	
6431.962990	0.292852	
6431.964554	0.498921	
6431.966162	0.409589	
6431.967737	0.576728	
6431.969318	0.500979	
6431.970931	0.735298	
6431.972479	0.614239	
6431.974101	0.663844	
6431.975623	0.821311	
6431.977257	0.691869	
6431.978733	0.876302	
6431.980352	0.812400	
6431.981828	0.906502	
6431.983459	0.871564	
6431.984939	1.011746	
6431.986535	0.942588	
6431.988066	1.116905	
6431.989622	1.017289	
6431.991173	1.141506	
6431.992653	1.069891	
6431.994295	1.161454	
6431.995789	1.201601	
6431.997459	1.182543	
6431.998951	1.268463	
6432.000585	1.241517	
6432.002064	1.314925	
6432.003695	1.297233	
6432.005174	1.394211	
6432.006806	1.347192	
6432.008309	1.388559	
6432.009893	1.382251	
6432.011442	1.396201	
6432.012931	1.396382	
6432.014522	1.396245	
6432.016018	1.396684	
6432.017596	1.396628	
6432.019094	1.396829	
6432.020673	1.396990	
6432.022153	1.396781	
6432.023714	1.396728	
6432.025209	1.396873	
6432.026767	1.397006	
6432.028287	1.396894	
6432.029787	1.396901	
6432.031372	1.396829	
6432.032868	1.396942	
