time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
6431.946122	327.470856	0.632555	-0.041593	71
6433.990046	328.177490	0.619611	-0.040562	73
6436.041822	328.646240	0.608860	-0.040902	75
6438.086104	328.141846	0.599969	-0.041650	77
6440.122293	327.508820	0.589864	-0.041223	79
6442.167675	343.517456	0.330602	-0.100000	81
6443.219875	130.625732	0.325461	-0.100000	83
6445.259318	148.808258	0.560448	-0.040234	85
6446.765534	237.067734	0.039306	-0.100000	87
6447.782386	45.039825	0.041123	-0.100000	89
6449.348652	148.569916	0.536963	-0.039805	91
6451.397462	148.550186	0.527610	-0.039245	93
6453.441459	148.388382	0.517179	-0.038741	95
6455.488147	170.095627	0.273524	-0.100000	97
6456.483952	308.188782	0.285161	-0.100000	99
6458.537867	327.256836	0.492663	-0.038551	101
6460.578387	327.316071	0.486180	-0.037713	103
6462.621413	327.691010	0.478928	-0.037258	105
6464.656114	327.842102	0.467358	-0.037214	107
6466.711047	327.661011	0.457310	-0.037035	109
6468.746204	327.544434	0.446771	-0.036473	111
6470.800072	327.274384	0.436481	-0.036119	113
6472.832567	327.178223	0.429299	-0.035787	115
6474.883243	327.081055	0.419790	-0.035373	117
6476.922791	327.082367	0.412193	-0.034631	119
6478.981946	348.082520	0.247098	-0.094135	121
6480.033933	130.575241	0.265456	-0.082806	123
6482.063129	148.031143	0.394480	-0.033844	125
6484.116003	147.618393	0.387047	-0.033070	127
6486.150913	147.703293	0.376661	-0.032012	129
6488.209646	147.932175	0.368375	-0.031573	131
6490.252563	148.374893	0.363594	-0.031461	133
6492.301500	148.537628	0.354796	-0.031148	135
6494.342403	148.531754	0.350306	-0.030525	137
6496.388191	148.400269	0.340712	-0.030192	139
6498.442404	148.231247	0.336294	-0.029770	141
6500.477700	148.238358	0.328962	-0.029056	143
6502.524653	148.114609	0.324631	-0.028677	145
6504.548245	148.238312	0.317185	-0.028374	147
6506.603352	148.509552	0.311004	-0.028234	149
6508.643817	148.711960	0.301666	-0.028129	151
