time (s)	magX	magY	magZ
6431.700889	-257.305115	138.019867	-414.069550
6431.704232	-256.779083	137.610748	-419.680328
6431.707983	-257.012878	137.727646	-424.414398
6431.711334	-256.077759	137.318527	-429.382233
6431.714664	-256.369965	136.149628	-435.168304
6431.718063	-255.493271	135.506714	-439.142609
6431.721402	-255.493271	135.097595	-444.636505
6431.724720	-254.499710	134.337814	-449.545898
6431.727983	-253.681473	133.753357	-453.870819
6431.731313	-252.921677	132.818237	-459.656952
6431.734650	-252.220322	132.292236	-465.326111
6431.738004	-250.700760	131.357101	-471.112213
6431.741414	-250.291641	130.538864	-476.430756
6431.744711	-249.239639	129.311523	-482.216827
6431.748479	-248.070694	129.136169	-487.301605
6431.751781	-247.018723	128.084167	-493.964355
6431.755092	-245.908218	127.382812	-499.692017
6431.758470	-244.271774	126.272354	-505.478088
6431.761813	-242.459946	125.103447	-510.855072
6431.765156	-240.823502	124.168320	-516.173584
6431.768412	-239.829910	123.291641	-521.784363
6431.771752	-237.784317	122.414963	-528.213257
6431.775074	-236.264755	121.187607	-533.531799
6431.778486	-233.576279	119.492699	-539.201050
6431.781823	-231.706009	118.440674	-545.045593
6431.785190	-229.017532	117.213326	-551.299194
6431.789016	-227.381058	116.628868	-557.319092
6431.792392	-225.160141	115.109291	-562.871399
6431.795668	-222.471664	113.531265	-569.417236
6431.798970	-220.075394	112.245468	-574.502014
6431.802245	-217.445328	111.018120	-580.755676
6431.805535	-214.523087	110.199890	-587.476868
6431.808831	-211.951492	108.212738	-592.912292
6431.812584	-208.327881	105.524254	-598.581543
6431.815829	-205.405609	103.829346	-605.302734
6431.819125	-202.658661	101.900642	-611.965515
6431.822401	-199.151962	99.445938	-617.517822
6431.826177	-196.288116	97.926361	-623.128601
6431.829447	-193.248978	95.646988	-628.213257
6431.832730	-189.859146	92.607834	-634.291626
6431.836035	-186.293976	90.854469	-639.785522
6431.839303	-182.202805	87.873756	-645.688477
6431.843036	-178.462311	85.945061	-651.123901
6431.846338	-175.247803	82.789017	-656.442444
6431.849587	-170.981308	79.691406	-662.696045
6431.852866	-166.597885	77.061363	-668.131470
6431.856152	-162.506714	74.431328	-672.865540
6431.859456	-158.590881	71.099937	-679.060791
6431.863253	-154.616592	67.476334	-683.561035
6431.866533	-149.940964	64.378723	-688.353577
6431.869824	-145.616013	61.222675	-693.730591
6431.873123	-141.349503	57.715954	-697.880127
6431.876391	-136.615417	54.443016	-703.257141
6431.879715	-131.180008	50.819405	-707.757446
6431.883435	-126.212143	46.903564	-712.023926
6431.887120	-121.185852	42.929279	-715.881348
6431.890472	-116.159546	40.007011	-720.440063
6431.893785	-110.607239	36.266510	-723.771423
6431.897114	-106.106949	32.642899	-728.797729
6431.900447	-100.379303	29.077730	-732.012268
6431.903797	-94.125656	25.980127	-735.226746
6431.907115	-88.222672	22.356516	-738.908813
6431.910450	-82.787262	18.557568	-741.655762
6431.913785	-77.293396	15.109293	-744.811768
6431.917109	-71.448853	11.894798	-747.734070
6431.920445	-65.019882	8.738747	-749.662781
6431.923785	-59.175327	4.881355	-753.111023
6431.927110	-53.038570	1.491524	-754.104614
6431.930442	-47.369373	-2.716541	-756.676147
6431.933786	-41.349499	-5.872589	-758.897156
6431.937113	-35.037403	-9.262421	-759.832275
6431.940941	-28.491528	-12.944481	-761.527161
6431.944206	-22.354763	-16.684982	-763.280518
6431.947534	-16.042664	-19.724136	-764.215637
6431.950870	-10.548801	-23.815315	-765.033875
6431.954207	-4.119812	-27.205147	-765.501404
6431.957535	2.192284	-30.361198	-767.020996
6431.960867	8.095268	-34.510811	-766.202820
6431.964267	14.524258	-38.192871	-766.962585
6431.967549	20.836355	-41.933372	-767.196350
6431.970878	26.388662	-45.615433	-766.027466
6431.974688	32.583870	-49.472824	-764.916992
6431.977973	38.136177	-52.979546	-764.624756
6431.981288	45.032730	-57.421394	-763.923401
6431.984617	51.403275	-60.752785	-762.754517
6431.987978	56.488022	-64.668617	-761.819397
6431.991303	62.566338	-68.701347	-759.598450
6431.994704	67.592636	-71.682053	-758.078857
6431.998061	73.028053	-76.182350	-755.507324
6432.001290	78.755699	-79.922852	-754.221497
6432.004620	84.249557	-83.429573	-750.831665
6432.007992	89.684982	-86.819405	-747.909363
6432.011779	94.769730	-90.676811	-745.863770
6432.015106	100.088257	-93.949745	-742.357056
6432.018466	105.757446	-97.573341	-739.025696
6432.021740	110.374634	-101.021629	-735.460510
6432.025057	115.868500	-103.651665	-731.836914
6432.028400	120.661026	-106.749275	-728.330200
6432.031794	125.453537	-109.905327	-724.881897
6432.035128	131.181183	-112.652245	-721.492065
6432.038434	135.155457	-115.866737	-716.582703
6432.042157	140.298660	-118.496788	-712.842224
6432.045472	143.805374	-121.126823	-707.815857
6432.048733	148.364120	-123.756874	-702.964905
6432.052015	152.864395	-125.393333	-698.815247
6432.055294	157.598480	-128.666290	-693.964294
6432.059012	161.748108	-130.536530	-689.580933
6432.062311	166.189957	-132.815887	-684.028625
6432.065604	170.514893	-135.153717	-679.762085
6432.068882	174.021637	-137.549957	-674.034485
6432.072164	177.586792	-139.244873	-668.365234
6432.075843	181.619522	-140.939789	-662.929871
6432.079182	185.184692	-142.751617	-657.845093
6432.082470	188.574524	-145.089417	-651.766785
6432.085773	191.730576	-146.959656	-646.740479
6432.089041	195.237289	-147.953247	-640.720642
6432.092753	198.510223	-150.174164	-634.817627
6432.096080	200.906494	-151.985962	-629.323792
6432.099351	204.120987	-153.037994	-624.005249
6432.102637	206.867920	-153.797791	-617.400879
6432.105925	209.556412	-156.310913	-610.971924
6432.109644	211.777328	-157.655182	-604.367615
6432.112982	213.822906	-158.999420	-599.107544
6432.116245	216.277618	-160.343658	-593.204529
6432.119504	218.089417	-161.629456	-586.600220
6432.122812	220.719467	-162.856812	-580.112793
6432.126114	222.414383	-164.084167	-574.618958
6432.129910	224.167740	-165.837524	-568.715942
6432.133182	225.395096	-166.772644	-562.812988
6432.136514	227.616028	-167.473999	-557.260620
6432.139757	229.194046	-168.000000	-550.013428
6432.143116	230.070724	-169.987152	-544.110474
6432.146405	231.940964	-170.630035	-538.090576
6432.150180	232.759216	-171.623627	-533.239624
6432.153756	233.285217	-172.558746	-526.693726
6432.157089	234.687912	-173.318542	-521.141418
6432.160424	236.207489	-174.019867	-515.355347
6432.163782	237.551727	-174.779663	-508.751007
6432.167142	238.428406	-175.773224	-502.731171
6432.170428	238.545303	-175.831696	-497.587982
6432.173757	239.012863	-176.766815	-490.516083
6432.177089	240.357117	-177.175903	-484.730011
6432.180419	240.298660	-177.000580	-478.885468
6432.183754	241.116898	-177.818817	-474.443634
6432.187091	241.701355	-177.877258	-468.891296
6432.190421	242.578033	-178.227936	-463.806549
6432.193753	243.337814	-178.695496	-457.728241
6432.197088	243.805389	-178.227936	-453.344818
6432.200420	244.331390	-178.052612	-447.850983
6432.203756	243.863831	-177.643463	-443.000031
6432.207531	243.688492	-178.461731	-437.447693
6432.210862	244.272949	-178.578613	-432.479858
6432.214200	244.448273	-178.461731	-427.570435
6432.217524	244.974289	-178.052612	-422.836365
6432.220847	245.149628	-177.643463	-417.868530
6432.224176	244.974289	-177.409698	-413.251312
6432.227507	245.324951	-177.643463	-408.634155
6432.230839	245.383408	-177.468140	-404.250732
6432.234167	245.441849	-177.000580	-399.399780
6432.237508	245.091187	-177.000580	-395.600830
6432.241272	245.032730	-176.825256	-390.925201
6432.244687	244.682053	-176.883698	-386.600250
6432.248020	244.798950	-176.942139	-382.216827
6432.251308	244.214493	-176.182343	-378.008789
6432.254596	244.272949	-176.708344	-374.151367
6432.257935	244.331390	-176.708344	-370.177094
6432.261283	243.571594	-176.825256	-366.202820
6432.264621	243.220917	-176.416138	-362.462311
6432.268028	243.162491	-176.708344	-358.546478
6432.271334	242.928711	-176.123901	-355.273529
6432.274678	242.052017	-176.357697	-350.773254
6432.278347	241.175339	-176.825256	-348.143188
6432.281701	241.058456	-176.299255	-343.876709
6432.285077	240.766220	-176.299255	-340.545288
6432.288437	239.772644	-175.714783	-337.097015
6432.291765	239.831100	-176.123901	-333.999420
6432.295080	239.246643	-176.182343	-330.960266
6432.298374	238.019302	-175.597900	-328.096436
6432.301698	237.376389	-175.422546	-323.362366
6432.305094	236.675049	-175.714783	-321.258331
6432.308450	235.973709	-176.182343	-318.160736
6432.311801	236.149048	-175.539459	-315.296906
6432.315518	235.213913	-175.656342	-313.543549
6432.318836	234.804794	-174.779663	-310.796631
6432.322110	234.337234	-175.247223	-307.523682
6432.325447	233.986572	-174.428986	-305.536530
6432.328741	233.226776	-174.370544	-302.614258
6432.332083	233.460556	-174.136780	-300.393341
6432.335364	232.700760	-173.201630	-298.698425
6432.339122	232.174759	-173.143188	-295.542389
6432.342384	231.882538	-172.967834	-294.256592
6432.345649	231.648758	-172.734070	-291.217438
6432.348923	231.531860	-172.558746	-289.697845
6432.352253	230.596725	-171.857391	-287.886047
6432.356000	230.129166	-171.623627	-285.957336
6432.359290	229.661606	-170.805359	-284.087097
6432.362555	229.778503	-171.389832	-282.509064
6432.365850	229.603165	-170.454712	-280.755707
6432.369163	228.960266	-171.156067	-278.710144
6432.372895	228.726486	-170.279358	-276.664551
6432.376192	228.434250	-170.162476	-275.086517
6432.379466	228.083588	-169.928711	-273.625366
6432.382760	227.090012	-170.220917	-271.872009
6432.386065	226.973129	-169.753357	-270.820007
6432.389383	226.914673	-169.636475	-270.060211
6432.393070	225.921097	-169.870239	-268.540619
6432.396371	226.037994	-169.519562	-267.430145
6432.399675	225.862656	-169.519562	-266.495026
6432.402910	224.869080	-169.519562	-265.384583
6432.406246	224.459961	-170.162476	-264.449463
6432.409944	224.109299	-169.578033	-262.403870
6432.413236	223.349503	-169.928711	-262.286957
6432.416592	222.765045	-170.454712	-261.936310
6432.419873	222.472839	-169.987152	-260.299835
6432.423258	222.297485	-170.162476	-259.481598
6432.426528	221.537704	-170.513153	-257.903564
6432.429852	221.128586	-169.928711	-258.078918
6432.433566	221.070145	-170.104034	-257.669769
6432.437059	221.011703	-170.454712	-256.909973
6432.440390	220.135025	-170.746918	-256.559326
6432.443726	220.193451	-170.688507	-256.033325
6432.447060	219.842789	-170.922272	-255.565750
6432.450388	219.375229	-170.571594	-255.156631
6432.453722	219.316772	-171.214478	-255.273514
6432.457058	219.901230	-171.097595	-254.689056
6432.460395	218.907669	-171.272919	-254.396835
6432.463727	218.673889	-171.214478	-255.215088
6432.467079	218.849213	-171.448273	-254.805954
6432.470386	218.849213	-171.448273	-255.215088
6432.474171	218.849213	-171.682068	-254.805954
6432.477506	219.316772	-172.208069	-254.572159
6432.480810	218.732330	-172.383423	-255.039734
6432.484151	217.680313	-172.149628	-254.513733
6432.487486	218.323212	-172.558746	-255.215088
6432.490836	218.323212	-172.266510	-255.624191
6432.494144	218.615433	-172.850983	-255.390411
6432.497485	218.323212	-172.850983	-256.559326
6432.500813	218.849213	-172.792511	-256.851562
6432.504164	218.907669	-173.026306	-257.845123
6432.507502	218.849213	-173.844543	-258.429565
6432.510898	218.615433	-173.844543	-259.540039
6432.514569	218.790771	-173.435394	-260.650513
6432.517899	219.667450	-173.902985	-260.533630
6432.521236	219.433670	-174.136780	-261.585632
6432.524583	219.316772	-175.013458	-262.286957
6432.527923	219.316772	-175.188782	-263.572754
6432.531309	219.141449	-175.188782	-264.917023
6432.534647	219.609009	-176.182343	-266.027466
6432.537966	219.609009	-176.416138	-267.137939
6432.541237	219.141449	-177.059052	-268.248383
6432.545009	219.784348	-177.643463	-269.241974
6432.548411	219.725891	-178.111023	-270.761566
6432.551749	219.375229	-178.520172	-271.872009
6432.555105	219.550552	-178.870819	-273.800720
6432.558395	220.018127	-179.864410	-275.144958
6432.561683	219.959671	-180.390411	-275.729401
6432.565004	219.959671	-181.091766	-277.132111
6432.568388	219.492111	-181.150208	-278.534790
6432.571731	219.842789	-181.793091	-280.054352
6432.575078	219.492111	-182.786682	-282.450623
6432.578380	219.901230	-183.488007	-284.729980
6432.582174	219.550552	-183.604919	-286.308044
6432.585500	219.609009	-184.481567	-287.652252
6432.588821	219.024551	-184.773804	-288.938049
6432.592084	219.433670	-185.942719	-291.977203
6432.595354	219.784348	-186.293396	-293.613678
6432.598690	219.433670	-186.585632	-295.893066
6432.602399	219.609009	-187.403839	-298.698425
6432.605685	219.842789	-187.579193	-301.270050
6432.608997	220.251907	-188.280548	-303.549377
6432.612272	220.602585	-188.163635	-305.361206
6432.615564	220.836365	-189.157196	-308.166565
6432.618851	220.894806	-189.741669	-311.030396
6432.622611	220.836365	-190.092346	-313.601990
6432.625904	221.070145	-191.202820	-316.641174
6432.629171	221.596146	-191.611908	-318.978973
6432.632465	221.771484	-192.137939	-322.018127
6432.635711	221.829926	-192.780823	-325.992432
6432.639438	221.713043	-193.248413	-328.622467
6432.642711	222.355942	-194.125061	-331.603180
6432.645964	222.005264	-194.183533	-335.752777
6432.649291	222.239044	-194.826416	-338.499725
6432.652563	222.531265	-195.177094	-341.714233
6432.656305	222.005264	-195.878448	-345.220917
6432.659603	222.239044	-196.813568	-348.669220
6432.662879	222.414383	-197.222656	-351.766815
6432.666214	222.239044	-197.573364	-356.208649
6432.669481	221.713043	-198.333130	-358.897156
6432.673221	221.946823	-199.151367	-364.157227
6432.676506	221.303925	-199.969604	-366.845703
6432.679777	220.485687	-200.554077	-371.521332
6432.683063	220.544128	-201.606079	-375.495636
6432.686370	220.193451	-202.248993	-379.236115
6432.690105	219.842789	-202.950317	-383.444183
6432.693698	220.018127	-203.943909	-387.243164
6432.697036	219.433670	-204.703674	-392.094116
6432.700420	219.199890	-204.586792	-396.185272
6432.703710	218.323212	-206.690826	-400.510254
6432.707037	218.556992	-207.041473	-405.010529
6432.710369	217.797211	-207.742828	-409.335510
6432.713700	217.212753	-208.035065	-414.770905
6432.717032	215.926941	-208.677979	-418.452972
6432.720370	215.634720	-209.320862	-423.245483
6432.723700	214.874939	-210.314453	-428.096436
6432.727029	213.881363	-211.600220	-432.655182
6432.730366	213.589127	-212.126221	-437.272369
6432.733706	212.361786	-212.067810	-442.883118
6432.737027	212.128006	-212.243134	-447.675659
6432.740362	210.842209	-213.061371	-452.818817
6432.743698	209.907074	-213.996490	-457.845123
6432.747480	208.679718	-214.054932	-462.871399
6432.750826	207.452362	-214.347137	-468.131500
6432.754134	206.283463	-214.814697	-473.508514
6432.757466	205.815903	-214.580933	-479.119263
6432.760789	203.770309	-215.048492	-484.846893
6432.764129	202.952087	-215.165405	-490.340759
6432.767454	201.607834	-215.399170	-496.652832
6432.770828	200.497375	-215.749847	-502.497406
6432.774120	199.270020	-214.697845	-508.400360
6432.777457	197.808884	-214.873169	-514.303345
6432.781274	196.172409	-215.632965	-520.498535
6432.784604	194.945068	-214.873169	-525.992371
6432.787967	192.957916	-214.756287	-531.836914
6432.791209	190.912338	-214.639374	-537.096985
6432.794559	188.165405	-214.522491	-543.759766
6432.797889	186.762711	-214.580933	-549.721191
6432.801236	184.892456	-213.704254	-556.150146
6432.804664	182.729996	-213.412018	-562.286987
6432.807946	180.275284	-214.288696	-567.839233
6432.811255	178.229706	-213.295135	-573.742249
6432.814578	174.664536	-213.470490	-579.995911
6432.818352	172.151367	-212.243134	-585.314453
6432.821727	168.761551	-212.184692	-591.509583
6432.825039	166.365280	-211.892456	-597.354126
6432.828357	163.033890	-211.600220	-602.088257
6432.831696	160.053192	-210.606659	-608.517212
6432.835006	156.371140	-210.665100	-615.238464
6432.838321	152.981293	-210.080658	-620.089417
6432.841700	149.474579	-208.736389	-625.349487
6432.845052	146.026306	-208.210419	-630.667969
6432.848368	142.519577	-207.275269	-636.512512
6432.852114	138.662186	-206.690826	-641.188171
6432.855423	134.454117	-205.638794	-646.915833
6432.858700	130.947403	-204.645233	-652.468140
6432.861948	127.148453	-203.768555	-657.903564
6432.865628	122.180603	-202.716553	-662.286987
6432.868898	118.089432	-201.255402	-667.196350
6432.872258	114.115143	-199.034485	-673.040894
6432.875524	109.965515	-198.333130	-677.190491
6432.878841	104.997665	-196.696655	-682.099915
6432.882111	100.088257	-194.943329	-686.424866
6432.885833	95.997078	-192.839264	-691.451172
6432.889097	91.087669	-191.787262	-696.419006
6432.892444	86.645828	-189.566345	-700.393311
6432.895735	81.911743	-186.936279	-704.250671
6432.899037	76.300995	-185.066040	-708.400330
6432.902355	72.151375	-182.436005	-712.433044
6432.906143	66.949738	-180.098175	-716.056641
6432.909433	61.280540	-178.227936	-719.738770
6432.912764	56.546463	-175.481018	-723.829895
6432.916045	51.052601	-172.675629	-727.336609
6432.919332	45.967857	-170.746918	-730.317322
6432.922652	40.123322	-167.240234	-732.362915
6432.926380	33.986557	-164.551727	-734.642273
6432.929691	28.551140	-161.395691	-737.389221
6432.932931	23.291059	-158.765625	-739.668579
6432.936227	16.862070	-155.375793	-742.649292
6432.939551	11.426651	-151.869080	-744.928650
6432.943307	6.225018	-149.414368	-747.149597
6432.947011	0.614262	-146.024536	-747.675659
6432.950343	-5.288719	-143.277618	-749.545898
6432.953676	-11.191704	-139.770905	-751.533020
6432.957011	-17.737579	-136.556396	-750.890076
6432.960375	-24.108128	-133.225006	-751.649902
6432.963676	-29.251316	-129.835175	-752.351257
6432.967014	-35.446522	-126.912926	-752.000549
6432.970338	-41.524837	-123.581535	-752.351257
6432.973674	-47.720043	-119.665688	-752.292786
6432.977037	-53.506138	-116.743431	-751.649902
6432.980339	-59.876675	-113.178261	-751.533020
6432.983680	-65.838104	-109.905327	-750.539429
6432.987003	-71.741089	-106.866158	-749.312073
6432.990336	-77.936295	-102.950325	-748.201599
6432.993675	-84.248398	-100.028053	-747.324890
6432.997011	-90.268250	-96.813560	-745.805359
6433.000334	-95.586792	-92.605492	-743.233765
6433.003671	-100.963760	-89.449455	-741.305115
6433.007007	-106.749847	-85.533607	-739.727051
6433.010772	-113.237289	-81.909996	-737.389221
6433.014107	-118.438919	-77.935715	-735.694336
6433.017440	-123.699005	-74.604332	-732.129150
