time (s)	det(V)
3876.558506	-0.628840	
3876.560057	-0.418787	
3876.561664	-0.623047	
3876.563238	-0.415214	
3876.564818	-0.621762	
3876.566427	-0.491490	
3876.567975	-0.614902	
3876.569653	-0.556826	
3876.571130	-0.557438	
3876.572845	-0.524660	
3876.574321	-0.662227	
3876.576064	-0.633658	
3876.577535	-0.612006	
3876.579237	-0.682235	
3876.580724	-0.633444	
3876.582406	-0.762983	
3876.583891	-0.626697	
3876.585597	-0.797997	
3876.587099	-0.668616	
3876.588795	-0.788817	
3876.590299	-0.673703	
3876.591955	-0.883893	
3876.593477	-0.705346	
3876.595100	-0.830224	
3876.596682	-0.703291	
3876.598181	-0.815238	
3876.599824	-0.734064	
3876.601334	-0.840859	
3876.602969	-0.803444	
3876.604449	-0.752856	
3876.606079	-0.919423	
3876.607554	-0.839453	
3876.609174	-0.937997	
3876.610654	-0.851602	
3876.612285	-1.041566	
3876.613766	-0.867965	
3876.615356	-1.031575	
3876.616893	-0.936845	
3876.618439	-0.991989	
3876.620051	-0.956673	
3876.621536	-1.040393	
3876.623182	-1.032027	
3876.624680	-1.039241	
3876.626335	-1.108218	
3876.627832	-1.056877	
3876.629463	-1.166943	
3876.630932	-1.016920	
3876.632500	-1.105249	
3876.633997	-1.123820	
3876.635543	-1.210284	
3876.637087	-1.107743	
3876.638579	-1.134692	
3876.640145	-1.227029	
3876.641665	-1.214123	
3876.643280	-1.267687	
3876.644775	-1.283281	
3876.646350	-1.267280	
3876.647839	-1.246873	
3876.649415	-1.304687	
3876.650889	-1.187947	
3876.652453	-1.377137	
3876.653939	-1.399458	
3876.655475	-1.393705	
3876.657020	-1.444402	
3876.658518	-1.463065	
3876.660087	-1.431169	
3876.661602	-1.410419	
3876.663191	-1.458328	
3876.664704	-1.499654	
3876.666257	-1.551112	
3876.667761	-1.490965	
3876.669267	-1.605051	
3876.670849	-1.607806	
3876.672333	-1.589723	
3876.673902	-1.601639	
3876.675420	-1.667550	
3876.677002	-1.701513	
3876.678496	-1.672324	
3876.680053	-1.766393	
3876.681581	-1.698617	
3876.683139	-1.792602	
3876.684667	-1.747476	
3876.686190	-1.838001	
3876.687768	-1.853574	
3876.689263	-1.805009	
3876.690841	-1.842758	
3876.692358	-1.809045	
3876.693943	-1.847330	
3876.695432	-1.855302	
