crossing time (s)	slope (V/s)	crossing number
1333.070415	61.312647	1146
1334.075434	55.151617	1147
1335.179313	47.147427	1148
1336.195604	38.533904	1149
1337.186388	33.992321	1150
1338.239985	25.916923	1151
1339.241851	22.733851	1152
1340.277084	18.902836	1153
1341.265861	15.597594	1154
1342.320675	14.893751	1155
1343.349468	15.060685	1156
1344.408016	11.007539	1157
1345.467716	9.986038	1158
1346.414372	7.255233	1159
1347.453561	3.810552	1160
1348.461209	4.300061	1161
1349.511365	5.886411	1162
1350.554878	6.591689	1163
1351.534280	1.653957	1164
