time (s)	det(V)
1333.606670	0.063383	
1333.608233	0.030765	
1333.609751	0.061372	
1333.611274	0.062927	
1333.612832	0.029488	
1333.614370	0.000045	
1333.615946	-0.010702	
1333.617429	0.039434	
1333.619002	-0.001659	
1333.620514	0.019035	
1333.622106	-0.017490	
1333.623603	0.005129	
1333.625158	-0.026260	
1333.626677	-0.004893	
1333.628211	-0.013466	
1333.629761	-0.026888	
1333.631276	-0.181950	
1333.633060	-0.183239	
1333.634573	-0.021003	
1333.636286	-0.211176	
1333.637814	-0.015593	
1333.639502	-0.282517	
1333.641063	-0.036637	
1333.642731	-0.258041	
1333.644301	-0.036790	
1333.645962	-0.294123	
1333.647546	-0.064186	
1333.649190	-0.304081	
1333.650789	-0.045575	
1333.652433	-0.318881	
1333.654029	-0.110282	
1333.655653	-0.315380	
1333.657319	-0.100949	
1333.658906	-0.277224	
1333.660572	-0.092534	
1333.662157	-0.281043	
1333.663823	-0.176017	
1333.665407	-0.275174	
1333.667086	-0.188629	
1333.668646	-0.289172	
1333.670356	-0.296753	
1333.671895	-0.252905	
1333.673613	-0.221520	
1333.675149	-0.249839	
1333.676882	-0.247330	
1333.678388	-0.273804	
1333.680139	-0.300012	
1333.681637	-0.243447	
1333.683417	-0.339401	
1333.684891	-0.305841	
1333.686688	-0.380309	
1333.688176	-0.290497	
1333.689965	-0.387818	
1333.691454	-0.292230	
1333.693195	-0.359527	
1333.694702	-0.225690	
1333.696342	-0.402956	
1333.697869	-0.251834	
1333.699503	-0.384724	
1333.701044	-0.260631	
1333.702646	-0.429063	
1333.704221	-0.226685	
1333.705809	-0.466595	
1333.707411	-0.288789	
1333.708969	-0.442168	
1333.710639	-0.305591	
1333.712117	-0.367680	
1333.713813	-0.328287	
1333.715293	-0.357851	
1333.717032	-0.391544	
1333.718508	-0.322740	
1333.720208	-0.392998	
1333.721692	-0.343824	
1333.723389	-0.495345	
1333.724882	-0.332360	
1333.726601	-0.527048	
1333.728101	-0.368123	
1333.729685	-0.431996	
1333.731211	-0.305362	
1333.732764	-0.494749	
1333.734354	-0.406698	
1333.735845	-0.507547	
1333.737500	-0.473899	
1333.738998	-0.459876	
1333.740640	-0.468799	
1333.742140	-0.467800	
1333.743771	-0.534952	
1333.745266	-0.457411	
1333.746901	-0.570212	
1333.748381	-0.485186	
1333.750014	-0.604787	
1333.751488	-0.553309	
1333.753106	-0.633263	
1333.754612	-0.586365	
1333.756174	-0.587336	
1333.757735	-0.562336	
1333.759235	-0.672640	
1333.760875	-0.634097	
1333.762372	-0.655246	
1333.763996	-0.628751	
1333.765516	-0.700254	
1333.767157	-0.690312	
1333.768632	-0.619136	
1333.770200	-0.737951	
1333.771694	-0.703432	
1333.773259	-0.719187	
1333.774786	-0.728428	
1333.776283	-0.706603	
1333.777844	-0.798223	
1333.779372	-0.798883	
1333.780956	-0.862829	
1333.782460	-0.858636	
1333.784005	-0.859929	
1333.785543	-0.850236	
1333.787094	-0.960399	
1333.788591	-0.914706	
1333.790156	-0.989266	
1333.791664	-1.029630	
1333.793233	-1.000565	
1333.794752	-1.001125	
1333.796250	-1.145706	
1333.797809	-1.132485	
1333.799342	-1.128497	
1333.800930	-1.219372	
1333.802437	-1.204998	
1333.803996	-1.263474	
1333.805529	-1.218477	
1333.807028	-1.288618	
1333.808611	-1.425722	
1333.810108	-1.293606	
1333.811701	-1.384380	
1333.813192	-1.327061	
