crossing time (s)	slope (V/s)	crossing number
1939.253553	49.973125	2413
1940.289455	50.335624	2414
1941.319870	48.588543	2415
1942.362086	47.143612	2416
1942.861392	-2.863967	2417
1943.387320	42.881817	2418
1944.387189	38.694796	2419
1945.425448	31.205914	2420
1946.445646	28.923724	2421
1947.507385	24.201325	2422
1948.529367	24.450406	2423
1949.562255	21.528879	2424
1950.575682	18.498838	2425
1951.582518	16.567256	2426
1952.601645	16.192496	2427
1953.660236	14.114455	2428
1954.690931	11.976834	2429
1955.708421	10.864585	2430
1956.726058	8.195884	2431
1957.760521	7.789706	2432
1958.798929	6.965085	2433
1959.759385	5.603686	2434
1960.821554	6.843851	2435
1961.875718	5.636789	2436
1962.333834	-4.125713	2437
1962.911670	6.204274	2438
1963.922786	3.650383	2439
1964.955201	3.139963	2440
1965.937166	2.993050	2441
