time (s)	magX	magY	magZ
1940.021395	-304.528931	186.821747	-258.137329
1940.025153	-306.223846	188.224426	-262.988312
1940.028460	-306.925201	189.393341	-267.839294
1940.031766	-308.970795	191.205139	-272.456451
1940.035065	-311.133270	192.549377	-277.073639
1940.038338	-311.717743	193.893616	-282.918182
1940.041684	-313.237305	195.413208	-287.067810
1940.045040	-314.756866	197.166565	-292.853912
1940.048322	-316.627136	198.043243	-298.523102
1940.052081	-317.620697	200.439514	-304.426086
1940.055352	-318.789612	201.725311	-309.861511
1940.058705	-321.010529	203.361786	-316.115143
1940.061984	-321.302765	204.881348	-322.310364
1940.065284	-322.997681	207.160736	-328.856232
1940.068558	-324.108124	208.388062	-336.337250
1940.072254	-326.095276	210.258331	-342.766235
1940.075589	-326.562836	211.836365	-349.428986
1940.078859	-328.199310	213.414368	-357.319122
1940.082165	-329.075989	215.284637	-365.092346
1940.085900	-330.011108	216.687317	-373.625366
1940.089173	-331.004700	218.382233	-381.340179
1940.092430	-332.524261	219.025116	-390.399200
1940.095795	-333.050293	220.778503	-398.990662
1940.099044	-333.985413	222.122742	-407.757446
1940.102351	-334.336060	222.940979	-417.400940
1940.106063	-335.504974	224.168304	-426.693787
1940.109674	-336.089417	226.097015	-435.986572
1940.113008	-336.615448	226.739899	-446.214478
1940.116336	-336.381653	227.616608	-456.384003
1940.119695	-336.440094	228.960846	-466.553497
1940.123009	-336.790771	229.603729	-476.547638
1940.126335	-336.030975	230.421967	-486.950928
1940.129673	-336.556976	231.123322	-499.282898
1940.133013	-336.264771	231.181763	-510.095276
1940.136340	-335.738770	231.941559	-519.914062
1940.139668	-335.037415	231.941559	-530.843323
1940.143001	-333.926941	232.935120	-541.831116
1940.146333	-332.348938	232.467560	-552.292786
1940.149671	-331.472260	233.402679	-563.338989
1940.153052	-329.777344	232.876678	-573.625366
1940.156337	-328.374664	233.344238	-584.729980
1940.160096	-326.796600	233.344238	-595.483887
1940.163469	-324.867920	232.759796	-606.822327
1940.166762	-322.588531	232.701355	-618.043823
1940.170096	-320.075409	232.350677	-629.615967
1940.173426	-317.270020	232.116882	-640.253052
1940.176773	-313.997070	231.357117	-650.656311
1940.180090	-311.250153	230.889526	-661.877869
1940.183443	-308.035675	230.655762	-673.274658
1940.186771	-304.587402	229.720642	-684.496155
1940.190581	-300.496216	228.727051	-695.776123
1940.193856	-295.879028	227.324371	-707.056091
1940.197185	-291.904755	226.272339	-719.037354
1940.200518	-287.462921	224.460541	-730.726440
1940.203862	-282.144348	222.707184	-741.363525
1940.207237	-277.293396	220.778503	-751.825195
1940.210608	-271.799561	219.375793	-765.501404
