time (s)	magX	magY	magZ
4573.217200	-309.029236	121.655174	-574.385132
4573.220543	-307.801880	120.427818	-582.099915
4573.223924	-306.048523	119.434250	-589.756287
4573.227250	-303.593811	118.206894	-597.178833
4573.230636	-301.665131	116.219749	-605.361206
4573.233854	-299.327301	114.875511	-614.770874
4573.237177	-296.872589	112.537697	-622.427185
4573.240512	-294.827026	111.076561	-631.077148
4573.243872	-291.437164	108.914078	-639.493225
4573.247246	-289.391602	106.400940	-647.967834
4573.250586	-285.943329	104.939804	-656.734619
4573.253933	-283.021057	102.660431	-664.507874
4573.257642	-279.572784	100.264175	-673.099365
4573.260964	-275.773804	97.867912	-681.223206
4573.264342	-272.150208	95.471649	-689.814758
4573.267678	-268.643494	92.841614	-697.938599
4573.270996	-264.961426	89.919342	-706.354736
4573.274373	-260.402710	87.055519	-714.887756
4573.277659	-256.253082	84.074814	-723.829895
4573.281004	-251.752762	81.094101	-731.836914
4573.284370	-246.492691	78.230270	-738.967224
4573.287661	-242.284622	74.723557	-747.500244
4573.291070	-236.790756	71.625946	-755.624146
4573.294749	-231.706009	67.768555	-763.455872
4573.298058	-226.095261	65.255402	-770.819946
4573.301336	-220.367599	61.222675	-778.534790
4573.304667	-214.932205	57.365280	-786.249573
4573.307980	-209.087677	53.390999	-794.022766
4573.311297	-202.483337	49.592049	-802.205078
4573.315094	-196.580353	44.624195	-809.101685
4573.318335	-190.735825	40.474575	-816.115173
4573.321593	-183.897720	36.734074	-822.310303
4573.324907	-176.767380	32.818233	-829.148437
4573.328206	-169.753952	28.960840	-834.934509
4573.331994	-162.915848	24.168322	-841.012817
4573.335293	-155.551712	20.603155	-846.156006
4573.338588	-148.070724	16.570427	-852.468079
4573.341851	-140.998825	12.245468	-857.611328
4573.345147	-133.517822	7.803623	-863.280579
4573.348428	-125.861481	3.537109	-867.488525
4573.351794	-117.854462	-0.846291	-871.930481
4573.355519	-109.847458	-5.463470	-877.248901
4573.358792	-102.074219	-9.028641	-880.638733
4573.362122	-93.774979	-13.528934	-884.963745
4573.365374	-86.060196	-18.496788	-887.944458
4573.368778	-77.760956	-23.406197	-891.626526
4573.372038	-69.578613	-27.205147	-894.373474
4573.375757	-61.688488	-31.705437	-896.945068
4573.379060	-52.863232	-35.971947	-898.639954
4573.382369	-44.154881	-41.115135	-900.860840
4573.385716	-36.089420	-45.206314	-902.380432
4573.388999	-27.439503	-49.706604	-903.666260
4573.392270	-18.789597	-54.557571	-904.718262
4573.395958	-10.315018	-59.233192	-905.653381
4573.399650	-1.022209	-64.025719	-905.419617
4573.402981	6.926361	-67.766220	-905.185852
4573.406343	15.167156	-72.967857	-905.244324
4573.409648	24.167738	-77.585037	-904.250671
4573.412985	32.350090	-81.734657	-903.724731
4573.416319	40.883110	-86.644066	-902.789551
4573.419644	49.825249	-90.735237	-900.510193
4573.422984	59.001171	-95.060204	-898.932129
4573.426314	67.358856	-99.209816	-896.360535
4573.429644	75.833435	-103.242546	-893.555237
4573.432976	83.489777	-107.918175	-890.457581
4573.436338	91.789017	-111.424889	-886.950867
4573.439659	99.562241	-115.223839	-884.203979
4573.442988	107.452370	-119.548805	-880.171265
4573.446318	115.108704	-123.230858	-875.261841
4573.449673	122.940384	-126.737572	-871.229065
4573.452982	130.304504	-130.244293	-866.494995
4573.456734	137.843948	-133.867920	-861.176453
4573.460077	144.798950	-137.140839	-856.033325
4573.463408	152.221512	-140.472229	-851.182312
4573.466734	159.001160	-144.212738	-844.928711
4573.470068	165.839279	-147.018127	-838.149048
4573.473428	172.092926	-149.998840	-832.421387
4573.476749	178.580368	-153.096436	-825.232605
4573.480118	184.950912	-155.551117	-818.920471
4573.483415	190.444778	-158.473389	-812.900635
4573.486731	196.406189	-160.402100	-805.770264
4573.490486	202.016953	-163.265930	-799.925781
4573.493834	207.393936	-165.545319	-791.743408
4573.497204	212.654007	-167.824646	-784.028625
4573.500503	218.030991	-169.811798	-777.307373
4573.503922	223.232620	-172.091187	-769.300415
4573.507229	227.732910	-173.727631	-761.994690
4573.510489	232.408539	-175.364105	-754.104614
4573.513817	236.908829	-177.351257	-746.506714
4573.517147	241.058456	-179.338379	-737.330811
4573.520501	245.441849	-180.974884	-730.083557
4573.523854	248.948578	-182.143768	-722.193481
4573.527238	252.513733	-183.897156	-713.718872
4573.530978	257.072479	-185.825836	-705.594971
4573.534274	259.585632	-186.351837	-697.237244
4573.537595	262.975464	-187.579193	-689.288696
4573.541013	265.956177	-188.748108	-680.814148
4573.544316	269.287537	-189.683228	-671.696655
4573.547655	271.566925	-191.261261	-663.280518
4573.550996	274.430725	-192.313263	-655.273499
4573.554307	277.060760	-192.021057	-646.389771
4573.557594	279.515472	-193.131500	-637.798340
4573.561034	281.970184	-193.540619	-629.148437
4573.564763	284.015778	-194.300415	-621.375183
4573.568089	284.658661	-195.001740	-611.088806
4573.571361	286.996490	-195.469330	-603.432495
4573.574697	288.632965	-196.229095	-594.665710
4573.577950	289.684967	-196.229095	-585.781982
4573.581292	291.379883	-196.813568	-578.067200
4573.585026	293.074799	-196.813568	-569.767944
4573.588366	294.009918	-197.047333	-561.351868
4573.591737	294.594391	-197.047333	-553.520142
4573.595016	295.295746	-196.755096	-545.104004
4573.598335	296.523071	-197.398010	-538.148987
4573.601618	296.990631	-197.339569	-529.732849
4573.604891	297.107544	-197.573364	-522.661011
4573.608663	298.276459	-196.930450	-514.127991
4573.611906	297.925751	-196.988892	-508.108154
4573.615184	298.744019	-197.281128	-500.393341
4573.618466	299.036255	-196.521332	-493.029205
4573.621771	299.036255	-196.696655	-484.613098
4573.625564	298.685547	-196.112213	-478.710144
4573.628859	299.094666	-196.053772	-470.703125
4573.632193	299.328461	-195.469330	-464.566315
4573.635474	298.977783	-195.060181	-457.436005
4573.638804	299.153107	-194.884857	-451.240814
4573.642079	298.510223	-194.884857	-444.928711
4573.645456	298.860870	-194.183533	-438.675079
4573.649140	298.393311	-193.306824	-433.181183
4573.652453	297.808899	-193.189941	-426.752197
4573.655733	297.984222	-192.722382	-420.907654
4573.658985	297.049103	-192.313263	-415.472260
4573.662306	296.289307	-191.728821	-408.751038
4573.666016	296.406189	-191.144348	-403.140289
4573.669620	295.061951	-190.969025	-397.938629
4573.672958	294.243713	-190.326111	-391.860321
4573.676293	294.243713	-189.624756	-387.535370
4573.679652	293.367035	-189.390991	-381.924622
4573.682958	292.665710	-188.806549	-376.722992
4573.686286	291.379883	-188.163635	-371.053772
4573.689622	290.795441	-187.754517	-365.559906
4573.692957	290.386322	-186.118073	-360.825867
4573.696283	289.392761	-186.410278	-356.442444
4573.699618	288.925201	-185.650513	-351.182373
4573.702948	287.522522	-185.066040	-346.798950
4573.706284	287.230286	-184.949158	-342.707794
4573.709620	286.236694	-184.247803	-338.558167
4573.712955	285.593811	-182.962006	-332.830536
4573.716284	284.541779	-182.377563	-329.148468
4573.720060	283.372894	-182.143768	-325.174164
4573.723421	282.437744	-181.968445	-319.972534
4573.726725	282.262421	-180.974884	-316.524261
4573.730046	281.268829	-180.448853	-312.725311
4573.733383	279.924622	-179.689087	-307.991241
4573.736714	279.281708	-178.695496	-305.244293
4573.740043	277.937469	-178.344818	-301.854462
4573.743377	277.294556	-178.461731	-299.224457
4573.746713	276.651672	-177.818817	-295.659271
4573.750040	276.008789	-177.175903	-291.801880
4573.753409	274.430725	-176.708344	-289.756317
4573.757214	273.729401	-175.948578	-285.197540
4573.760526	273.086487	-175.247223	-282.392181
4573.763797	272.502045	-174.545898	-280.229706
4573.767143	272.034485	-174.487427	-277.541199
4573.770468	270.514893	-173.376984	-274.911163
4573.773822	269.755096	-173.318542	-272.222687
4573.777148	269.053772	-172.909424	-269.417328
4573.780545	268.352417	-172.032715	-268.014618
4573.783893	267.534180	-171.740479	-266.085907
4573.787550	267.125061	-171.565155	-264.215668
4573.790904	266.482178	-170.688507	-261.819397
4573.794277	265.430176	-170.045593	-259.715393
4573.797645	264.845703	-169.753357	-257.786682
4573.801021	264.144348	-169.461151	-255.974854
4573.804289	264.027466	-168.935120	-254.279953
4573.807591	263.033905	-168.292206	-252.175919
4573.810905	262.215668	-168.233795	-250.656326
4573.814288	261.806549	-168.058441	-248.552307
4573.817677	261.046753	-167.766235	-246.915833
4573.820965	260.286957	-167.357086	-245.805374
4573.824694	260.286957	-167.357086	-244.227356
4573.828004	259.936279	-166.889526	-241.305084
4573.831267	258.650482	-166.421967	-240.603745
4573.834575	258.241364	-166.480438	-238.967270
4573.837842	256.897156	-166.363525	-237.739914
4573.841566	256.955566	-165.779083	-237.038574
4573.844922	257.014008	-165.486847	-235.343658
4573.848184	256.604919	-165.428406	-234.057861
4573.851459	255.786697	-165.136169	-233.181183
4573.854775	255.143768	-165.194611	-232.888947
4573.858040	254.442444	-165.077728	-231.427826
4573.861797	254.617767	-165.253082	-230.083572
4573.865092	254.267105	-165.077728	-229.440674
4573.868342	253.390411	-164.668610	-228.447098
4573.871592	252.747528	-164.727051	-228.154892
4573.875287	252.981293	-164.610168	-227.511963
4573.878719	252.046158	-164.084167	-226.985962
4573.881990	252.572189	-164.376373	-226.343079
4573.885271	251.870834	-164.317963	-226.869064
4573.888545	252.221527	-163.733490	-226.050842
4573.891818	251.929291	-164.201050	-225.407944
4573.895593	252.104630	-164.142609	-225.817078
4573.898882	251.753952	-164.025726	-225.583282
4573.902159	251.344833	-164.551727	-225.641708
4573.905446	251.578598	-164.142609	-225.057281
4573.908722	251.695496	-164.259491	-225.174149
4573.912519	251.987732	-164.960846	-225.875504
4573.916262	251.695496	-164.259491	-225.758606
4573.919601	251.637070	-164.785522	-225.583282
4573.922927	251.461731	-164.843933	-225.758606
4573.926285	251.929291	-164.493286	-226.459976
4573.929597	252.163055	-165.136169	-227.102859
4573.932929	252.046158	-164.493286	-228.330215
4573.936316	252.338394	-165.136169	-229.090012
4573.939606	252.163055	-165.779083	-230.083572
4573.942929	252.630630	-166.012878	-229.732910
4573.946266	253.039749	-166.071289	-231.252487
4573.949597	252.805954	-166.421967	-231.018692
4573.952936	253.565750	-166.597290	-233.122742
4573.956256	253.799545	-166.305084	-233.122742
4573.959600	253.799545	-167.357086	-234.116302
4573.962930	253.156647	-167.415558	-234.583862
4573.966264	254.208649	-167.883118	-236.103455
4573.969605	254.325546	-168.292206	-236.921677
4573.972928	254.910004	-168.000000	-238.207474
4573.976256	255.319122	-168.759796	-238.616592
4573.979593	255.786697	-169.636475	-240.136185
4573.983369	256.137360	-170.045593	-241.363541
4573.986698	256.488007	-170.688507	-243.175323
4573.990036	256.663361	-171.039154	-243.818222
4573.993378	257.130920	-171.974274	-246.682053
4573.996683	258.007599	-171.798950	-246.682053
4574.000046	257.949127	-172.383423	-248.143188
4574.003356	258.124481	-173.026306	-250.422562
4574.006682	258.884277	-173.610779	-252.000580
4574.010014	259.585632	-174.195190	-253.812393
4574.013368	260.053192	-174.721222	-255.273514
4574.016694	261.222076	-175.130341	-257.962006
4574.020525	260.929871	-176.007019	-259.423157
4574.023839	261.864990	-176.416138	-262.637634
4574.027111	262.098755	-176.766815	-264.332550
4574.030434	263.267700	-177.409698	-267.021057
4574.033769	263.501465	-178.286407	-269.475739
4574.037122	264.144348	-179.279968	-272.748688
4574.040449	264.904144	-180.039734	-275.320282
4574.043887	264.904144	-180.390411	-278.476349
4574.047198	266.248383	-181.384003	-280.638824
4574.050862	266.774384	-181.968445	-284.203979
4574.054204	267.417297	-182.845123	-286.600250
4574.057635	268.001740	-183.488007	-289.873169
4574.060993	268.878448	-184.072479	-293.379913
4574.064288	269.638245	-184.656952	-297.529541
4574.067606	270.281128	-185.825836	-299.867340
4574.070937	270.631805	-186.351837	-304.367645
4574.074208	271.917572	-186.994751	-307.289886
4574.077598	272.443604	-187.696075	-311.614838
4574.080939	273.086487	-188.338989	-314.770905
4574.084251	273.787842	-189.390991	-318.745178
4574.087586	274.606079	-190.618347	-322.193451
4574.091353	275.658081	-190.676788	-327.570435
4574.094621	276.300995	-191.611908	-330.200470
4574.097902	276.593201	-192.605499	-334.466980
4574.101179	277.294556	-193.482178	-339.025726
4574.104887	277.469910	-194.125061	-343.409149
4574.108192	277.762115	-194.709534	-347.324982
4574.111459	278.872589	-195.644653	-351.825256
4574.114772	279.515472	-196.813568	-356.851562
4574.118051	280.625946	-197.924011	-361.118073
4574.121791	280.275269	-198.742249	-366.553467
4574.125113	280.567505	-199.560486	-370.352448
4574.128371	281.093506	-200.378723	-376.080078
4574.131669	282.320862	-201.021637	-381.515503
4574.134934	282.320862	-202.190521	-386.541809
4574.138642	282.963745	-203.067200	-391.217438
4574.141910	283.139099	-203.534790	-397.178833
4574.145272	284.015778	-204.586792	-402.614258
4574.148549	284.191101	-205.405029	-408.751038
4574.151829	284.366455	-206.281708	-414.478699
4574.155561	284.015778	-206.924622	-420.849243
4574.158823	283.840454	-207.509033	-426.284637
4574.162118	284.308014	-208.794861	-432.246063
4574.165388	285.067810	-209.379333	-438.791962
4574.168704	285.360016	-210.080658	-445.162506
4574.172432	284.775574	-211.308014	-451.825226
4574.175717	284.892456	-211.950897	-459.072510
4574.179039	284.541779	-212.652252	-465.618378
4574.182302	284.717133	-213.412018	-471.930450
4574.185584	284.249573	-214.230286	-479.820587
4574.189288	283.723541	-214.113373	-486.658661
4574.192909	283.898865	-215.223846	-494.548798
4574.196233	283.255981	-215.925201	-501.562256
4574.199605	282.963745	-216.451202	-509.510803
4574.202899	282.087097	-216.392761	-516.874939
4574.206239	280.801270	-217.912323	-524.940369
4574.209572	280.625946	-217.620117	-532.246033
4574.212902	279.398590	-218.204559	-540.253052
4574.216233	278.697266	-218.263000	-547.792480
4574.219569	277.119232	-219.198120	-556.325500
4574.222900	275.599640	-218.789001	-564.332581
4574.226237	274.255402	-219.198120	-571.053772
4574.229581	273.378723	-219.548798	-580.054382
4574.232904	271.566925	-219.548798	-588.002869
4574.236232	269.930450	-220.074799	-595.834534
4574.239565	268.060181	-220.367035	-604.192261
4574.242909	266.657501	-220.074799	-612.783752
4574.246663	263.910583	-219.899475	-621.375183
4574.249993	261.981873	-219.841034	-629.557556
4574.253332	259.585632	-219.607239	-637.506104
4574.256652	257.481567	-219.665680	-645.337769
4574.260015	253.624207	-219.490356	-653.286377
4574.263346	251.344833	-219.081238	-661.760925
4574.266677	249.007019	-218.496765	-669.943298
4574.270006	245.967850	-218.613678	-678.534790
4574.273342	242.344254	-217.736969	-686.600220
4574.276657	239.772644	-216.860321	-694.841003
4574.280407	236.265930	-217.094086	-702.497375
4574.283758	232.466980	-215.516052	-711.088806
4574.287092	228.726486	-214.639374	-718.978943
4574.290421	224.109299	-213.236694	-727.161316
4574.293846	220.310349	-212.535370	-734.700745
4574.297141	215.459381	-211.249573	-742.357056
4574.300410	211.543549	-209.729980	-751.357666
4574.303782	206.926361	-208.502625	-758.604858
4574.307078	201.841614	-207.333710	-766.319702
4574.310428	196.581543	-205.463470	-773.508484
4574.313764	191.555237	-204.469910	-781.515503
4574.317165	185.535370	-201.606079	-788.470459
4574.320490	180.450623	-200.495605	-796.419006
4574.324213	174.664536	-198.625366	-804.367615
4574.327539	168.995331	-196.229095	-809.978333
4574.330848	162.274109	-193.657501	-815.764404
4574.334249	156.546463	-191.670380	-822.661011
4574.337605	149.357681	-189.800140	-829.382202
4574.340911	142.870255	-187.111633	-835.986511
4574.344180	136.324371	-184.306244	-841.305054
4574.347544	129.194046	-181.676208	-846.915771
4574.350898	123.174164	-179.396851	-852.760376
4574.354647	115.342499	-175.890106	-858.429626
4574.357978	108.445938	-172.266510	-862.929871
4574.361295	100.029808	-169.227356	-867.663940
4574.364551	93.367035	-166.363525	-872.339539
4574.367888	85.652252	-163.382812	-875.787781
4574.371180	78.054352	-159.934540	-880.580322
4574.374480	70.748688	-156.018707	-882.392212
4574.378190	63.150787	-153.037994	-886.658630
4574.381446	54.968441	-149.122162	-889.989990
4574.384768	46.727646	-145.615417	-891.100464
4574.388054	38.486851	-141.641144	-893.146118
4574.391363	30.362947	-137.959106	-896.594421
4574.395093	22.881941	-134.160156	-897.704834
4574.398354	14.758038	-129.835175	-898.698425
4574.401699	5.757454	-126.094688	-900.393372
4574.404976	-2.308006	-122.471062	-900.919312
4574.408240	-10.256577	-118.263008	-901.445374
4574.411988	-18.672707	-114.522499	-900.744019
4574.415255	-26.971943	-110.431328	-901.153076
4574.418564	-35.154293	-105.638817	-899.808838
4574.421857	-43.278202	-102.132088	-899.107544
4574.425128	-51.402103	-97.047340	-898.523132
4574.428801	-59.409115	-92.839272	-896.652893
4574.432081	-67.766800	-88.689659	-894.607239
4574.435379	-76.475159	-83.604912	-892.152588
4574.438683	-85.125061	-79.805969	-889.873169
4574.441966	-92.781418	-74.896561	-887.710632
4574.445713	-101.139099	-70.805382	-884.379272
4574.449000	-108.912323	-65.720634	-880.814148
4574.452300	-117.036224	-61.337227	-877.482788
4574.455632	-124.926361	-56.252487	-874.151367
4574.458885	-132.758041	-51.752190	-870.060242
4574.462600	-140.122147	-47.076569	-865.968933
4574.466214	-147.720047	-42.985390	-860.416687
4574.469541	-155.376373	-37.842201	-856.734619
4574.472875	-162.857376	-34.101700	-850.890137
4574.476206	-169.695480	-29.192291	-844.928711
4574.479546	-176.884277	-24.165985	-838.850403
4574.482873	-183.897720	-19.724136	-833.590271
4574.486210	-190.268265	-15.223846	-827.804138
4574.489538	-196.638809	-10.489777	-819.855652
4574.492877	-203.009354	-6.047924	-814.770874
4574.496207	-209.146103	-2.248978	-808.224976
4574.499541	-215.399765	2.075977	-800.977783
4574.502893	-221.361191	5.874928	-794.256592
4574.506208	-227.147293	9.966099	-788.119812
4574.509542	-232.816483	13.998829	-780.112793
4574.512873	-238.544113	17.622442	-773.216248
4574.516208	-243.570419	21.479836	-766.202820
4574.520027	-248.129166	25.454119	-758.604858
4574.523303	-252.687912	29.311512	-751.474548
4574.526629	-257.889526	32.233780	-743.350647
