crossing time (s)	slope (V/s)	crossing number
4572.342340	38.886810	7110
4573.406302	32.473765	7111
4574.392882	30.528758	7112
4575.394723	31.153441	7113
4576.469646	31.812389	7114
4577.520077	33.905519	7115
4578.536541	27.647169	7116
4579.551564	25.754968	7117
4580.581487	26.639404	7118
4581.537072	26.688007	7119
4582.605157	23.498909	7120
4583.627746	17.592112	7121
4584.672992	21.452093	7122
4585.635237	22.649665	7123
4586.704999	20.143480	7124
4587.748289	16.320340	7125
4588.779527	19.660352	7126
4589.757213	20.426934	7127
4590.827168	17.442723	7128
4591.818293	15.830008	7129
4592.861273	15.139305	7130
4593.879898	15.298673	7131
4594.895340	13.484881	7132
4595.868165	14.007148	7133
4596.987909	13.519881	7134
4597.945929	12.526625	7135
4598.999996	14.687910	7136
4600.026109	12.005104	7137
4601.053048	11.414103	7138
4602.054179	12.947674	7139
4603.098566	11.285230	7140
4604.130534	9.660868	7141
4605.135288	10.702531	7142
4606.159343	9.583770	7143
4607.192268	8.894122	7144
4608.213389	10.597426	7145
4609.271192	10.064793	7146
4610.223565	6.780516	7147
4611.299413	6.448466	7148
4612.303451	9.686554	7149
4612.798202	-3.061908	7150
4613.351233	7.888827	7151
4614.312137	7.030223	7152
4615.360878	6.015654	7153
4616.352197	8.821790	7154
