crossing time (s)	slope (V/s)	crossing number
3771.296175	42.241277	5709
3772.260668	38.656287	5710
3773.355756	37.652587	5711
3774.356685	38.760474	5712
3774.842474	-0.223164	5713
3775.386552	34.213325	5714
3776.461229	26.768952	5715
3777.407172	29.199266	5716
3778.470674	31.470906	5717
3779.493119	29.992351	5718
3780.481846	26.528721	5719
3781.515291	26.674243	5720
3782.551459	23.127371	5721
3783.596351	23.052487	5722
3784.592002	20.884733	5723
3785.626897	21.577940	5724
3786.651893	19.877547	5725
3787.712053	14.651587	5726
3788.687917	17.927694	5727
3789.789192	15.242036	5728
3790.715981	15.559677	5729
3791.792159	14.010879	5730
3792.808103	14.519694	5731
3793.807718	13.824556	5732
3794.854462	11.761560	5733
3795.915224	11.456447	5734
3796.380239	-9.709664	5735
3796.968395	4.314185	5736
3797.927082	9.404093	5737
3798.931920	8.262272	5738
3800.011431	9.246413	5739
3800.983399	8.766430	5740
3802.076100	5.397526	5741
3803.027771	8.550534	5742
3804.116825	6.880723	5743
3805.090384	7.982991	5744
3806.129005	6.095022	5745
3807.106705	7.012050	5746
3808.182875	8.697758	5747
3809.208413	5.839535	5748
3809.708466	-7.644682	5749
3810.245335	4.625750	5750
3811.215945	5.958533	5751
