time (s)	det(V)
3771.902979	-0.482334	
3771.904459	-0.460662	
3771.906230	-0.510875	
3771.907720	-0.487474	
3771.909506	-0.564512	
3771.910986	-0.494822	
3771.912778	-0.574570	
3771.914259	-0.512027	
3771.916041	-0.627160	
3771.917536	-0.500474	
3771.919275	-0.728368	
3771.920785	-0.521147	
3771.922531	-0.686397	
3771.924058	-0.548310	
3771.925787	-0.767716	
3771.927315	-0.607409	
3771.929027	-0.801699	
3771.930560	-0.611148	
3771.932167	-0.788680	
3771.933750	-0.589435	
3771.935323	-0.815134	
3771.936952	-0.718780	
3771.938487	-0.797449	
3771.940132	-0.754181	
3771.941633	-0.822369	
3771.943348	-0.712134	
3771.944823	-0.875317	
3771.946530	-0.921151	
3771.948006	-0.874926	
3771.949721	-0.906440	
3771.951218	-0.865737	
3771.952939	-0.962651	
3771.954428	-0.875683	
3771.956118	-1.052277	
3771.957605	-0.892687	
3771.959288	-1.065059	
3771.960789	-0.902186	
3771.962441	-1.131067	
3771.963975	-1.058082	
3771.965503	-1.050573	
3771.967102	-0.988710	
3771.968598	-1.127465	
3771.970223	-1.080926	
3771.971738	-1.058634	
3771.973377	-1.087327	
3771.974851	-1.107924	
3771.976473	-1.162008	
3771.977949	-1.066751	
3771.979585	-1.244738	
3771.981070	-1.064543	
3771.982701	-1.285376	
3771.984206	-1.130172	
3771.985778	-1.292361	
3771.987323	-1.169356	
3771.988848	-1.298476	
3771.990457	-1.231896	
3771.991949	-1.327165	
3771.993592	-1.295801	
3771.995103	-1.327044	
3771.996749	-1.335327	
3771.998232	-1.330879	
3771.999872	-1.397363	
3772.001358	-1.355005	
3772.002921	-1.398068	
3772.004424	-1.453816	
3772.005967	-1.435704	
3772.007504	-1.445449	
3772.008997	-1.457228	
3772.010571	-1.526132	
3772.012091	-1.497797	
3772.013670	-1.503312	
3772.015160	-1.522950	
3772.016738	-1.624887	
3772.018217	-1.516251	
3772.019777	-1.585542	
3772.021280	-1.561916	
3772.022843	-1.664034	
3772.024339	-1.643864	
3772.025833	-1.730896	
3772.027416	-1.770260	
3772.028913	-1.746115	
3772.030506	-1.776589	
3772.032006	-1.814447	
3772.033563	-1.851512	
3772.035079	-1.854557	
3772.036650	-1.855439	
3772.038121	-1.833872	
3772.039633	-1.854203	
3772.041201	-1.854827	
3772.042699	-1.855423	
3772.044262	-1.854827	
3772.045790	-1.854976	
3772.047362	-1.855592	
3772.048867	-1.855451	
3772.050427	-1.855544	
3772.051963	-1.855435	
3772.053515	-1.855484	
3772.055067	-1.855673	
3772.056583	-1.855713	
3772.058156	-1.855778	
3772.059692	-1.855576	
3772.061239	-1.855774	
3772.062769	-1.855830	
3772.064348	-1.855733	
3772.065847	-1.855689	
3772.067414	-1.855669	
3772.068950	-1.855814	
3772.070495	-1.855629	
3772.072023	-1.855794	
3772.073542	-1.855842	
3772.075119	-1.855754	
3772.076637	-1.855903	
3772.078192	-1.855862	
3772.079712	-1.855794	
3772.081297	-1.855713	
3772.082799	-1.855822	
3772.084368	-1.855754	
3772.085899	-1.855878	
3772.087461	-1.855749	
3772.088985	-1.855971	
3772.090491	-1.855766	
3772.092074	-1.855814	
3772.093586	-1.855782	
3772.095156	-1.855774	
3772.096653	-1.855959	
3772.098258	-1.855931	
3772.099762	-1.855778	
3772.101350	-1.855927	
3772.102847	-1.855858	
3772.104428	-1.855693	
3772.105932	-1.855798	
3772.107447	-1.855774	
3772.108997	-1.855782	
3772.110527	-1.855737	
3772.112107	-1.855798	
3772.113590	-1.855939	
3772.115170	-1.855931	
3772.116688	-1.855959	
3772.118277	-1.855842	
3772.119771	-1.855810	
3772.121328	-1.855717	
3772.122844	-1.855818	
3772.124405	-1.855786	
3772.125928	-1.855842	
3772.127460	-1.855754	
3772.129019	-1.855947	
3772.130507	-1.855842	
3772.132292	-1.855657	
3772.133853	-1.855907	
3772.135537	-1.855701	
3772.137100	-1.855919	
3772.138758	-1.855717	
3772.140336	-1.855806	
3772.141985	-1.855508	
3772.143597	-1.855903	
3772.145207	-1.855955	
3772.146825	-1.855907	
3772.148449	-1.855766	
3772.150084	-1.855834	
3772.151687	-1.855802	
3772.153331	-1.855967	
3772.154912	-1.855770	
3772.156604	-1.855762	
3772.158158	-1.855822	
3772.159864	-1.855911	
3772.161421	-1.855806	
3772.163099	-1.855762	
3772.164651	-1.855713	
3772.166364	-1.855806	
3772.167883	-1.855858	
3772.169636	-1.855742	
3772.171118	-1.855665	
3772.172892	-1.855870	
3772.174374	-1.855725	
3772.176159	-1.855894	
3772.177644	-1.855854	
3772.179403	-1.855665	
3772.180893	-1.855782	
3772.182665	-1.855830	
3772.184153	-1.855782	
3772.185908	-1.855709	
3772.187414	-1.855790	
3772.189145	-1.855915	
3772.190662	-1.855874	
3772.192387	-1.855709	
3772.193925	-1.855870	
3772.195643	-1.855737	
3772.197200	-1.855838	
3772.198879	-1.855895	
3772.200439	-1.855874	
3772.202040	-1.855657	
3772.203636	-1.855814	
3772.205207	-1.855592	
3772.206832	-1.855935	
3772.208360	-1.855878	
3772.210033	-1.855766	
3772.211509	-1.855838	
3772.213203	-1.855745	
3772.214683	-1.855907	
3772.216369	-1.855878	
3772.217853	-1.855862	
3772.219549	-1.855774	
3772.221033	-1.855770	
3772.222742	-1.855657	
3772.224238	-1.855810	
3772.225903	-1.855742	
3772.227421	-1.855846	
3772.229083	-1.855826	
3772.230616	-1.855826	
3772.232245	-1.855766	
3772.233800	-1.855733	
3772.235390	-1.855850	
3772.237009	-1.855697	
3772.238496	-1.855766	
3772.240138	-1.855814	
3772.241669	-1.855560	
3772.243307	-1.855802	
3772.244790	-1.855705	
3772.246422	-1.855266	
3772.247914	-1.855157	
3772.249548	-1.855516	
3772.251027	-1.854718	
3772.252653	-1.854654	
3772.254167	-1.848801	
3772.255743	-1.844128	
3772.257295	-1.776617	
3772.258836	-1.769898	
3772.260434	-1.701114	
3772.261927	-1.624190	
3772.263563	-1.652549	
3772.265080	-1.511739	
3772.266721	-1.479871	
3772.268202	-1.335629	
3772.269840	-1.319209	
3772.271322	-1.197542	
3772.272877	-1.172369	
3772.274370	-1.095916	
3772.275901	-1.103851	
3772.277461	-1.000017	
3772.278954	-0.968903	
3772.280519	-0.904885	
3772.282042	-0.809111	
3772.283622	-0.830888	
3772.285127	-0.715550	
3772.286707	-0.662146	
3772.288189	-0.629162	
3772.289760	-0.593681	
3772.291253	-0.434780	
3772.292797	-0.478455	
3772.294293	-0.343562	
3772.295790	-0.274888	
3772.297360	-0.300633	
3772.298871	-0.158135	
3772.300462	-0.144048	
3772.301960	-0.038163	
3772.303509	0.011828	
3772.305017	0.132182	
3772.306544	0.021323	
3772.308099	0.113406	
3772.309624	0.194013	
3772.311179	0.231408	
3772.312669	0.353208	
3772.314264	0.417742	
3772.315763	0.524033	
3772.317334	0.475291	
3772.318841	0.608173	
3772.320399	0.627879	
3772.321929	0.710790	
3772.323473	0.752197	
3772.325012	0.895190	
3772.326525	0.902159	
3772.328085	1.002010	
3772.329608	0.985888	
3772.331180	1.041974	
3772.332669	1.107463	
3772.334235	1.201089	
3772.335762	1.251963	
3772.337326	1.282119	
3772.338858	1.387999	
3772.340369	1.395419	
3772.341928	1.396527	
3772.343438	1.396809	
3772.344992	1.396728	
3772.346513	1.396749	
3772.348088	1.396861	
3772.349580	1.396950	
3772.351155	1.396906	
3772.352678	1.396761	
3772.354273	1.396910	
3772.355757	1.396869	
3772.357310	1.396954	
3772.358853	1.396805	
3772.360362	1.397063	
3772.361912	1.396878	
3772.363456	1.396910	
3772.365043	1.396922	
3772.366532	1.396865	
3772.368120	1.396930	
3772.369631	1.396942	
3772.371229	1.397087	
3772.372710	1.396869	
3772.374261	1.396958	
3772.375805	1.397006	
3772.377328	1.396934	
3772.378875	1.396805	
3772.380390	1.396926	
3772.381990	1.396966	
3772.383475	1.396918	
3772.385045	1.396809	
3772.386579	1.396910	
3772.388170	1.397043	
3772.389667	1.396910	
3772.391228	1.396982	
3772.392751	1.396906	
3772.394303	1.396990	
3772.395818	1.397014	
3772.397344	1.397043	
3772.398934	1.397047	
3772.400430	1.396914	
3772.402177	1.397208	
3772.403748	1.396914	
3772.405437	1.397220	
3772.407004	1.396886	
3772.408665	1.397123	
3772.410238	1.396922	
3772.411877	1.397046	
3772.413489	1.396906	
3772.415101	1.397103	
3772.416736	1.396849	
3772.418332	1.396950	
3772.419990	1.397039	
3772.421576	1.397228	
