time (s)	magX	magY	magZ
3771.903146	-285.183533	128.727051	-213.192856
3771.906499	-285.884857	128.025726	-215.589127
3771.909807	-287.112213	128.785507	-217.810043
3771.913142	-288.456482	129.486847	-219.037399
3771.916479	-288.573364	129.545288	-220.966095
3771.919806	-289.450043	130.129745	-222.310349
3771.923143	-290.092926	130.246643	-226.459976
3771.926472	-291.495636	131.123322	-227.979523
3771.930232	-292.489197	131.415543	-230.784927
3771.933573	-293.716553	131.766205	-233.531845
3771.936923	-294.710114	131.883118	-235.168320
3771.940249	-295.528351	132.233780	-238.090576
3771.943568	-296.288147	132.467560	-241.188187
3771.946890	-297.690826	133.461136	-243.935120
3771.950257	-298.509064	133.461136	-246.974289
3771.953565	-300.496216	133.636475	-249.545868
3771.956892	-301.489777	133.811798	-252.292816
3771.960222	-302.308014	134.337814	-255.682648
3771.964008	-304.236694	134.688477	-259.247833
3771.967410	-305.464050	134.805374	-263.222107
3771.970721	-306.048523	135.623611	-266.027466
3771.973988	-307.509644	136.032730	-270.235535
3771.977307	-309.146118	136.266510	-274.209839
3771.980645	-310.081238	135.682068	-278.300995
3771.984003	-310.957947	136.792511	-281.866180
3771.987379	-312.419067	137.084747	-285.372894
3771.990718	-313.354187	137.260071	-289.288727
3771.994062	-315.282867	137.844543	-293.905914
3771.997339	-316.510223	138.428986	-297.529541
3772.001085	-317.912933	138.604324	-302.263611
3772.004428	-319.724731	139.130341	-306.471649
3772.007813	-319.958527	139.188782	-310.913513
3772.011173	-320.893646	140.065460	-314.829346
3772.014467	-321.419647	140.766815	-319.914093
3772.017763	-323.173004	141.292816	-325.700195
3772.021089	-324.517242	141.000580	-329.499115
3772.024452	-325.510803	141.701935	-334.759216
3772.027827	-326.796600	141.526581	-338.908844
3772.031192	-327.673309	142.286377	-344.052032
3772.034484	-328.491516	142.812378	-349.779694
3772.038200	-329.952667	143.747513	-354.572174
3772.041534	-330.712463	143.338409	-359.423157
3772.044854	-331.355377	144.156631	-365.443024
3772.048126	-331.998260	144.156631	-371.053772
3772.051486	-333.225616	144.390411	-377.424316
3772.054737	-334.336060	144.156631	-383.444183
3772.058079	-334.511414	144.507294	-389.990082
3772.061829	-335.914093	144.390411	-395.893066
3772.065126	-336.147888	144.215073	-402.322021
3772.068412	-337.550568	144.215073	-408.867950
3772.071688	-337.842804	144.156631	-416.348938
3772.075021	-338.310364	143.455292	-422.544159
3772.078758	-339.011688	143.922852	-429.849823
3772.082089	-340.180603	143.279953	-438.499725
3772.085398	-340.180603	143.163055	-445.279358
3772.088759	-340.589722	142.637054	-453.286407
3772.092047	-340.239044	142.578613	-461.176483
3772.095434	-341.232605	141.760376	-468.657532
3772.098702	-341.349518	140.883698	-476.606079
3772.101997	-341.407959	140.240784	-484.788422
3772.105736	-341.700165	138.838104	-493.964355
3772.108997	-341.174164	138.253662	-502.614258
3772.112368	-340.881958	137.201630	-510.738190
3772.115647	-340.297485	136.091171	-518.745178
3772.118997	-339.362366	135.272934	-527.278137
3772.122267	-339.362366	133.811798	-536.454102
3772.125641	-338.661041	132.876678	-545.396240
3772.129371	-337.959686	131.590881	-554.805908
3772.133117	-337.083008	130.071304	-562.579163
3772.136464	-335.446533	129.136169	-571.579773
3772.139784	-334.277649	127.558151	-579.995911
3772.143124	-332.407379	125.980125	-589.171814
3772.146457	-331.121582	125.044998	-597.938599
3772.149787	-329.952667	123.408531	-607.172974
3772.153117	-327.907104	121.888954	-617.050232
3772.156452	-325.335480	120.310928	-625.817017
3772.159784	-323.348328	118.323784	-634.700745
3772.163119	-320.776764	116.219749	-643.935120
3772.166488	-318.322052	115.050842	-652.409668
3772.169780	-315.750427	112.479248	-662.403870
3772.173111	-312.126831	110.901230	-671.988892
3772.176450	-309.146118	108.271187	-681.398560
3772.179796	-305.814758	106.693161	-690.223816
3772.183112	-301.548218	103.069550	-700.276428
3772.186445	-298.275299	100.614845	-709.335449
3772.189785	-294.651672	98.043251	-718.160706
3772.193112	-290.151398	96.114548	-727.745728
3772.196450	-286.177094	93.016953	-736.687866
3772.200218	-281.618378	89.334892	-746.740479
3772.203556	-276.942749	86.178841	-755.507324
3772.206879	-271.682648	82.905899	-764.916992
3772.210249	-267.299255	79.457626	-773.742249
3772.213544	-261.863831	75.775566	-783.210388
3772.216868	-255.785507	72.268845	-793.204529
3772.220204	-249.298050	67.943893	-801.971375
3772.223559	-244.096451	63.677383	-810.738159
3772.226861	-237.199875	59.410870	-819.855652
3772.230198	-231.180008	54.735241	-829.382202
3772.233550	-224.225021	49.825832	-838.441223
3772.237354	-216.510208	44.857975	-846.565125
3772.240695	-210.665695	39.773232	-854.046143
3772.243961	-202.950897	34.922268	-862.403870
3772.247296	-195.995895	29.779076	-870.469238
3772.250624	-188.514893	25.571009	-878.125671
3772.254003	-180.624786	20.194036	-884.613098
3772.257309	-171.799530	15.343075	-892.035645
3772.260687	-163.850967	10.024548	-897.997070
3772.264048	-155.259506	5.348915	-904.484558
3772.267317	-147.310928	-0.028053	-910.387512
3772.271054	-138.661011	-4.995907	-915.822876
3772.274395	-129.894211	-10.197544	-922.485718
3772.277783	-121.068954	-15.399185	-926.284546
3772.281112	-111.425476	-20.600822	-931.252441
3772.284488	-102.307999	-25.744011	-934.466980
3772.287800	-93.307419	-30.536530	-939.551697
3772.291134	-84.131500	-36.147285	-943.116821
3772.294428	-74.897141	-40.121567	-946.214478
3772.297810	-65.253662	-45.440094	-948.552307
3772.301137	-55.668613	-49.998833	-950.071899
3772.304876	-45.791348	-54.791351	-951.942139
3772.308170	-36.381641	-59.408531	-954.279968
3772.311581	-26.913502	-64.201050	-955.741089
3772.314915	-17.328461	-67.941551	-957.085266
3772.318163	-8.094097	-72.909409	-956.676147
3772.321513	1.140270	-77.877266	-957.319153
3772.324812	10.959087	-83.078911	-957.611328
3772.328153	20.777908	-87.286964	-957.319153
3772.331485	30.129166	-92.021049	-955.273499
3772.335217	39.363533	-97.456459	-954.981323
3772.338522	49.708359	-101.547630	-952.351257
3772.341819	58.708942	-106.924599	-950.714783
3772.345075	68.703094	-111.308006	-948.318542
3772.348396	77.762131	-115.106956	-944.694885
3772.351696	87.288727	-119.724144	-941.655701
3772.355420	96.113968	-123.639977	-937.506104
3772.358718	105.172997	-128.081818	-932.421387
3772.361984	114.524261	-132.640564	-927.921082
3772.365305	123.115723	-137.082397	-923.654541
3772.368562	131.473404	-141.348907	-918.862000
3772.372337	140.532440	-145.966095	-912.900635
3772.375650	148.890121	-150.232605	-907.172913
3772.379001	156.663345	-154.031555	-899.633545
3772.382364	164.962601	-157.713623	-894.139648
3772.385643	172.443604	-160.460541	-886.892456
