time (s)	magX	magY	magZ
4221.411964	-294.534790	128.201050	-264.449463
4221.415731	-295.703705	128.259491	-267.021057
4221.419048	-296.755707	128.610168	-270.936890
4221.422431	-298.333710	129.194611	-274.969635
4221.425777	-299.444214	128.785507	-278.943909
4221.429113	-300.788422	128.727051	-282.976624
4221.432362	-301.898895	129.428406	-286.366455
4221.435716	-303.126251	129.895966	-291.158997
4221.439042	-304.412048	129.720642	-295.483948
4221.442389	-304.996490	130.012848	-299.458221
4221.445803	-305.931610	130.188202	-303.315613
4221.449101	-307.509644	130.889542	-308.458801
4221.452856	-308.795471	131.415543	-313.835785
4221.456176	-310.373474	131.766205	-318.452972
4221.459483	-311.367035	131.240204	-323.829926
4221.462931	-311.717743	131.240204	-329.323792
4221.466209	-312.945068	131.590881	-334.466980
4221.469548	-314.055542	131.357101	-340.136200
4221.472871	-315.166016	131.298645	-346.214508
4221.476180	-316.276459	131.649323	-351.883698
4221.479491	-317.211578	131.415543	-357.143799
4221.482853	-318.672699	131.064880	-363.806549
4221.486221	-318.789612	131.298645	-370.060211
4221.490015	-319.666290	131.181763	-376.898315
4221.493310	-320.835205	131.123322	-383.210419
4221.496682	-321.828766	130.714203	-389.697845
4221.499926	-322.822327	130.305084	-396.594421
4221.503248	-323.056122	129.837524	-402.906494
4221.506537	-324.166595	129.194611	-409.803070
4221.510256	-324.517242	129.136169	-416.582733
4221.513582	-324.867920	128.259491	-424.297485
4221.516853	-325.452393	127.441261	-431.252472
4221.520135	-325.452393	127.207481	-438.733490
4221.523416	-325.919952	126.447685	-444.694916
4221.527135	-326.329041	125.220337	-452.175964
4221.530470	-327.088837	124.109871	-459.423157
4221.533759	-326.621277	123.350090	-466.845703
4221.537057	-326.270599	122.122734	-474.443634
4221.540410	-326.796600	121.070717	-482.392181
4221.543706	-326.270599	119.843369	-489.931641
4221.547065	-325.978394	118.499123	-499.633545
4221.550815	-325.744598	117.037987	-506.880768
4221.554107	-324.692596	115.752190	-514.537109
4221.557354	-324.458801	114.817062	-523.245483
4221.560643	-323.056122	113.472824	-530.901794
4221.563953	-323.231476	111.894798	-539.493225
4221.567214	-321.828766	110.199890	-548.201599
4221.570960	-320.659851	108.738747	-556.851562
4221.574259	-318.555817	106.926941	-565.559875
4221.577536	-317.503815	104.472237	-573.099365
4221.580868	-315.575104	102.835770	-582.625916
4221.584138	-313.704865	100.907066	-590.516052
4221.587490	-311.542389	98.978378	-600.568665
4221.590863	-309.087677	96.114548	-609.686096
4221.594580	-306.925201	93.893631	-618.628296
4221.598169	-303.535370	91.789597	-627.278137
4221.601500	-300.788422	89.042664	-636.629456
4221.604832	-297.457062	87.172409	-647.091187
4221.608172	-294.651672	83.957916	-655.507324
4221.611534	-291.320282	81.035652	-665.033875
4221.614836	-287.696686	77.587372	-673.976013
4221.618173	-284.599060	74.723557	-683.444214
4221.621496	-280.507904	71.392166	-692.970764
4221.624833	-276.124512	67.885445	-702.088257
4221.628164	-271.507324	63.735825	-711.731689
4221.631494	-267.123932	60.579777	-720.264771
4221.634833	-262.682068	57.306839	-729.966675
4221.638159	-258.473999	53.274109	-737.564575
4221.641499	-252.454117	49.299824	-745.571594
4221.644833	-246.960251	44.039742	-754.338379
4221.648607	-241.641739	39.831676	-762.520691
4221.651925	-236.673874	35.915836	-769.767944
4221.655279	-230.420212	31.415546	-778.008789
4221.658590	-224.634140	26.798363	-786.717102
4221.661934	-218.848038	21.538280	-793.730591
4221.665258	-212.594376	17.271770	-801.971375
4221.668591	-205.639374	12.946812	-808.692566
4221.671945	-199.210403	8.154297	-815.939758
4221.675276	-193.599640	3.420219	-821.959656
4221.678602	-186.469315	-1.781414	-828.973083
4221.682407	-179.572769	-6.398598	-835.109863
4221.685714	-172.267090	-11.249561	-841.188232
4221.689000	-164.552292	-16.451199	-847.500305
4221.692341	-157.305084	-21.302162	-852.877197
4221.695709	-149.882523	-25.860901	-858.838623
4221.699030	-141.583282	-31.646996	-863.514282
4221.702410	-133.400925	-36.205727	-867.546997
4221.705746	-125.335464	-40.939804	-872.164246
4221.709094	-117.036224	-46.199883	-876.313843
4221.712341	-108.386322	-51.109291	-880.112793
4221.715702	-99.502625	-55.668030	-884.437744
4221.719496	-91.203384	-60.694336	-886.717102
4221.722827	-82.553482	-66.305084	-889.113403
4221.726156	-73.260666	-71.272942	-891.509583
4221.729533	-64.376968	-76.591461	-893.555237
4221.732876	-55.668613	-81.851555	-895.425476
4221.736155	-45.732906	-86.644066	-895.834595
4221.739504	-37.316776	-91.319695	-896.886597
4221.742838	-27.790180	-96.053780	-898.639954
4221.746157	-18.438923	-101.196968	-898.289246
4221.749555	-9.204556	-105.638817	-899.107544
4221.752847	0.263588	-110.782005	-897.061890
4221.756628	9.147282	-115.691414	-896.828125
4221.759921	18.323204	-119.665688	-894.899414
4221.763229	27.440680	-124.750450	-893.379822
4221.766509	36.675045	-129.133850	-891.392761
4221.769811	45.909412	-133.984802	-888.587341
4221.773171	54.383987	-138.718872	-885.022217
4221.776547	63.676796	-142.868500	-881.924622
4221.779829	71.216248	-146.667450	-878.826965
4221.783559	80.216835	-151.050842	-874.209778
4221.786867	88.165405	-154.732910	-869.709473
4221.790150	96.055527	-159.174774	-865.968933
4221.793489	103.244308	-162.973694	-860.124451
4221.796753	111.894211	-166.831085	-854.513733
4221.800457	119.082993	-170.162476	-850.130310
4221.803760	125.804214	-173.610779	-844.052002
4221.807037	133.460556	-177.059052	-838.265869
4221.810366	140.473999	-180.448853	-831.544678
4221.813666	147.487427	-183.429596	-825.407959
4221.816986	154.442429	-186.176483	-817.342468
4221.820766	160.462296	-188.923431	-811.439514
4221.824129	166.891296	-191.728821	-803.607849
4221.827417	173.203400	-193.189941	-795.776123
4221.830711	178.755692	-195.936890	-788.061340
4221.834028	184.600250	-198.216248	-780.405029
4221.837306	190.620117	-200.378723	-772.924011
4221.840578	195.529526	-202.599640	-764.683228
4221.844371	201.198715	-204.528351	-757.202209
4221.847644	205.523682	-205.872589	-748.844482
4221.850931	210.842209	-207.625946	-739.785522
4221.854202	215.751602	-209.320862	-731.252441
4221.857488	220.777908	-211.132660	-722.953247
4221.861258	224.693756	-211.600220	-713.835754
4221.864811	229.427826	-213.236694	-705.185791
4221.868142	233.226776	-213.762726	-697.003479
4221.871497	237.376389	-215.282288	-686.833984
4221.874805	240.941559	-216.334290	-677.482727
4221.878143	244.506729	-216.977203	-668.423706
4221.881473	248.188797	-216.918762	-658.488037
4221.884810	250.994171	-218.438354	-650.539429
4221.888151	254.676208	-218.730560	-640.253052
4221.891475	256.838684	-219.315002	-630.551147
4221.894808	260.286957	-219.724121	-621.842773
4221.898141	262.274109	-220.074799	-611.965515
4221.901473	264.904144	-220.483917	-602.964905
4221.904805	266.482178	-220.483917	-593.847412
4221.908136	269.112213	-220.425476	-584.788391
4221.911470	271.040924	-220.717682	-576.021606
4221.915245	272.735840	-220.133270	-566.553467
4221.918563	274.313843	-220.016357	-557.319092
4221.921898	275.132080	-219.957916	-548.084717
4221.925234	276.651672	-219.665680	-540.077698
4221.928570	277.645233	-219.665680	-531.369385
4221.931935	278.405029	-219.256561	-523.070129
4221.935287	279.398590	-219.139679	-514.127991
4221.938577	279.807709	-218.379883	-505.945648
4221.941891	280.859741	-218.204559	-498.289307
4221.945227	281.210388	-217.503204	-488.645844
4221.948976	281.210388	-217.210999	-481.749298
4221.952333	281.210388	-216.451202	-474.443634
4221.955665	281.385742	-216.392761	-466.436584
4221.959065	281.970184	-215.574493	-459.014038
4221.962380	281.561066	-215.340729	-451.649902
