crossing time (s)	slope (V/s)	crossing number
4220.698716	40.903946	6483
4221.724688	40.990411	6484
4222.727044	39.917574	6485
4223.761791	32.869282	6486
4224.841845	34.329241	6487
4225.777380	33.553924	6488
4226.874528	31.122794	6489
4227.352380	-4.248544	6490
4227.902530	33.532339	6491
4228.964835	25.444189	6492
4229.903822	30.043753	6493
4230.926338	27.595447	6494
4232.005075	29.560455	6495
4232.977986	23.332977	6496
4233.997217	23.414667	6497
4235.036641	22.259191	6498
4236.078854	22.772305	6499
4237.083780	22.072917	6500
4238.116348	20.083843	6501
4239.146084	19.029343	6502
4240.156812	18.876294	6503
4241.232553	19.478610	6504
4242.183633	13.374256	6505
4243.271035	16.305288	6506
4244.244723	16.480668	6507
4245.268904	15.770647	6508
4246.287685	14.999696	6509
4247.345409	13.896761	6510
4248.332734	15.077629	6511
4248.849509	-7.470937	6512
4249.403603	13.899027	6513
4250.378616	12.046521	6514
4251.429627	13.026162	6515
4252.473427	14.712865	6516
4253.483486	13.173792	6517
4254.508317	10.621811	6518
4255.514916	10.500478	6519
4256.049195	-4.170536	6520
4256.532017	11.325627	6521
4257.597732	6.613681	6522
4258.558139	11.328562	6523
4259.658004	8.409742	6524
4260.633709	8.824278	6525
4261.707009	4.278361	6526
4262.676970	9.112928	6527
4263.751747	6.335071	6528
4264.731467	7.578997	6529
4265.229028	-4.969956	6530
4265.777574	8.362425	6531
